scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	1110	8	1	0	1013	1012	1013	0.1746359998360276	0.1746359998360276	0	1	-0.1746359998360276	round	sub-011	ses-104	task-s8	1	8
1	1111	8	2	1	773	772	773	4.20859199995175	4.20859199995175	4	5	-0.20859199995175	round	sub-011	ses-104	task-s8	1	8
2	1112	8	3	2	147	146	147	8.142232999904081	8.142232999904081	8	9	-0.1422329999040812	round	sub-011	ses-104	task-s8	1	8
3	1113	8	4	3	894	893	894	11.764765999978408	11.764765999978408	12	13	0.2352340000215917	round	sub-011	ses-104	task-s8	1	8
4	1114	8	5	4	899	898	899	15.900794999906791	15.900794999906791	16	17	0.0992050000932085	round	sub-011	ses-104	task-s8	1	8
5	1115	8	6	5	218	217	218	19.9314669999294	19.9314669999294	20	21	0.0685330000706017	round	sub-011	ses-104	task-s8	1	8
6	1116	8	7	6	855	854	855	23.275955999968573	23.275955999968573	23	24	-0.2759559999685734	round	sub-011	ses-104	task-s8	1	8
7	1117	8	8	7	137	136	137	27.02602099999785	27.02602099999785	27	28	-0.0260209999978506	round	sub-011	ses-104	task-s8	1	8
8	1118	8	9	8	466	465	466	30.32614599983208	30.32614599983208	30	31	-0.3261459998320788	round	sub-011	ses-104	task-s8	1	8
9	1119	8	10	9	610	609	610	34.55953800003044	34.55953800003044	35	36	0.4404619999695569	round	sub-011	ses-104	task-s8	1	8
10	1120	8	11	10	54	53	54	38.10977999982424	38.10977999982424	38	39	-0.1097799998242408	round	sub-011	ses-104	task-s8	1	8
11	1121	8	12	11	530	529	530	41.332408000016585	41.332408000016585	41	42	-0.332408000016585	round	sub-011	ses-104	task-s8	1	8
12	1122	8	13	12	516	515	516	45.24301899992861	45.24301899992861	45	46	-0.2430189999286085	round	sub-011	ses-104	task-s8	1	8
13	1123	8	14	14	846	845	846	52.49361799983308	52.49361799983308	52	53	-0.4936179998330772	round	sub-011	ses-104	task-s8	1	8
14	1124	8	15	15	322	321	322	56.64371999981813	56.64371999981813	57	58	0.3562800001818687	round	sub-011	ses-104	task-s8	1	8
15	1125	8	16	16	201	200	201	60.60193899995648	60.60193899995648	61	62	0.3980610000435192	round	sub-011	ses-104	task-s8	1	8
16	1126	8	17	17	324	323	324	63.84392299992032	63.84392299992032	64	65	0.1560770000796765	round	sub-011	ses-104	task-s8	1	8
17	1127	8	18	18	542	541	542	67.06066600000486	67.06066600000486	67	68	-0.0606660000048577	round	sub-011	ses-104	task-s8	1	8
18	1128	8	19	19	206	205	206	70.69417199981399	70.69417199981399	71	72	0.3058280001860112	round	sub-011	ses-104	task-s8	1	8
19	1129	8	20	20	647	646	647	74.51096099987626	74.51096099987626	75	76	0.4890390001237392	round	sub-011	ses-104	task-s8	1	8
20	1130	8	21	21	258	257	258	78.3444169999566	78.3444169999566	78	79	-0.3444169999565929	round	sub-011	ses-104	task-s8	1	8
21	1131	8	22	22	142	141	142	81.87753900000826	81.87753900000826	82	83	0.1224609999917447	round	sub-011	ses-104	task-s8	1	8
22	1132	8	23	23	182	181	182	85.78147299983539	85.78147299983539	86	87	0.2185270001646131	round	sub-011	ses-104	task-s8	1	8
23	1133	8	24	24	410	409	410	89.49478799989447	89.49478799989447	89	90	-0.49478799989447	round	sub-011	ses-104	task-s8	1	8
24	1134	8	25	25	917	916	917	93.74517699982972	93.74517699982972	94	95	0.2548230001702762	round	sub-011	ses-104	task-s8	1	8
25	1135	8	26	26	368	367	368	97.87850499991328	97.87850499991328	98	99	0.1214950000867247	round	sub-011	ses-104	task-s8	1	8
26	1136	8	27	28	11126	1625	1626	105.32866599992848	105.32866599992848	105	106	-0.3286659999284751	round	sub-011	ses-104	task-s8	1	8
27	1137	8	28	29	780	779	780	109.35116699989884	109.35116699989884	109	110	-0.3511669998988367	round	sub-011	ses-104	task-s8	1	8
28	1138	8	29	30	326	325	326	113.2623560000211	113.2623560000211	113	114	-0.2623560000211	round	sub-011	ses-104	task-s8	1	8
29	1139	8	30	31	11199	1698	1699	116.49571899999864	116.49571899999864	116	117	-0.495718999998644	round	sub-011	ses-104	task-s8	1	8
30	1140	8	31	32	793	792	793	120.13574599986896	120.13574599986896	120	121	-0.1357459998689592	round	sub-011	ses-104	task-s8	1	8
31	1141	8	32	33	490	489	490	123.67929299990648	123.67929299990648	124	125	0.3207070000935204	round	sub-011	ses-104	task-s8	1	8
32	1142	8	33	35	606	605	606	131.04588599991985	131.04588599991985	131	132	-0.0458859999198466	round	sub-011	ses-104	task-s8	1	8
33	1143	8	34	36	414	413	414	135.2632169998251	135.2632169998251	135	136	-0.2632169998250901	round	sub-011	ses-104	task-s8	1	8
34	1144	8	35	37	517	516	517	139.3965929998085	139.3965929998085	139	140	-0.3965929998084903	round	sub-011	ses-104	task-s8	1	8
35	1145	8	36	38	678	677	678	142.7297859999817	142.7297859999817	143	144	0.2702140000183135	round	sub-011	ses-104	task-s8	1	8
36	1146	8	37	39	904	903	904	146.8635030000005	146.8635030000005	147	148	0.1364969999995082	round	sub-011	ses-104	task-s8	1	8
37	1147	8	38	41	586	585	586	154.46365399984643	154.46365399984643	154	155	-0.4636539998464286	round	sub-011	ses-104	task-s8	1	8
38	1148	8	39	42	979	978	979	157.7972079999745	157.7972079999745	158	159	0.2027920000255108	round	sub-011	ses-104	task-s8	1	8
39	1149	8	40	43	285	284	285	161.93077400000766	161.93077400000766	162	163	0.0692259999923408	round	sub-011	ses-104	task-s8	1	8
40	1150	8	41	44	241	240	241	165.6473560000304	165.6473560000304	166	167	0.3526439999695867	round	sub-011	ses-104	task-s8	1	8
41	1151	8	42	45	396	395	396	169.49759799987078	169.49759799987078	169	170	-0.4975979998707771	round	sub-011	ses-104	task-s8	1	8
42	1152	8	43	47	1094	1093	1094	176.54768699989654	176.54768699989654	177	178	0.4523130001034587	round	sub-011	ses-104	task-s8	1	8
43	1153	8	44	48	38	37	38	180.1978489998728	180.1978489998728	180	181	-0.1978489998728037	round	sub-011	ses-104	task-s8	1	8
44	1154	8	45	49	430	429	430	183.6217179999221	183.6217179999221	184	185	0.3782820000778883	round	sub-011	ses-104	task-s8	1	8
