scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	159	2	1	0	697	696	697	0.1329140000161714	0.1329140000161714	0	1	-0.1329140000161714	round	sub-017	ses-101	task-s2	1	2
1	160	2	2	1	1025	1024	1025	3.96638100000564	3.96638100000564	4	5	0.0336189999943599	round	sub-017	ses-101	task-s2	1	2
2	161	2	3	2	310	309	310	7.366489999985788	7.366489999985788	7	8	-0.366489999985788	round	sub-017	ses-101	task-s2	1	2
3	162	2	4	3	1089	1088	1089	10.9999480000115	10.9999480000115	11	12	5.199998850002885e-05	round	sub-017	ses-101	task-s2	1	2
4	163	2	5	4	37	36	37	15.033422000007704	15.033422000007704	15	16	-0.0334220000077039	round	sub-017	ses-101	task-s2	1	2
5	164	2	6	5	339	338	339	18.850212000019383	18.850212000019383	19	20	0.1497879999806173	round	sub-017	ses-101	task-s2	1	2
6	165	2	7	6	669	668	669	23.06702200003201	23.06702200003201	23	24	-0.0670220000320114	round	sub-017	ses-101	task-s2	1	2
7	166	2	8	7	467	466	467	26.88349799998105	26.88349799998105	27	28	0.1165020000189507	round	sub-017	ses-101	task-s2	1	2
8	167	2	9	8	1065	1064	1065	30.600597999989983	30.600597999989983	31	32	0.3994020000100171	round	sub-017	ses-101	task-s2	1	2
9	168	2	10	9	550	549	550	34.650745999999344	34.650745999999344	35	36	0.3492540000006556	round	sub-017	ses-101	task-s2	1	2
10	169	2	11	11	1045	1044	1045	42.55100199999288	42.55100199999288	43	44	0.4489980000071227	round	sub-017	ses-101	task-s2	1	2
11	170	2	12	12	1087	1086	1087	45.867497999977786	45.867497999977786	46	47	0.1325020000222139	round	sub-017	ses-101	task-s2	1	2
12	171	2	13	13	559	558	559	49.68458499998087	49.68458499998087	50	51	0.3154150000191293	round	sub-017	ses-101	task-s2	1	2
13	172	2	14	14	11261	1760	1761	53.20105400000466	53.20105400000466	53	54	-0.2010540000046603	round	sub-017	ses-101	task-s2	1	2
