onset	duration	trial_type	condition	response_time	error_flag
0.1358769999933429	1.0500020000035877	0.0	000000084120.jpg	0.499541	
4.369061999997939	1.0669530000013765	0.0	000000545950.jpg	0.0	
8.386131999999634	1.0498759999900358	0.0	000000080084.jpg	0.0	
11.802901999995813	1.0666609999898355	0.0	000000443377.jpg	0.0	
15.919711999988069	1.0499310000013793	0.0	000000155543.jpg	0.0	
19.91984699999739	1.0831570000009378	0.0	000000213288.jpg	0.0	
24.019972999987655	1.049752000006265	0.0	000000328628.jpg	0.0	
27.220091999988654	1.0666590000037104	0.0	000000345725.jpg	0.0	
30.81994199998735	1.0502570000098783	0.0	000000541258.jpg	0.631442	
34.2869909999863	1.0500000000029104	0.0	000000160735.jpg	0.0	
37.53691699999035	1.0501470000017434	0.0	blank	0.0	
41.55389599999762	1.0500130000000354	0.0	000000539340.jpg	0.0	
45.47035499999765	1.0669989999878453	0.0	000000263599.jpg	0.0	
49.58750699998927	1.066649000000325	0.0	000000174522.jpg	1.09556	
53.40403899998637	1.083452999999281	0.0	000000242133.jpg	0.0	
57.22108199998911	1.0499039999995148	0.0	000000017935.jpg	0.0	
60.92093499998737	1.0502070000075037	0.0	000000352236.jpg	0.0	
64.93801499999245	1.066657999996096	0.0	000000577817.jpg	0.0	
69.08815599999798	1.0499809999892022	0.0	000000243839.jpg	0.0	
73.22162799999933	1.050041999988025	0.0	000000471755.jpg	0.0	
77.13820499999565	1.050212999994983	0.0	cluster_00001_000000203676.jpg	0.0	
80.95521599998756	1.083098000002792	0.0	000000138785.jpg	0.0	
84.35532899999816	1.050059000001056	0.0	000000098480.jpg	1.063719	
87.8387759999896	1.049992000000202	0.0	000000556542.jpg	0.0	
91.35556399999768	1.0666439999913564	0.0	000000564465.jpg	0.0	
95.07234199999948	1.066651999994065	0.0	blank	0.0	
98.48885699998937	1.0501970000041183	0.0	000000097218.jpg	0.0	
102.2892589999974	1.0498629999929108	0.0	000000560054.jpg	0.898236	
106.40606299998764	1.0500759999995353	0.0	000000458178.jpg	0.0	
109.62258899999142	1.050266999998712	0.0	cluster_00014_000000420411.jpg	0.0	
113.63964099998702	1.049873000010848	0.0	cluster_00011_000000231362.jpg	0.0	
117.75623699999414	1.0500999999931082	0.0	000000228565.jpg	0.0	
121.48961699999928	1.050162999992608	0.0	000000545160.jpg	0.0	
124.90669199998956	1.0499720000079833	0.0	cluster_00012_000000332863.jpg	0.0	
128.50680999999167	1.0496669999993171	0.0	000000477852.jpg	0.0	
132.3235859999986	1.0500859999883687	0.0	blank	0.0	
136.14040499999828	1.0499739999941085	0.0	000000400581.jpg	0.0	
139.47384199999215	1.0666710000077728	0.0	000000474545.jpg	0.0	
143.39063299998816	1.049869000009494	0.0	000000239828.jpg	0.0	
147.0072269999946	1.0498850000003586	0.0	cluster_00007_000000064961.jpg	0.0	
150.32388699999137	1.067003999996814	0.0	000000081365.jpg	0.0	
153.62430699999095	1.0500990000000456	1.0	blank	0.571188	
157.7241709999944	1.0501709999953164	0.0	000000440334.jpg	0.0	
161.34123199999158	1.0499839999974938	0.0	000000055514.jpg	0.0	
165.55804499999795	1.0499940000008792	0.0	000000143594.jpg	0.0	
169.35817299998598	1.0666810000111582	0.0	000000157125.jpg	0.0	
172.55827199999476	1.049935999995796	0.0	000000030109.jpg	0.0	
176.69174499998917	1.066663999998127	0.0	000000058407.jpg	0.0	
180.4083069999906	1.0502790000027744	0.0	000000229456.jpg	0.0	
183.7250639999984	1.050238999989233	0.0	000000563961.jpg	0.0	
187.6421049999917	1.0499240000062855	0.0	000000067623.jpg	0.0	
191.4589089999936	1.0667019999964396	0.0	000000067961.jpg	0.0	
195.17547199998808	1.0502120000019204	0.0	cluster_00014_000000145849.jpg	0.0	
198.52558599998883	1.0502120000019204	0.0	000000123692.jpg	0.0	
202.4423949999909	1.0502310000010766	0.0	cluster_00014_000000045882.jpg	0.0	
205.97599799999443	1.0666420000052312	1.0	blank	0.619424	
209.40949499999988	1.0498789999983271	0.0	000000561677.jpg	0.0	
213.50964699999892	1.0498569999908796	0.0	000000455020.jpg	0.0	
