scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3536	23	1	0	833	832	833	0.1632080000126734	0.1632080000126734	0	1	-0.1632080000126734	round	sub-011	ses-301	task-s1	3	1
1	3537	23	2	1	978	977	978	3.896828999975696	3.896828999975696	4	5	0.1031710000243038	round	sub-011	ses-301	task-s1	3	1
2	3538	23	3	2	391	390	391	7.867480000015348	7.867480000015348	8	9	0.1325199999846518	round	sub-011	ses-301	task-s1	3	1
3	3539	23	4	3	584	583	584	11.396913000033235	11.396913000033235	11	12	-0.3969130000332352	round	sub-011	ses-301	task-s1	3	1
4	3540	23	5	4	315	314	315	14.94710800005123	14.94710800005123	15	16	0.0528919999487698	round	sub-011	ses-301	task-s1	3	1
5	3541	23	6	5	876	875	876	18.780495999963023	18.780495999963023	19	20	0.2195040000369772	round	sub-011	ses-301	task-s1	3	1
6	3542	23	7	7	255	254	255	25.947397000039928	25.947397000039928	26	27	0.0526029999600723	round	sub-011	ses-301	task-s1	3	1
7	3543	23	8	8	730	729	730	29.84756100003142	29.84756100003142	30	31	0.1524389999685809	round	sub-011	ses-301	task-s1	3	1
8	3544	23	9	9	43	42	43	33.78111500001978	33.78111500001978	34	35	0.2188849999802187	round	sub-011	ses-301	task-s1	3	1
9	3545	23	10	10	11219	1718	1719	37.59777800005395	37.59777800005395	38	39	0.4022219999460503	round	sub-011	ses-301	task-s1	3	1
10	3546	23	11	11	741	740	741	41.2312320000492	41.2312320000492	41	42	-0.2312320000491965	round	sub-011	ses-301	task-s1	3	1
11	3547	23	12	13	1063	1062	1063	49.198168999981135	49.198168999981135	49	50	-0.1981689999811351	round	sub-011	ses-301	task-s1	3	1
12	3548	23	13	14	79	78	79	52.71507100004237	52.71507100004237	53	54	0.2849289999576285	round	sub-011	ses-301	task-s1	3	1
13	3549	23	14	15	1044	1043	1044	56.471906000049785	56.471906000049785	56	57	-0.4719060000497848	round	sub-011	ses-301	task-s1	3	1
14	3550	23	15	16	445	444	445	60.51509700005408	60.51509700005408	61	62	0.4849029999459233	round	sub-011	ses-301	task-s1	3	1
15	3551	23	16	17	457	456	457	64.2487240000628	64.2487240000628	64	65	-0.2487240000627935	round	sub-011	ses-301	task-s1	3	1
16	3552	23	17	18	958	957	958	67.748784000054	67.748784000054	68	69	0.2512159999459982	round	sub-011	ses-301	task-s1	3	1
17	3553	23	18	20	674	673	674	75.08517800003756	75.08517800003756	75	76	-0.0851780000375583	round	sub-011	ses-301	task-s1	3	1
18	3554	23	19	21	749	748	749	79.01615799998399	79.01615799998399	79	80	-0.0161579999839887	round	sub-011	ses-301	task-s1	3	1
19	3555	23	20	22	127	126	127	82.356276000035	82.356276000035	82	83	-0.3562760000349954	round	sub-011	ses-301	task-s1	3	1
20	3556	23	21	23	11146	1645	1646	85.96616199996788	85.96616199996788	86	87	0.0338380000321194	round	sub-011	ses-301	task-s1	3	1
21	3557	23	22	24	76	75	76	90.09015399997588	90.09015399997588	90	91	-0.0901539999758824	round	sub-011	ses-301	task-s1	3	1
22	3558	23	23	25	441	440	441	93.4996370000299	93.4996370000299	93	94	-0.4996370000299066	round	sub-011	ses-301	task-s1	3	1
23	3559	23	24	26	271	270	271	96.85665099998003	96.85665099998003	97	98	0.1433490000199668	round	sub-011	ses-301	task-s1	3	1
24	3560	23	25	27	646	645	646	101.00775700004306	101.00775700004306	101	102	-0.0077570000430569	round	sub-011	ses-301	task-s1	3	1
