scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3036	20	1	0	3486	1238	1239	0.1788719999603927	0.1788719999603927	0	1	-0.1788719999603927	round	sub-012	ses-205	task-s9	2	9
1	3037	20	2	1	2863	1206	1207	4.200560000026599	4.200560000026599	4	5	-0.2005600000265985	round	sub-012	ses-205	task-s9	2	9
2	3038	20	3	2	5077	1317	1318	7.712411999935284	7.712411999935284	8	9	0.2875880000647157	round	sub-012	ses-205	task-s9	2	9
3	3039	20	4	3	3197	1223	1224	11.945873999968171	11.945873999968171	12	13	0.0541260000318288	round	sub-012	ses-205	task-s9	2	9
4	3040	20	5	4	10259	1577	1578	15.962540999986231	15.962540999986231	16	17	0.0374590000137686	round	sub-012	ses-205	task-s9	2	9
5	3041	20	6	5	9488	1538	1539	19.30197799997404	19.30197799997404	19	20	-0.3019779999740386	round	sub-012	ses-205	task-s9	2	9
6	3042	20	7	6	4995	1313	1314	22.91295799985528	22.91295799985528	23	24	0.08704200014472	round	sub-012	ses-205	task-s9	2	9
7	3043	20	8	7	9776	1552	1553	26.96297200000845	26.96297200000845	27	28	0.037027999991551	round	sub-012	ses-205	task-s9	2	9
8	3044	20	9	8	3182	1222	1223	30.500831000041217	30.500831000041217	31	32	0.4991689999587834	round	sub-012	ses-205	task-s9	2	9
9	3045	20	10	9	2303	1178	1179	34.413233999861404	34.413233999861404	34	35	-0.4132339998614043	round	sub-012	ses-205	task-s9	2	9
10	3046	20	11	10	7942	1460	1461	37.66334199998528	37.66334199998528	38	39	0.3366580000147223	round	sub-012	ses-205	task-s9	2	9
11	3047	20	12	11	7422	1434	1435	41.81357400002889	41.81357400002889	42	43	0.1864259999711066	round	sub-012	ses-205	task-s9	2	9
12	3048	20	13	12	3124	1220	1221	45.41359000001103	45.41359000001103	45	46	-0.4135900000110268	round	sub-012	ses-205	task-s9	2	9
13	3049	20	14	13	5601	1344	1345	48.74713399983011	48.74713399983011	49	50	0.2528660001698881	round	sub-012	ses-205	task-s9	2	9
14	3050	20	15	14	6495	1388	1389	52.00470299995504	52.00470299995504	52	53	-0.0047029999550431	round	sub-012	ses-205	task-s9	2	9
15	3051	20	16	15	10471	1586	1587	55.764031999977306	55.764031999977306	56	57	0.2359680000226944	round	sub-012	ses-205	task-s9	2	9
16	3052	20	17	16	7325	1430	1431	59.62054300005548	59.62054300005548	60	61	0.379456999944523	round	sub-012	ses-205	task-s9	2	9
17	3053	20	18	18	10420	1585	1586	66.3691960000433	66.3691960000433	66	67	-0.3691960000433028	round	sub-012	ses-205	task-s9	2	9
18	3054	20	19	19	3353	1231	1232	69.69779299991205	69.69779299991205	70	71	0.3022070000879466	round	sub-012	ses-205	task-s9	2	9
19	3055	20	20	20	10590	1593	1594	73.02138899988495	73.02138899988495	73	74	-0.0213889998849481	round	sub-012	ses-205	task-s9	2	9
20	3056	20	21	21	2258	1176	1177	77.13131199986674	77.13131199986674	77	78	-0.1313119998667389	round	sub-012	ses-205	task-s9	2	9
21	3057	20	22	22	1500	1138	1139	81.19782499992289	81.19782499992289	81	82	-0.1978249999228865	round	sub-012	ses-205	task-s9	2	9
22	3058	20	23	23	7974	1462	1463	84.73155099991709	84.73155099991709	85	86	0.26844900008291	round	sub-012	ses-205	task-s9	2	9
23	3059	20	24	24	7037	1415	1416	88.08167700003833	88.08167700003833	88	89	-0.0816770000383257	round	sub-012	ses-205	task-s9	2	9
24	3060	20	25	25	6597	1393	1394	92.11512900004163	92.11512900004163	92	93	-0.1151290000416338	round	sub-012	ses-205	task-s9	2	9
25	3061	20	26	26	7283	1428	1429	95.5152399998624	95.5152399998624	96	97	0.484760000137598	round	sub-012	ses-205	task-s9	2	9
26	3062	20	27	27	9653	1546	1547	98.74870799994096	98.74870799994096	99	100	0.2512920000590384	round	sub-012	ses-205	task-s9	2	9
27	3063	20	28	29	8540	1491	1492	106.432267999975	106.432267999975	106	107	-0.4322679999749965	round	sub-012	ses-205	task-s9	2	9
28	3064	20	29	30	5195	1323	1324	109.93238299991935	109.93238299991935	110	111	0.067617000080645	round	sub-012	ses-205	task-s9	2	9
29	3065	20	30	31	5508	1339	1340	114.0652299998328	114.0652299998328	114	115	-0.0652299998327947	round	sub-012	ses-205	task-s9	2	9
30	3066	20	31	32	5632	1345	1346	118.00774899986573	118.00774899986573	118	119	-0.0077489998657256	round	sub-012	ses-205	task-s9	2	9
31	3067	20	32	33	1639	1145	1146	122.156042000046	122.156042000046	122	123	-0.1560420000459998	round	sub-012	ses-205	task-s9	2	9
