scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	4172	27	1	0	563	562	563	0.1331510003656149	0.1331510003656149	0	1	-0.1331510003656149	round	sub-010	ses-302	task-s5	3	5
1	4173	27	2	1	1016	1015	1016	3.56660500029102	3.56660500029102	4	5	0.4333949997089799	round	sub-010	ses-302	task-s5	3	5
2	4174	27	3	2	381	380	381	7.6000760002061725	7.6000760002061725	8	9	0.3999239997938275	round	sub-010	ses-302	task-s5	3	5
3	4175	27	4	3	806	805	806	11.350202000234276	11.350202000234276	11	12	-0.350202000234276	round	sub-010	ses-302	task-s5	3	5
4	4176	27	5	4	426	425	426	14.600047999992968	14.600047999992968	15	16	0.3999520000070315	round	sub-010	ses-302	task-s5	3	5
5	4177	27	6	5	692	691	692	17.817079000175	17.817079000175	18	19	0.1829209998250007	round	sub-010	ses-302	task-s5	3	5
6	4178	27	7	6	11189	1688	1689	21.06717900000513	21.06717900000513	21	22	-0.0671790000051295	round	sub-010	ses-302	task-s5	3	5
7	4179	27	8	7	1012	1011	1012	24.91730200033635	24.91730200033635	25	26	0.0826979996636509	round	sub-010	ses-302	task-s5	3	5
8	4180	27	9	8	854	853	854	28.9337780000642	28.9337780000642	29	30	0.0662219999357986	round	sub-010	ses-302	task-s5	3	5
9	4181	27	10	10	11157	1656	1657	36.9676979999058	36.9676979999058	37	38	0.032302000094198	round	sub-010	ses-302	task-s5	3	5
10	4182	27	11	11	763	762	763	41.2008620002307	41.2008620002307	41	42	-0.2008620002306997	round	sub-010	ses-302	task-s5	3	5
11	4183	27	12	12	354	353	354	45.25097199995071	45.25097199995071	45	46	-0.2509719999507069	round	sub-010	ses-302	task-s5	3	5
12	4184	27	13	13	57	56	57	49.10144999995828	49.10144999995828	49	50	-0.1014499999582767	round	sub-010	ses-302	task-s5	3	5
13	4185	27	14	14	11164	1663	1664	53.31825500028208	53.31825500028208	53	54	-0.318255000282079	round	sub-010	ses-302	task-s5	3	5
14	4186	27	15	15	11218	1717	1718	56.83468100009486	56.83468100009486	57	58	0.1653189999051392	round	sub-010	ses-302	task-s5	3	5
15	4187	27	16	16	119	118	119	60.81849900027737	60.81849900027737	61	62	0.1815009997226297	round	sub-010	ses-302	task-s5	3	5
16	4188	27	17	17	268	267	268	64.93530100025237	64.93530100025237	65	66	0.0646989997476339	round	sub-010	ses-302	task-s5	3	5
17	4189	27	18	19	283	282	283	72.98535700002685	72.98535700002685	73	74	0.0146429999731481	round	sub-010	ses-302	task-s5	3	5
18	4190	27	19	20	841	840	841	76.60236199991778	76.60236199991778	77	78	0.3976380000822246	round	sub-010	ses-302	task-s5	3	5
19	4191	27	20	21	82	81	82	80.73544100020081	80.73544100020081	81	82	0.2645589997991919	round	sub-010	ses-302	task-s5	3	5
20	4192	27	21	22	1007	1006	1007	84.06930400012061	84.06930400012061	84	85	-0.06930400012061	round	sub-010	ses-302	task-s5	3	5
21	4193	27	22	23	684	683	684	87.96939000021666	87.96939000021666	88	89	0.0306099997833371	round	sub-010	ses-302	task-s5	3	5
22	4194	27	23	24	973	972	973	91.60284900013356	91.60284900013356	92	93	0.3971509998664402	round	sub-010	ses-302	task-s5	3	5
23	4195	27	24	25	840	839	840	95.03630600031464	95.03630600031464	95	96	-0.0363060003146387	round	sub-010	ses-302	task-s5	3	5
24	4196	27	25	26	11176	1675	1676	98.9695069999434	98.9695069999434	99	100	0.0304930000565946	round	sub-010	ses-302	task-s5	3	5
25	4197	27	26	27	451	450	451	102.702903999947	102.702903999947	103	104	0.2970960000530027	round	sub-010	ses-302	task-s5	3	5
26	4198	27	27	28	1050	1049	1050	106.62002000026403	106.62002000026403	107	108	0.3799799997359656	round	sub-010	ses-302	task-s5	3	5
27	4199	27	28	29	260	259	260	110.35348100028932	110.35348100028932	110	111	-0.3534810002893209	round	sub-010	ses-302	task-s5	3	5
28	4200	27	29	30	758	757	758	114.48695400031283	114.48695400031283	114	115	-0.486954000312835	round	sub-010	ses-302	task-s5	3	5
29	4201	27	30	31	23	22	23	117.7870440003462	117.7870440003462	118	119	0.2129559996538006	round	sub-010	ses-302	task-s5	3	5
30	4202	27	31	32	951	950	951	121.23685700027272	121.23685700027272	121	122	-0.236857000272721	round	sub-010	ses-302	task-s5	3	5
31	4203	27	32	33	641	640	641	124.83701599994674	124.83701599994674	125	126	0.1629840000532567	round	sub-010	ses-302	task-s5	3	5
32	4204	27	33	34	56	55	56	128.85409900033846	128.85409900033846	129	130	0.145900999661535	round	sub-010	ses-302	task-s5	3	5
33	4205	27	34	35	944	943	944	132.57088800007477	132.57088800007477	133	134	0.429111999925226	round	sub-010	ses-302	task-s5	3	5
34	4206	27	35	36	11214	1713	1714	136.2706540003419	136.2706540003419	136	137	-0.2706540003418922	round	sub-010	ses-302	task-s5	3	5
35	4207	27	36	38	1034	1033	1034	143.65457900008187	143.65457900008187	144	145	0.345420999918133	round	sub-010	ses-302	task-s5	3	5
36	4208	27	37	39	11186	1685	1686	147.37122500035912	147.37122500035912	147	148	-0.371225000359118	round	sub-010	ses-302	task-s5	3	5
37	4209	27	38	40	356	355	356	151.00482900021598	151.00482900021598	151	152	-0.0048290002159774	round	sub-010	ses-302	task-s5	3	5
38	4210	27	39	41	1106	1105	1106	154.73790899990126	154.73790899990126	155	156	0.2620910000987351	round	sub-010	ses-302	task-s5	3	5
39	4211	27	40	42	278	277	278	158.77175999991596	158.77175999991596	159	160	0.2282400000840425	round	sub-010	ses-302	task-s5	3	5
40	4212	27	41	43	888	887	888	162.38822400011122	162.38822400011122	162	163	-0.3882240001112222	round	sub-010	ses-302	task-s5	3	5
41	4213	27	42	44	504	503	504	166.22167900018394	166.22167900018394	166	167	-0.2216790001839399	round	sub-010	ses-302	task-s5	3	5
42	4214	27	43	45	747	746	747	169.655449999962	169.655449999962	170	171	0.3445500000379979	round	sub-010	ses-302	task-s5	3	5
43	4215	27	44	46	312	311	312	173.20527100004256	173.20527100004256	173	174	-0.2052710000425577	round	sub-010	ses-302	task-s5	3	5
44	4216	27	45	47	874	873	874	176.72202800028026	176.72202800028026	177	178	0.2779719997197389	round	sub-010	ses-302	task-s5	3	5
45	4217	27	46	49	11233	1732	1733	184.17260499997064	184.17260499997064	184	185	-0.1726049999706447	round	sub-010	ses-302	task-s5	3	5
46	4218	27	47	50	382	381	382	188.0060530002229	188.0060530002229	188	189	-0.0060530002228915	round	sub-010	ses-302	task-s5	3	5
47	4219	27	48	51	628	627	628	191.9226120002568	191.9226120002568	192	193	0.0773879997431947	round	sub-010	ses-302	task-s5	3	5
48	4220	27	49	52	953	952	953	195.13963300036264	195.13963300036264	195	196	-0.139633000362636	round	sub-010	ses-302	task-s5	3	5
49	4221	27	50	53	493	492	493	198.63973700022325	198.63973700022325	199	200	0.3602629997767508	round	sub-010	ses-302	task-s5	3	5
50	4222	27	51	55	513	512	513	206.0066520003602	206.0066520003602	206	207	-0.0066520003601908	round	sub-010	ses-302	task-s5	3	5
51	4223	27	52	56	735	734	735	209.5401070001535	209.5401070001535	210	211	0.4598929998464882	round	sub-010	ses-302	task-s5	3	5
52	4224	27	53	57	97	96	97	212.8568770000711	212.8568770000711	213	214	0.1431229999288916	round	sub-010	ses-302	task-s5	3	5
53	4225	27	54	58	99	98	99	216.47333399998024	216.47333399998024	216	217	-0.473333999980241	round	sub-010	ses-302	task-s5	3	5
54	4226	27	55	59	407	406	407	220.49046700028703	220.49046700028703	220	221	-0.4904670002870261	round	sub-010	ses-302	task-s5	3	5
55	4227	27	56	60	11182	1681	1682	224.040582000278	224.040582000278	224	225	-0.0405820002779933	round	sub-010	ses-302	task-s5	3	5
56	4228	27	57	61	340	339	340	227.49070199998096	227.49070199998096	227	228	-0.4907019999809563	round	sub-010	ses-302	task-s5	3	5
57	4229	27	58	62	88	87	88	230.890817000065	230.890817000065	231	232	0.1091829999350011	round	sub-010	ses-302	task-s5	3	5
58	4230	27	59	63	801	800	801	234.7909389999695	234.7909389999695	235	236	0.2090610000304877	round	sub-010	ses-302	task-s5	3	5
59	4231	27	60	64	1062	1061	1062	238.4074250003323	238.4074250003323	238	239	-0.4074250003322959	round	sub-010	ses-302	task-s5	3	5
60	4232	27	61	65	844	843	844	241.82422600034624	241.82422600034624	242	243	0.1757739996537566	round	sub-010	ses-302	task-s5	3	5
61	4233	27	62	66	967	966	967	245.6413000002504	245.6413000002504	246	247	0.3586999997496036	round	sub-010	ses-302	task-s5	3	5
62	4234	27	63	67	35	34	35	249.7747700000181	249.7747700000181	250	251	0.2252299999818774	round	sub-010	ses-302	task-s5	3	5
63	4235	27	64	69	11144	1643	1644	256.6416629999876	256.6416629999876	257	258	0.3583370000123977	round	sub-010	ses-302	task-s5	3	5
64	4236	27	65	70	585	584	585	260.25808200007305	260.25808200007305	260	261	-0.2580820000730455	round	sub-010	ses-302	task-s5	3	5
65	4237	27	66	71	371	370	371	264.07525000022724	264.07525000022724	264	265	-0.0752500002272427	round	sub-010	ses-302	task-s5	3	5
66	4238	27	67	72	70	69	70	267.391722000204	267.391722000204	267	268	-0.3917220002040267	round	sub-010	ses-302	task-s5	3	5
67	4239	27	68	73	162	161	162	270.82547100028023	270.82547100028023	271	272	0.1745289997197687	round	sub-010	ses-302	task-s5	3	5
68	4240	27	69	74	884	883	884	274.508745000232	274.508745000232	275	276	0.4912549997679889	round	sub-010	ses-302	task-s5	3	5
69	4241	27	70	75	11122	1621	1622	278.708888000343	278.708888000343	279	280	0.291111999657005	round	sub-010	ses-302	task-s5	3	5
70	4242	27	71	76	903	902	903	282.80894599994645	282.80894599994645	283	284	0.1910540000535547	round	sub-010	ses-302	task-s5	3	5
71	4243	27	72	77	30	29	30	286.0426489999518	286.0426489999518	286	287	-0.0426489999517798	round	sub-010	ses-302	task-s5	3	5
72	4244	27	73	78	73	72	73	290.15911300014704	290.15911300014704	290	291	-0.1591130001470446	round	sub-010	ses-302	task-s5	3	5
73	4245	27	74	80	287	286	287	297.5596890002489	297.5596890002489	298	299	0.440310999751091	round	sub-010	ses-302	task-s5	3	5
74	4246	27	75	81	418	417	418	301.30982000008225	301.30982000008225	301	302	-0.3098200000822544	round	sub-010	ses-302	task-s5	3	5
75	4247	27	76	82	406	405	406	304.526283999905	304.526283999905	305	306	0.4737160000950098	round	sub-010	ses-302	task-s5	3	5
76	4248	27	77	83	521	520	521	307.94336599996313	307.94336599996313	308	309	0.0566340000368654	round	sub-010	ses-302	task-s5	3	5
77	4249	27	78	84	957	956	957	312.0935039999895	312.0935039999895	312	313	-0.0935039999894797	round	sub-010	ses-302	task-s5	3	5
78	4250	27	79	85	933	932	933	316.11030300008133	316.11030300008133	316	317	-0.1103030000813305	round	sub-010	ses-302	task-s5	3	5
79	4251	27	80	86	317	316	317	319.8437810000032	319.8437810000032	320	321	0.1562189999967813	round	sub-010	ses-302	task-s5	3	5
80	4252	27	81	87	623	622	623	323.67722900025547	323.67722900025547	324	325	0.3227709997445345	round	sub-010	ses-302	task-s5	3	5
81	4253	27	82	88	11149	1648	1649	327.11066900007427	327.11066900007427	327	328	-0.1106690000742673	round	sub-010	ses-302	task-s5	3	5
82	4254	27	83	90	1086	1085	1086	334.3775760000572	334.3775760000572	334	335	-0.3775760000572177	round	sub-010	ses-302	task-s5	3	5
83	4255	27	84	91	1082	1081	1082	338.0110289999284	338.0110289999284	338	339	-0.011028999928385	round	sub-010	ses-302	task-s5	3	5
84	4256	27	85	92	114	113	114	341.36113100033253	341.36113100033253	341	342	-0.3611310003325343	round	sub-010	ses-302	task-s5	3	5
85	4257	27	86	93	480	479	480	345.3776489999145	345.3776489999145	345	346	-0.3776489999145269	round	sub-010	ses-302	task-s5	3	5
86	4258	27	87	94	477	476	477	349.3947399999015	349.3947399999015	349	350	-0.3947399999015033	round	sub-010	ses-302	task-s5	3	5
87	4259	27	88	96	387	386	387	357.3280040002428	357.3280040002428	357	358	-0.3280040002427995	round	sub-010	ses-302	task-s5	3	5
88	4260	27	89	97	1118	1117	1118	360.8784640002996	360.8784640002996	361	362	0.121535999700427	round	sub-010	ses-302	task-s5	3	5
89	4261	27	90	98	188	187	188	364.3948790002614	364.3948790002614	364	365	-0.3948790002614259	round	sub-010	ses-302	task-s5	3	5
90	4262	27	91	99	422	421	422	367.7283700001426	367.7283700001426	368	369	0.2716299998573959	round	sub-010	ses-302	task-s5	3	5
91	4263	27	92	100	106	105	106	371.3621470001526	371.3621470001526	371	372	-0.3621470001526177	round	sub-010	ses-302	task-s5	3	5
92	4264	27	93	101	906	905	906	375.5789439999498	375.5789439999498	376	377	0.4210560000502141	round	sub-010	ses-302	task-s5	3	5
93	4265	27	94	102	609	608	609	378.8790520001203	378.8790520001203	379	380	0.1209479998797178	round	sub-010	ses-302	task-s5	3	5
94	4266	27	95	103	993	992	993	382.4789849999361	382.4789849999361	382	383	-0.478984999936074	round	sub-010	ses-302	task-s5	3	5
95	4267	27	96	104	252	251	252	386.2123500001617	386.2123500001617	386	387	-0.2123500001616776	round	sub-010	ses-302	task-s5	3	5
96	4268	27	97	106	11140	1639	1640	393.7292220001109	393.7292220001109	394	395	0.2707779998891055	round	sub-010	ses-302	task-s5	3	5
97	4269	27	98	107	11153	1652	1653	397.0963250002824	397.0963250002824	397	398	-0.096325000282377	round	sub-010	ses-302	task-s5	3	5
98	4270	27	99	108	11156	1655	1656	400.7128350003623	400.7128350003623	401	402	0.2871649996376959	round	sub-010	ses-302	task-s5	3	5
99	4271	27	100	109	11193	1692	1693	404.6299100001343	404.6299100001343	405	406	0.3700899998656837	round	sub-010	ses-302	task-s5	3	5
100	4272	27	101	110	203	202	203	408.046682999935	408.046682999935	408	409	-0.0466829999350011	round	sub-010	ses-302	task-s5	3	5
101	4273	27	102	111	248	247	248	411.5634910003282	411.5634910003282	412	413	0.436508999671787	round	sub-010	ses-302	task-s5	3	5
102	4274	27	103	112	247	246	247	414.87993800034747	414.87993800034747	415	416	0.1200619996525347	round	sub-010	ses-302	task-s5	3	5
103	4275	27	104	113	77	76	77	418.8970550000668	418.8970550000668	419	420	0.1029449999331859	round	sub-010	ses-302	task-s5	3	5
104	4276	27	105	114	667	666	667	422.930517999921	422.930517999921	423	424	0.0694820000790059	round	sub-010	ses-302	task-s5	3	5
105	4277	27	106	115	1117	1116	1117	426.4306310000829	426.4306310000829	426	427	-0.430631000082883	round	sub-010	ses-302	task-s5	3	5
106	4278	27	107	116	508	507	508	430.2807640000247	430.2807640000247	430	431	-0.2807640000247033	round	sub-010	ses-302	task-s5	3	5
107	4279	27	108	117	369	368	369	434.19723600009456	434.19723600009456	434	435	-0.1972360000945627	round	sub-010	ses-302	task-s5	3	5
108	4280	27	109	119	329	328	329	441.9644700000063	441.9644700000063	442	443	0.0355299999936846	round	sub-010	ses-302	task-s5	3	5
109	4281	27	110	120	181	180	181	445.2979240003042	445.2979240003042	445	446	-0.2979240003041923	round	sub-010	ses-302	task-s5	3	5
110	4282	27	111	121	996	995	996	448.71440399996936	448.71440399996936	449	450	0.2855960000306368	round	sub-010	ses-302	task-s5	3	5
111	4283	27	112	122	932	931	932	452.4314880003221	452.4314880003221	452	453	-0.4314880003220764	round	sub-010	ses-302	task-s5	3	5
112	4284	27	113	123	210	209	210	456.231614000164	456.231614000164	456	457	-0.2316140001639723	round	sub-010	ses-302	task-s5	3	5
113	4285	27	114	124	146	145	146	459.8480810001493	459.8480810001493	460	461	0.1519189998506931	round	sub-010	ses-302	task-s5	3	5
114	4286	27	115	126	398	397	398	466.48195599997416	466.48195599997416	466	467	-0.4819559999741614	round	sub-010	ses-302	task-s5	3	5
115	4287	27	116	127	963	962	963	470.11541200010106	470.11541200010106	470	471	-0.1154120001010596	round	sub-010	ses-302	task-s5	3	5
116	4288	27	117	128	695	694	695	474.3322109999135	474.3322109999135	474	475	-0.3322109999135136	round	sub-010	ses-302	task-s5	3	5
117	4289	27	118	129	1030	1029	1030	478.34901500027627	478.34901500027627	478	479	-0.3490150002762675	round	sub-010	ses-302	task-s5	3	5
118	4290	27	119	130	881	880	881	482.4991560000926	482.4991560000926	482	483	-0.4991560000926256	round	sub-010	ses-302	task-s5	3	5
119	4291	27	120	131	120	119	120	486.11570199998096	486.11570199998096	486	487	-0.1157019999809563	round	sub-010	ses-302	task-s5	3	5
120	4292	27	121	132	443	442	443	489.5158100002445	489.5158100002445	490	491	0.4841899997554719	round	sub-010	ses-302	task-s5	3	5
121	4293	27	122	133	613	612	613	493.6491880002432	493.6491880002432	494	495	0.350811999756786	round	sub-010	ses-302	task-s5	3	5
122	4294	27	123	134	343	342	343	497.0494019999169	497.0494019999169	497	498	-0.0494019999168813	round	sub-010	ses-302	task-s5	3	5
