scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	2878	19	1	0	917	916	917	0.1696290000109002	0.1696290000109002	0	1	-0.1696290000109002	round	sub-011	ses-203	task-s8	2	8
1	2879	19	2	1	803	802	803	4.286396000068635	4.286396000068635	4	5	-0.2863960000686347	round	sub-011	ses-203	task-s8	2	8
2	2880	19	3	2	401	400	401	7.936360000050627	7.936360000050627	8	9	0.0636399999493733	round	sub-011	ses-203	task-s8	2	8
3	2881	19	4	3	736	735	736	11.477551999967543	11.477551999967543	11	12	-0.4775519999675435	round	sub-011	ses-203	task-s8	2	8
4	2882	19	5	4	410	409	410	14.903438000008464	14.903438000008464	15	16	0.0965619999915361	round	sub-011	ses-203	task-s8	2	8
5	2883	19	6	5	476	475	476	18.5533089999808	18.5533089999808	19	20	0.4466910000192001	round	sub-011	ses-203	task-s8	2	8
6	2884	19	7	6	530	529	530	22.487041000043973	22.487041000043973	22	23	-0.4870410000439733	round	sub-011	ses-203	task-s8	2	8
7	2885	19	8	8	11202	1701	1702	30.211357000051063	30.211357000051063	30	31	-0.2113570000510627	round	sub-011	ses-203	task-s8	2	8
8	2886	19	9	9	827	826	827	34.22100200003479	34.22100200003479	34	35	-0.2210020000347867	round	sub-011	ses-203	task-s8	2	8
9	2887	19	10	10	863	862	863	38.37101500004064	38.37101500004064	38	39	-0.3710150000406429	round	sub-011	ses-203	task-s8	2	8
10	2888	19	11	11	1013	1012	1013	42.18770500004757	42.18770500004757	42	43	-0.1877050000475719	round	sub-011	ses-203	task-s8	2	8
11	2889	19	12	12	11201	1700	1701	45.63782100006938	45.63782100006938	46	47	0.3621789999306202	round	sub-011	ses-203	task-s8	2	8
12	2890	19	13	14	473	472	473	53.30484700005036	53.30484700005036	53	54	-0.3048470000503585	round	sub-011	ses-203	task-s8	2	8
13	2891	19	14	15	11180	1679	1680	57.52153899997938	57.52153899997938	58	59	0.4784610000206228	round	sub-011	ses-203	task-s8	2	8
14	2892	19	15	16	904	903	904	60.75498700002208	60.75498700002208	61	62	0.2450129999779164	round	sub-011	ses-203	task-s8	2	8
15	2893	19	16	17	159	158	159	64.57187200000044	64.57187200000044	65	66	0.4281279999995604	round	sub-011	ses-203	task-s8	2	8
16	2894	19	17	18	38	37	38	68.48864600004163	68.48864600004163	68	69	-0.4886460000416264	round	sub-011	ses-203	task-s8	2	8
