scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	636	5	1	0	993	992	993	0.1606770001817494	0.1606770001817494	0	1	-0.1606770001817494	round	sub-001	ses-102	task-s5	1	5
1	637	5	2	1	973	972	973	4.001296000089496	4.001296000089496	4	5	-0.0012960000894963	round	sub-001	ses-102	task-s5	1	5
2	638	5	3	2	735	734	735	7.326186000136658	7.326186000136658	7	8	-0.3261860001366576	round	sub-001	ses-102	task-s5	1	5
3	639	5	4	3	260	259	260	11.13480900018476	11.13480900018476	11	12	-0.1348090001847595	round	sub-001	ses-102	task-s5	1	5
4	640	5	5	4	11157	1656	1657	14.56784800020978	14.56784800020978	15	16	0.4321519997902197	round	sub-001	ses-102	task-s5	1	5
5	641	5	6	5	691	690	691	18.58503399998881	18.58503399998881	19	20	0.4149660000111907	round	sub-001	ses-102	task-s5	1	5
6	642	5	7	6	1082	1081	1082	22.70191100006923	22.70191100006923	23	24	0.2980889999307692	round	sub-001	ses-102	task-s5	1	5
7	643	5	8	7	11144	1643	1644	25.93507800018415	25.93507800018415	26	27	0.0649219998158514	round	sub-001	ses-102	task-s5	1	5
8	644	5	9	8	1034	1033	1034	29.93880100012757	29.93880100012757	30	31	0.0611989998724311	round	sub-001	ses-102	task-s5	1	5
9	645	5	10	9	119	118	119	33.6521650000941	33.6521650000941	34	35	0.3478349999058991	round	sub-001	ses-102	task-s5	1	5
10	646	5	11	10	429	428	429	37.1023409999907	37.1023409999907	37	38	-0.1023409999907016	round	sub-001	ses-102	task-s5	1	5
11	647	5	12	11	609	608	609	41.026249000104144	41.026249000104144	41	42	-0.0262490001041442	round	sub-001	ses-102	task-s5	1	5
12	648	5	13	12	1075	1074	1075	44.735930000199005	44.735930000199005	45	46	0.264069999800995	round	sub-001	ses-102	task-s5	1	5
13	649	5	14	13	406	405	406	48.58605300006457	48.58605300006457	49	50	0.4139469999354332	round	sub-001	ses-102	task-s5	1	5
14	650	5	15	14	11218	1717	1718	52.60299400007352	52.60299400007352	53	54	0.3970059999264776	round	sub-001	ses-102	task-s5	1	5
15	651	5	16	15	480	479	480	56.42002600012347	56.42002600012347	56	57	-0.420026000123471	round	sub-001	ses-102	task-s5	1	5
16	652	5	17	16	248	247	248	59.95305100013502	59.95305100013502	60	61	0.0469489998649805	round	sub-001	ses-102	task-s5	1	5
17	653	5	18	18	493	492	493	67.60325000016019	67.60325000016019	68	69	0.3967499998398125	round	sub-001	ses-102	task-s5	1	5
18	654	5	19	19	806	805	806	71.42883600015193	71.42883600015193	71	72	-0.4288360001519322	round	sub-001	ses-102	task-s5	1	5
19	655	5	20	20	667	666	667	75.3536440001335	75.3536440001335	75	76	-0.3536440001334995	round	sub-001	ses-102	task-s5	1	5
