scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3203	21	1	0	6466	1387	1388	0.16387699986808	0.16387699986808	0	1	-0.16387699986808	round	sub-003	ses-202	task-s10	2	10
1	3204	21	2	1	8592	1493	1494	4.114213000051677	4.114213000051677	4	5	-0.1142130000516772	round	sub-003	ses-202	task-s10	2	10
2	3205	21	3	2	3873	1257	1258	8.064350999891758	8.064350999891758	8	9	-0.0643509998917579	round	sub-003	ses-202	task-s10	2	10
3	3206	21	4	3	6338	1380	1381	11.797790999989957	11.797790999989957	12	13	0.2022090000100433	round	sub-003	ses-202	task-s10	2	10
4	3207	21	5	4	5504	1339	1340	15.51458299998194	15.51458299998194	16	17	0.4854170000180602	round	sub-003	ses-202	task-s10	2	10
5	3208	21	6	5	6555	1391	1392	18.697709999978542	18.697709999978542	19	20	0.3022900000214576	round	sub-003	ses-202	task-s10	2	10
6	3209	21	7	7	8413	1484	1485	26.231327999848872	26.231327999848872	26	27	-0.2313279998488724	round	sub-003	ses-202	task-s10	2	10
7	3210	21	8	8	3299	1229	1230	30.06471799989231	30.06471799989231	30	31	-0.0647179998923093	round	sub-003	ses-202	task-s10	2	10
8	3211	21	9	9	3840	1255	1256	33.715159999905154	33.715159999905154	34	35	0.2848400000948459	round	sub-003	ses-202	task-s10	2	10
9	3212	21	10	10	5442	1336	1337	37.76535400003195	37.76535400003195	38	39	0.2346459999680519	round	sub-003	ses-202	task-s10	2	10
10	3213	21	11	11	7072	1417	1418	41.61544799990952	41.61544799990952	42	43	0.3845520000904798	round	sub-003	ses-202	task-s10	2	10
11	3214	21	12	12	11077	1617	1618	45.03188299993053	45.03188299993053	45	46	-0.0318829999305307	round	sub-003	ses-202	task-s10	2	10
12	3215	21	13	14	6205	1374	1375	51.68245399999432	51.68245399999432	52	53	0.3175460000056773	round	sub-003	ses-202	task-s10	2	10
13	3216	21	14	15	9088	1518	1519	55.832588999997824	55.832588999997824	56	57	0.1674110000021755	round	sub-003	ses-202	task-s10	2	10
14	3217	21	15	16	2224	1174	1175	59.59938400005922	59.59938400005922	60	61	0.4006159999407828	round	sub-003	ses-202	task-s10	2	10
15	3218	21	16	17	2001	1164	1165	63.54950399999507	63.54950399999507	64	65	0.4504960000049323	round	sub-003	ses-202	task-s10	2	10
16	3219	21	17	18	2302	1178	1179	67.38299999991432	67.38299999991432	67	68	-0.3829999999143183	round	sub-003	ses-202	task-s10	2	10
17	3220	21	18	19	3782	1252	1253	71.43283599987626	71.43283599987626	71	72	-0.4328359998762607	round	sub-003	ses-202	task-s10	2	10
18	3221	21	19	20	6188	1373	1374	75.283236999996	75.283236999996	75	76	-0.2832369999960065	round	sub-003	ses-202	task-s10	2	10
19	3222	21	20	22	8503	1488	1489	83.16681999992579	83.16681999992579	83	84	-0.1668199999257922	round	sub-003	ses-202	task-s10	2	10
20	3223	21	21	23	9077	1517	1518	86.61693999986164	86.61693999986164	87	88	0.3830600001383573	round	sub-003	ses-202	task-s10	2	10
21	3224	21	22	24	5726	1350	1351	90.35025299992412	90.35025299992412	90	91	-0.3502529999241233	round	sub-003	ses-202	task-s10	2	10
22	3225	21	23	25	5109	1319	1320	94.06718100002035	94.06718100002035	94	95	-0.0671810000203549	round	sub-003	ses-202	task-s10	2	10
23	3226	21	24	26	9465	1537	1538	97.4006399998907	97.4006399998907	97	98	-0.4006399998907	round	sub-003	ses-202	task-s10	2	10
24	3227	21	25	27	6577	1392	1393	100.63406499987468	100.63406499987468	101	102	0.3659350001253187	round	sub-003	ses-202	task-s10	2	10
25	3228	21	26	28	10547	1590	1591	104.0338079999201	104.0338079999201	104	105	-0.0338079999200999	round	sub-003	ses-202	task-s10	2	10
26	3229	21	27	29	2783	1202	1203	107.58429399994202	107.58429399994202	108	109	0.4157060000579804	round	sub-003	ses-202	task-s10	2	10
27	3230	21	28	30	6358	1381	1382	111.71734700002708	111.71734700002708	112	113	0.2826529999729246	round	sub-003	ses-202	task-s10	2	10
28	3231	21	29	31	7124	1420	1421	115.28454599995166	115.28454599995166	115	116	-0.2845459999516606	round	sub-003	ses-202	task-s10	2	10
29	3232	21	30	33	10825	1604	1605	123.0514849999454	123.0514849999454	123	124	-0.0514849999454014	round	sub-003	ses-202	task-s10	2	10
30	3233	21	31	34	6165	1372	1373	126.91797599988058	126.91797599988058	127	128	0.0820240001194179	round	sub-003	ses-202	task-s10	2	10
31	3234	21	32	35	3404	1234	1235	130.16809399984777	130.16809399984777	130	131	-0.1680939998477697	round	sub-003	ses-202	task-s10	2	10
32	3235	21	33	36	7369	1432	1433	133.50181200006045	133.50181200006045	134	135	0.498187999939546	round	sub-003	ses-202	task-s10	2	10
33	3236	21	34	37	4200	1273	1274	137.26826999988407	137.26826999988407	137	138	-0.2682699998840689	round	sub-003	ses-202	task-s10	2	10
34	3237	21	35	38	5061	1317	1318	141.5187520000618	141.5187520000618	142	143	0.4812479999382049	round	sub-003	ses-202	task-s10	2	10
35	3238	21	36	39	4569	1292	1293	144.81876199995168	144.81876199995168	145	146	0.1812380000483244	round	sub-003	ses-202	task-s10	2	10
36	3239	21	37	40	2190	1173	1174	148.318726999918	148.318726999918	148	149	-0.3187269999179989	round	sub-003	ses-202	task-s10	2	10
37	3240	21	38	41	3799	1253	1254	152.55243199993856	152.55243199993856	153	154	0.4475680000614375	round	sub-003	ses-202	task-s10	2	10
38	3241	21	39	42	8952	1511	1512	156.28590300003998	156.28590300003998	156	157	-0.2859030000399798	round	sub-003	ses-202	task-s10	2	10
39	3242	21	40	43	1207	1124	1125	160.4193760000635	160.4193760000635	160	161	-0.4193760000634938	round	sub-003	ses-202	task-s10	2	10
40	3243	21	41	45	4292	1278	1279	168.2029760000296	168.2029760000296	168	169	-0.2029760000295937	round	sub-003	ses-202	task-s10	2	10
41	3244	21	42	46	8089	1468	1469	171.5364029998891	171.5364029998891	172	173	0.4635970001108944	round	sub-003	ses-202	task-s10	2	10
42	3245	21	43	47	2876	1207	1208	175.18654099991545	175.18654099991545	175	176	-0.1865409999154508	round	sub-003	ses-202	task-s10	2	10
43	3246	21	44	48	8983	1513	1514	179.21960099996068	179.21960099996068	179	180	-0.2196009999606758	round	sub-003	ses-202	task-s10	2	10
44	3247	21	45	49	5301	1328	1329	182.88650100003	182.88650100003	183	184	0.1134989999700053	round	sub-003	ses-202	task-s10	2	10
45	3248	21	46	50	4883	1308	1309	187.02009100001305	187.02009100001305	187	188	-0.0200910000130534	round	sub-003	ses-202	task-s10	2	10
46	3249	21	47	51	10600	1593	1594	190.6703770000022	190.6703770000022	191	192	0.3296229999978095	round	sub-003	ses-202	task-s10	2	10
47	3250	21	48	52	10909	1609	1610	194.3368410000112	194.3368410000112	194	195	-0.3368410000111907	round	sub-003	ses-202	task-s10	2	10
48	3251	21	49	53	7846	1457	1458	198.3706269999966	198.3706269999966	198	199	-0.3706269999966025	round	sub-003	ses-202	task-s10	2	10
49	3252	21	50	54	3287	1228	1229	202.10375400003977	202.10375400003977	202	203	-0.1037540000397712	round	sub-003	ses-202	task-s10	2	10
50	3253	21	51	55	9965	1562	1563	206.15421799989417	206.15421799989417	206	207	-0.1542179998941719	round	sub-003	ses-202	task-s10	2	10
51	3254	21	52	56	4081	1268	1269	210.12065399996936	210.12065399996936	210	211	-0.1206539999693632	round	sub-003	ses-202	task-s10	2	10
52	3255	21	53	57	6682	1399	1400	214.17081100004725	214.17081100004725	214	215	-0.1708110000472515	round	sub-003	ses-202	task-s10	2	10
53	3256	21	54	58	10037	1565	1566	218.1212710000109	218.1212710000109	218	219	-0.1212710000108927	round	sub-003	ses-202	task-s10	2	10
54	3257	21	55	59	10096	1568	1569	221.5547289999668	221.5547289999668	222	223	0.4452710000331876	round	sub-003	ses-202	task-s10	2	10
55	3258	21	56	61	10712	1599	1600	228.5045509999618	228.5045509999618	229	230	0.4954490000382066	round	sub-003	ses-202	task-s10	2	10
56	3259	21	57	62	2949	1211	1212	231.90465499996208	231.90465499996208	232	233	0.0953450000379234	round	sub-003	ses-202	task-s10	2	10
57	3260	21	58	63	4858	1306	1307	235.3551900000312	235.3551900000312	235	236	-0.3551900000312002	round	sub-003	ses-202	task-s10	2	10
58	3261	21	59	64	8842	1506	1507	239.0716450000181	239.0716450000181	239	240	-0.0716450000181225	round	sub-003	ses-202	task-s10	2	10
59	3262	21	60	65	7223	1424	1425	242.4220549999736	242.4220549999736	242	243	-0.4220549999735965	round	sub-003	ses-202	task-s10	2	10
60	3263	21	61	66	5980	1362	1363	245.922053999966	245.922053999966	246	247	0.0779460000339895	round	sub-003	ses-202	task-s10	2	10
61	3264	21	62	68	6454	1386	1387	254.00579199986527	254.00579199986527	254	255	-0.0057919998652664	round	sub-003	ses-202	task-s10	2	10
62	3265	21	63	69	1644	1146	1147	257.8224489998538	257.8224489998538	258	259	0.1775510001461953	round	sub-003	ses-202	task-s10	2	10
63	3266	21	64	70	5550	1341	1342	261.1560349999927	261.1560349999927	261	262	-0.1560349999926984	round	sub-003	ses-202	task-s10	2	10
64	3267	21	65	71	5319	1329	1330	264.38947399985045	264.38947399985045	264	265	-0.3894739998504519	round	sub-003	ses-202	task-s10	2	10
65	3268	21	66	72	1492	1138	1139	268.1063289998565	268.1063289998565	268	269	-0.1063289998564869	round	sub-003	ses-202	task-s10	2	10
