scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	2878	19	1	0	466	465	466	0.1675150000955909	0.1675150000955909	0	1	-0.1675150000955909	round	sub-003	ses-202	task-s8	2	8
1	2879	19	2	1	914	913	914	3.5340919999871403	3.5340919999871403	4	5	0.4659080000128597	round	sub-003	ses-202	task-s8	2	8
2	2880	19	3	2	11180	1679	1680	6.984270000131801	6.984270000131801	7	8	0.0157299998681992	round	sub-003	ses-202	task-s8	2	8
3	2881	19	4	3	532	531	532	11.067997000180185	11.067997000180185	11	12	-0.0679970001801848	round	sub-003	ses-202	task-s8	2	8
4	2882	19	5	4	401	400	401	14.78478300012648	14.78478300012648	15	16	0.2152169998735207	round	sub-003	ses-202	task-s8	2	8
5	2883	19	6	5	690	689	690	18.418149000033736	18.418149000033736	18	19	-0.4181490000337362	round	sub-003	ses-202	task-s8	2	8
6	2884	19	7	6	575	574	575	22.35169700020924	22.35169700020924	22	23	-0.3516970002092385	round	sub-003	ses-202	task-s8	2	8
7	2885	19	8	8	740	739	740	30.501598000060767	30.501598000060767	31	32	0.498401999939233	round	sub-003	ses-202	task-s8	2	8
8	2886	19	9	9	81	80	81	34.36841700016521	34.36841700016521	34	35	-0.3684170001652092	round	sub-003	ses-202	task-s8	2	8
9	2887	19	10	10	430	429	430	38.26869700010866	38.26869700010866	38	39	-0.2686970001086592	round	sub-003	ses-202	task-s8	2	8
10	2888	19	11	11	992	991	992	42.1357100000605	42.1357100000605	42	43	-0.1357100000604987	round	sub-003	ses-202	task-s8	2	8
11	2889	19	12	12	326	325	326	45.75247100018896	45.75247100018896	46	47	0.2475289998110383	round	sub-003	ses-202	task-s8	2	8
12	2890	19	13	14	11202	1701	1702	52.8027230000589	52.8027230000589	53	54	0.1972769999411028	round	sub-003	ses-202	task-s8	2	8
13	2891	19	14	15	814	813	814	56.052834999980405	56.052834999980405	56	57	-0.0528349999804049	round	sub-003	ses-202	task-s8	2	8
