scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
48	49	48	49	3	3	trialwise	50;1818;3586	50;1818;3586	1;12;23	51;51;51	sub-018_ses-101_task-s1;sub-018_ses-201_task-s1;sub-018_ses-301_task-s1	50	1	51	sub-018	ses-101	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	239;1951;3832	239;1951;3832	2;13;24	81;25;138	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	239	2	81	sub-018	ses-102	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	326;2227;3896	326;2227;3896	3;14;25	9;142;43	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	326	3	9	sub-018	ses-102	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	473;2161;3957	473;2161;3957	3;14;25	156;76;104	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	473	3	156	sub-018	ses-102	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	844;2576;4349	844;2576;4349	6;17;28	51;15;20	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	844	6	51	sub-018	ses-103	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1183;2878;4728	1183;2878;4728	8;19;30	74;1;83	sub-018_ses-103_task-s8;sub-018_ses-203_task-s8;sub-018_ses-303_task-s8	1183	8	74	sub-018	ses-103	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	1058;2804;4620	1058;2804;4620	7;18;29	107;85;133	sub-018_ses-103_task-s7;sub-018_ses-203_task-s7;sub-018_ses-303_task-s7	1058	7	107	sub-018	ses-103	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	700;2485;4189	700;2485;4189	5;16;27	65;82;18	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	700	5	65	sub-018	ses-102	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	761;2454;4200	761;2454;4200	5;16;27	126;51;29	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	761	5	126	sub-018	ses-102	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	878;2563;4359	878;2563;4359	6;17;28	85;2;30	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	878	6	85	sub-018	ses-103	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1088;2870;4599	1088;2870;4599	7;18;29	137;151;112	sub-018_ses-103_task-s7;sub-018_ses-203_task-s7;sub-018_ses-303_task-s7	1088	7	137	sub-018	ses-103	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	1028;2875;4502	1028;2875;4502	7;18;29	77;156;15	sub-018_ses-103_task-s7;sub-018_ses-203_task-s7;sub-018_ses-303_task-s7	1028	7	77	sub-018	ses-103	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	85;1853;3621	85;1853;3621	1;12;23	86;86;86	sub-018_ses-101_task-s1;sub-018_ses-201_task-s1;sub-018_ses-301_task-s1	85	1	86	sub-018	ses-101	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1029;2747;4517	1029;2747;4517	7;18;29	78;28;30	sub-018_ses-103_task-s7;sub-018_ses-203_task-s7;sub-018_ses-303_task-s7	1029	7	78	sub-018	ses-103	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	343;2176;3993	343;2176;3993	3;14;25	26;91;140	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	343	3	26	sub-018	ses-102	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	525;2245;4082	525;2245;4082	4;15;26	49;1;70	sub-018_ses-102_task-s4;sub-018_ses-202_task-s4;sub-018_ses-302_task-s4	525	4	49	sub-018	ses-102	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	729;2477;4277	729;2477;4277	5;16;27	94;74;106	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	729	5	94	sub-018	ses-102	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1148;3018;4757	1148;3018;4757	8;19;30	39;141;112	sub-018_ses-103_task-s8;sub-018_ses-203_task-s8;sub-018_ses-303_task-s8	1148	8	39	sub-018	ses-103	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	540;2367;4117	540;2367;4117	4;15;26	64;123;105	sub-018_ses-102_task-s4;sub-018_ses-202_task-s4;sub-018_ses-302_task-s4	540	4	64	sub-018	ses-102	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	944;2625;4379	944;2625;4379	6;17;28	151;64;50	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	944	6	151	sub-018	ses-103	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	555;2282;4094	555;2282;4094	4;15;26	79;38;82	sub-018_ses-102_task-s4;sub-018_ses-202_task-s4;sub-018_ses-302_task-s4	555	4	79	sub-018	ses-102	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	648;2421;4249	648;2421;4249	5;16;27	13;18;78	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	648	5	13	sub-018	ses-102	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	949;2717;4417	949;2717;4417	6;17;28	156;156;88	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	949	6	156	sub-018	ses-103	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	225;1982;3808	225;1982;3808	2;13;24	67;56;114	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	225	2	67	sub-018	ses-102	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	704;2426;4250	704;2426;4250	5;16;27	69;23;79	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	704	5	69	sub-018	ses-102	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	233;1975;3752	233;1975;3752	2;13;24	75;49;58	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	233	2	75	sub-018	ses-102	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	416;2220;3968	416;2220;3968	3;14;25	99;135;115	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	416	3	99	sub-018	ses-102	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	151;1919;3687	151;1919;3687	1;12;23	152;152;152	sub-018_ses-101_task-s1;sub-018_ses-201_task-s1;sub-018_ses-301_task-s1	151	1	152	sub-018	ses-101	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	734;2422;4220	734;2422;4220	5;16;27	99;19;49	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	734	5	99	sub-018	ses-102	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	333;2104;3949	333;2104;3949	3;14;25	16;19;96	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	333	3	16	sub-018	ses-102	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	156;1924;3692	156;1924;3692	1;12;23	157;157;157	sub-018_ses-101_task-s1;sub-018_ses-201_task-s1;sub-018_ses-301_task-s1	156	1	157	sub-018	ses-101	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	159;1964;3781	159;1964;3781	2;13;24	1;38;87	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	159	2	1	sub-018	ses-102	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1202;3031;4686	1202;3031;4686	8;19;30	93;154;41	sub-018_ses-103_task-s8;sub-018_ses-203_task-s8;sub-018_ses-303_task-s8	1202	8	93	sub-018	ses-103	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	706;2417;4213	706;2417;4213	5;16;27	71;14;42	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	706	5	71	sub-018	ses-102	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1267;2951;4740	1267;2951;4740	8;19;30	158;74;95	sub-018_ses-103_task-s8;sub-018_ses-203_task-s8;sub-018_ses-303_task-s8	1267	8	158	sub-018	ses-103	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	956;2876;4642	956;2876;4642	7;18;29	5;157;155	sub-018_ses-103_task-s7;sub-018_ses-203_task-s7;sub-018_ses-303_task-s7	956	7	5	sub-018	ses-103	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	424;2244;3952	424;2244;3952	3;14;25	107;159;99	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	424	3	107	sub-018	ses-102	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	27;1795;3563	27;1795;3563	1;12;23	28;28;28	sub-018_ses-101_task-s1;sub-018_ses-201_task-s1;sub-018_ses-301_task-s1	27	1	28	sub-018	ses-101	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	821;2680;4371	821;2680;4371	6;17;28	28;119;42	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	821	6	28	sub-018	ses-103	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	720;2501;4228	720;2501;4228	5;16;27	85;98;57	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	720	5	85	sub-018	ses-102	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1053;2869;4520	1053;2869;4520	7;18;29	102;150;33	sub-018_ses-103_task-s7;sub-018_ses-203_task-s7;sub-018_ses-303_task-s7	1053	7	102	sub-018	ses-103	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1247;2955;4789	1247;2955;4789	8;19;30	138;78;144	sub-018_ses-103_task-s8;sub-018_ses-203_task-s8;sub-018_ses-303_task-s8	1247	8	138	sub-018	ses-103	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	950;2681;4364	950;2681;4364	6;17;28	157;120;35	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	950	6	157	sub-018	ses-103	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	943;2612;4459	943;2612;4459	6;17;28	150;51;130	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	943	6	150	sub-018	ses-103	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	410;2092;3992	410;2092;3992	3;14;25	93;7;139	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	410	3	93	sub-018	ses-102	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	157;1925;3693	157;1925;3693	1;12;23	158;158;158	sub-018_ses-101_task-s1;sub-018_ses-201_task-s1;sub-018_ses-301_task-s1	157	1	158	sub-018	ses-101	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	311;2011;3830	311;2011;3830	2;13;24	153;85;136	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	311	2	153	sub-018	ses-102	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	299;1986;3724	299;1986;3724	2;13;24	141;60;30	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	299	2	141	sub-018	ses-102	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	663;2495;4245	663;2495;4245	5;16;27	28;92;74	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	663	5	28	sub-018	ses-102	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	868;2657;4450	868;2657;4450	6;17;28	75;96;121	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	868	6	75	sub-018	ses-103	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	695;2466;4329	695;2466;4329	5;16;27	60;63;158	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	695	5	60	sub-018	ses-102	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	527;2301;4083	527;2301;4083	4;15;26	51;57;71	sub-018_ses-102_task-s4;sub-018_ses-202_task-s4;sub-018_ses-302_task-s4	527	4	51	sub-018	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	533;2320;4088	533;2320;4088	4;15;26	57;76;76	sub-018_ses-102_task-s4;sub-018_ses-202_task-s4;sub-018_ses-302_task-s4	533	4	57	sub-018	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	546;2297;4072	546;2297;4072	4;15;26	70;53;60	sub-018_ses-102_task-s4;sub-018_ses-202_task-s4;sub-018_ses-302_task-s4	546	4	70	sub-018	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	433;2098;3862	433;2098;3862	3;14;25	116;13;9	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	433	3	116	sub-018	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	785;2450;4318	785;2450;4318	5;16;27	150;47;147	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	785	5	150	sub-018	ses-102	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	363;2131;3874	363;2131;3874	3;14;25	46;46;21	sub-018_ses-102_task-s3;sub-018_ses-201_task-s3;sub-018_ses-301_task-s3	363	3	46	sub-018	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	739;2539;4313	739;2539;4313	5;16;27	104;136;142	sub-018_ses-102_task-s5;sub-018_ses-202_task-s5;sub-018_ses-302_task-s5	739	5	104	sub-018	ses-102	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	917;2587;4427	917;2587;4427	6;17;28	124;26;98	sub-018_ses-103_task-s6;sub-018_ses-202_task-s6;sub-018_ses-303_task-s6	917	6	124	sub-018	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	202;2068;3728	202;2068;3728	2;13;24	44;142;34	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	202	2	44	sub-018	ses-102	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1042;2794;4499	1042;2794;4499	7;18;29	91;75;12	sub-018_ses-103_task-s7;sub-018_ses-203_task-s7;sub-018_ses-303_task-s7	1042	7	91	sub-018	ses-103	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	294;2015;3753	294;2015;3753	2;13;24	136;89;59	sub-018_ses-102_task-s2;sub-018_ses-201_task-s2;sub-018_ses-301_task-s2	294	2	136	sub-018	ses-102	task-s2	1;2;3	2;2;2
