scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	1768	12	1	0	12	11	12	0.1464249999844469	0.1464249999844469	0	1	-0.1464249999844469	round	sub-022	ses-201	task-s1	2	1
1	1769	12	2	1	506	505	506	4.18029899999965	4.18029899999965	4	5	-0.1802989999996498	round	sub-022	ses-201	task-s1	2	1
2	1770	12	3	2	551	550	551	7.930414999980712	7.930414999980712	8	9	0.0695850000192876	round	sub-022	ses-201	task-s1	2	1
3	1771	12	4	3	749	748	749	11.580551999999445	11.580551999999445	12	13	0.4194480000005551	round	sub-022	ses-201	task-s1	2	1
4	1772	12	5	4	194	193	194	15.09698699999717	15.09698699999717	15	16	-0.0969869999971706	round	sub-022	ses-201	task-s1	2	1
5	1773	12	6	5	308	307	308	18.34743500000332	18.34743500000332	18	19	-0.347435000003319	round	sub-022	ses-201	task-s1	2	1
6	1774	12	7	6	367	366	367	22.41396799997892	22.41396799997892	22	23	-0.4139679999789187	round	sub-022	ses-201	task-s1	2	1
7	1775	12	8	7	200	199	200	25.647263999999268	25.647263999999268	26	27	0.352736000000732	round	sub-022	ses-201	task-s1	2	1
8	1776	12	9	8	682	681	682	29.864151999994647	29.864151999994647	30	31	0.1358480000053532	round	sub-022	ses-201	task-s1	2	1
9	1777	12	10	9	11150	1649	1650	33.830965999979526	33.830965999979526	34	35	0.1690340000204742	round	sub-022	ses-201	task-s1	2	1
10	1778	12	11	11	674	673	674	41.06485199998133	41.06485199998133	41	42	-0.0648519999813288	round	sub-022	ses-201	task-s1	2	1
11	1779	12	12	12	48	47	48	45.01460299998871	45.01460299998871	45	46	-0.0146029999887105	round	sub-022	ses-201	task-s1	2	1
12	1780	12	13	13	61	60	61	49.0480239999888	49.0480239999888	49	50	-0.0480239999887999	round	sub-022	ses-201	task-s1	2	1
13	1781	12	14	14	11230	1729	1730	52.61518699998851	52.61518699998851	53	54	0.3848130000114906	round	sub-022	ses-201	task-s1	2	1
14	1782	12	15	15	543	542	543	56.36520999998902	56.36520999998902	56	57	-0.3652099999890197	round	sub-022	ses-201	task-s1	2	1
15	1783	12	16	16	427	426	427	59.615437999978894	59.615437999978894	60	61	0.3845620000211056	round	sub-022	ses-201	task-s1	2	1
16	1784	12	17	18	876	875	876	67.13194799999474	67.13194799999474	67	68	-0.1319479999947361	round	sub-022	ses-201	task-s1	2	1
17	1785	12	18	19	350	349	350	70.89888500000234	70.89888500000234	71	72	0.1011149999976623	round	sub-022	ses-201	task-s1	2	1
18	1786	12	19	20	138	137	138	74.3489019999979	74.3489019999979	74	75	-0.3489019999979064	round	sub-022	ses-201	task-s1	2	1
19	1787	12	20	21	982	981	982	77.815746999986	77.815746999986	78	79	0.1842530000139959	round	sub-022	ses-201	task-s1	2	1
20	1788	12	21	22	705	704	705	81.7828359999985	81.7828359999985	82	83	0.2171640000015031	round	sub-022	ses-201	task-s1	2	1
21	1789	12	22	23	11139	1638	1639	85.39932299999055	85.39932299999055	85	86	-0.3993229999905452	round	sub-022	ses-201	task-s1	2	1
22	1790	12	23	24	296	295	296	88.83306399997673	88.83306399997673	89	90	0.16693600002327	round	sub-022	ses-201	task-s1	2	1
23	1791	12	24	25	86	85	86	92.2831770000048	92.2831770000048	92	93	-0.2831770000047982	round	sub-022	ses-201	task-s1	2	1
24	1792	12	25	26	11130	1629	1630	95.68322199999238	95.68322199999238	96	97	0.3167780000076163	round	sub-022	ses-201	task-s1	2	1
25	1793	12	26	27	693	692	693	99.4167460000026	99.4167460000026	99	100	-0.416746000002604	round	sub-022	ses-201	task-s1	2	1
26	1794	12	27	28	11184	1683	1684	103.4499219999998	103.4499219999998	103	104	-0.4499219999998018	round	sub-022	ses-201	task-s1	2	1
27	1795	12	28	30	468	467	468	111.70049699998344	111.70049699998344	112	113	0.299503000016557	round	sub-022	ses-201	task-s1	2	1
28	1796	12	29	31	250	249	250	115.15060299998731	115.15060299998731	115	116	-0.1506029999873135	round	sub-022	ses-201	task-s1	2	1
29	1797	12	30	32	266	265	266	118.80071599999792	118.80071599999792	119	120	0.1992840000020805	round	sub-022	ses-201	task-s1	2	1
30	1798	12	31	33	807	806	807	122.05051199998708	122.05051199998708	122	123	-0.05051199998708	round	sub-022	ses-201	task-s1	2	1
31	1799	12	32	34	380	379	380	125.36759700000404	125.36759700000404	125	126	-0.3675970000040394	round	sub-022	ses-201	task-s1	2	1
32	1800	12	33	35	1110	1109	1110	128.96747000000323	128.96747000000323	129	130	0.0325299999967683	round	sub-022	ses-201	task-s1	2	1
33	1801	12	34	36	129	128	129	132.93452300000354	132.93452300000354	133	134	0.0654769999964628	round	sub-022	ses-201	task-s1	2	1
34	1802	12	35	37	886	885	886	136.8677439999883	136.8677439999883	137	138	0.1322560000116937	round	sub-022	ses-201	task-s1	2	1
35	1803	12	36	38	1044	1043	1044	140.10141299999668	140.10141299999668	140	141	-0.1014129999966826	round	sub-022	ses-201	task-s1	2	1
36	1804	12	37	39	742	741	742	143.43486499998835	143.43486499998835	143	144	-0.4348649999883491	round	sub-022	ses-201	task-s1	2	1
37	1805	12	38	40	715	714	715	146.98497699998552	146.98497699998552	147	148	0.0150230000144802	round	sub-022	ses-201	task-s1	2	1
38	1806	12	39	41	11146	1645	1646	150.41841899999417	150.41841899999417	150	151	-0.4184189999941736	round	sub-022	ses-201	task-s1	2	1
39	1807	12	40	42	850	849	850	154.28490899997996	154.28490899997996	154	155	-0.2849089999799616	round	sub-022	ses-201	task-s1	2	1
40	1808	12	41	44	890	889	890	161.8521250000049	161.8521250000049	162	163	0.1478749999951105	round	sub-022	ses-201	task-s1	2	1
41	1809	12	42	45	848	847	848	166.00226199999452	166.00226199999452	166	167	-0.0022619999945163	round	sub-022	ses-201	task-s1	2	1
42	1810	12	43	46	457	456	457	169.5190500000026	169.5190500000026	170	171	0.4809499999973923	round	sub-022	ses-201	task-s1	2	1
43	1811	12	44	47	11192	1691	1692	173.51908199998434	173.51908199998434	174	175	0.480918000015663	round	sub-022	ses-201	task-s1	2	1
44	1812	12	45	48	377	376	377	176.9526429999969	176.9526429999969	177	178	0.0473570000031031	round	sub-022	ses-201	task-s1	2	1
45	1813	12	46	49	11173	1672	1673	181.0025139999925	181.0025139999925	181	182	-0.0025139999924874	round	sub-022	ses-201	task-s1	2	1
46	1814	12	47	50	784	783	784	184.7525500000047	184.7525500000047	185	186	0.2474499999952968	round	sub-022	ses-201	task-s1	2	1
47	1815	12	48	51	1010	1009	1010	188.5030179999885	188.5030179999885	189	190	0.4969820000115135	round	sub-022	ses-201	task-s1	2	1
48	1816	12	49	52	441	440	441	192.05312699999195	192.05312699999195	192	193	-0.0531269999919459	round	sub-022	ses-201	task-s1	2	1
49	1817	12	50	53	11	10	11	196.18657699998585	196.18657699998585	196	197	-0.1865769999858457	round	sub-022	ses-201	task-s1	2	1
50	1818	12	51	54	411	410	411	199.58661599998595	199.58661599998595	200	201	0.413384000014048	round	sub-022	ses-201	task-s1	2	1
51	1819	12	52	55	748	747	748	202.9364279999864	202.9364279999864	203	204	0.0635720000136075	round	sub-022	ses-201	task-s1	2	1
52	1820	12	53	56	11258	1757	1758	206.170076999988	206.170076999988	206	207	-0.170076999987998	round	sub-022	ses-201	task-s1	2	1
53	1821	12	54	57	568	567	568	209.73675099998945	209.73675099998945	210	211	0.2632490000105463	round	sub-022	ses-201	task-s1	2	1
54	1822	12	55	58	821	820	821	212.9871369999892	212.9871369999892	213	214	0.0128630000108103	round	sub-022	ses-201	task-s1	2	1
55	1823	12	56	59	958	957	958	216.9039389999816	216.9039389999816	217	218	0.096061000018409	round	sub-022	ses-201	task-s1	2	1
56	1824	12	57	60	584	583	584	221.02074199999333	221.02074199999333	221	222	-0.0207419999933335	round	sub-022	ses-201	task-s1	2	1
57	1825	12	58	62	1097	1096	1097	228.9373379999888	228.9373379999888	229	230	0.062662000011187	round	sub-022	ses-201	task-s1	2	1
58	1826	12	59	63	902	901	902	232.67114500000025	232.67114500000025	233	234	0.3288549999997485	round	sub-022	ses-201	task-s1	2	1
59	1827	12	60	64	361	360	361	236.720862999995	236.720862999995	237	238	0.2791370000049937	round	sub-022	ses-201	task-s1	2	1
60	1828	12	61	65	920	919	920	240.7543239999796	240.7543239999796	241	242	0.2456760000204099	round	sub-022	ses-201	task-s1	2	1
61	1829	12	62	66	419	418	419	244.1715050000057	244.1715050000057	244	245	-0.171505000005709	round	sub-022	ses-201	task-s1	2	1
62	1830	12	63	67	409	408	409	248.2216329999792	248.2216329999792	248	249	-0.2216329999791924	round	sub-022	ses-201	task-s1	2	1
63	1831	12	64	69	1099	1098	1099	256.0716029999894	256.0716029999894	256	257	-0.071602999989409	round	sub-022	ses-201	task-s1	2	1
64	1832	12	65	70	980	979	980	259.42175999999745	259.42175999999745	259	260	-0.4217599999974482	round	sub-022	ses-201	task-s1	2	1
65	1833	12	66	71	839	838	839	262.7554419999942	262.7554419999942	263	264	0.2445580000057816	round	sub-022	ses-201	task-s1	2	1
66	1834	12	67	72	128	127	128	266.2886270000017	266.2886270000017	266	267	-0.2886270000017248	round	sub-022	ses-201	task-s1	2	1
67	1835	12	68	73	311	310	311	269.52232799999183	269.52232799999183	270	271	0.4776720000081695	round	sub-022	ses-201	task-s1	2	1
68	1836	12	69	74	76	75	76	273.63913799999864	273.63913799999864	274	275	0.3608620000013616	round	sub-022	ses-201	task-s1	2	1
69	1837	12	70	75	11124	1623	1624	277.2223439999798	277.2223439999798	277	278	-0.2223439999797847	round	sub-022	ses-201	task-s1	2	1
70	1838	12	71	76	11183	1682	1683	281.0557759999938	281.0557759999938	281	282	-0.0557759999937843	round	sub-022	ses-201	task-s1	2	1
71	1839	12	72	77	631	630	631	285.18901699999697	285.18901699999697	285	286	-0.1890169999969657	round	sub-022	ses-201	task-s1	2	1
72	1840	12	73	78	276	275	276	289.12259399998584	289.12259399998584	289	290	-0.1225939999858383	round	sub-022	ses-201	task-s1	2	1
73	1841	12	74	79	1017	1016	1017	293.05646599998	293.05646599998	293	294	-0.0564659999799914	round	sub-022	ses-201	task-s1	2	1
74	1842	12	75	81	11151	1650	1651	300.85623000000487	300.85623000000487	301	302	0.1437699999951291	round	sub-022	ses-201	task-s1	2	1
75	1843	12	76	82	579	578	579	304.40681600000244	304.40681600000244	304	305	-0.4068160000024363	round	sub-022	ses-201	task-s1	2	1
76	1844	12	77	83	629	628	629	308.4236030000029	308.4236030000029	308	309	-0.4236030000029132	round	sub-022	ses-201	task-s1	2	1
77	1845	12	78	84	783	782	783	312.35706700000446	312.35706700000446	312	313	-0.3570670000044629	round	sub-022	ses-201	task-s1	2	1
78	1846	12	79	85	722	721	722	316.1066759999958	316.1066759999958	316	317	-0.1066759999957867	round	sub-022	ses-201	task-s1	2	1
79	1847	12	80	86	1029	1028	1029	320.14058300000033	320.14058300000033	320	321	-0.1405830000003334	round	sub-022	ses-201	task-s1	2	1
80	1848	12	81	87	303	302	303	324.0574669999769	324.0574669999769	324	325	-0.0574669999768957	round	sub-022	ses-201	task-s1	2	1
81	1849	12	82	88	11236	1735	1736	327.2738689999969	327.2738689999969	327	328	-0.273868999996921	round	sub-022	ses-201	task-s1	2	1
82	1850	12	83	89	11254	1753	1754	331.37436600000365	331.37436600000365	331	332	-0.374366000003647	round	sub-022	ses-201	task-s1	2	1
83	1851	12	84	90	335	334	335	335.2078249999904	335.2078249999904	335	336	-0.2078249999904073	round	sub-022	ses-201	task-s1	2	1
84	1852	12	85	91	79	78	79	338.82460900000297	338.82460900000297	339	340	0.1753909999970346	round	sub-022	ses-201	task-s1	2	1
85	1853	12	86	92	802	801	802	342.54104499999085	342.54104499999085	343	344	0.4589550000091549	round	sub-022	ses-201	task-s1	2	1
86	1854	12	87	93	752	751	752	346.7749059999769	346.7749059999769	347	348	0.2250940000230912	round	sub-022	ses-201	task-s1	2	1
87	1855	12	88	94	741	740	741	350.80833699999494	350.80833699999494	351	352	0.1916630000050645	round	sub-022	ses-201	task-s1	2	1
88	1856	12	89	96	583	582	583	357.6752329999872	357.6752329999872	358	359	0.3247670000127982	round	sub-022	ses-201	task-s1	2	1
89	1857	12	90	97	127	126	127	361.79197999998	361.79197999998	362	363	0.2080200000199852	round	sub-022	ses-201	task-s1	2	1
90	1858	12	91	98	896	895	896	365.8921660000051	365.8921660000051	366	367	0.1078339999949093	round	sub-022	ses-201	task-s1	2	1
91	1859	12	92	99	676	675	676	369.8923009999853	369.8923009999853	370	371	0.1076990000146906	round	sub-022	ses-201	task-s1	2	1
92	1860	12	93	100	627	626	627	373.60908299998846	373.60908299998846	374	375	0.3909170000115409	round	sub-022	ses-201	task-s1	2	1
93	1861	12	94	101	246	245	246	377.1258659999876	377.1258659999876	377	378	-0.1258659999875817	round	sub-022	ses-201	task-s1	2	1
94	1862	12	95	102	190	189	190	380.69264900000417	380.69264900000417	381	382	0.3073509999958332	round	sub-022	ses-201	task-s1	2	1
95	1863	12	96	103	365	364	365	384.9094479999912	384.9094479999912	385	386	0.0905520000088131	round	sub-022	ses-201	task-s1	2	1
96	1864	12	97	104	1093	1092	1093	388.8262549999927	388.8262549999927	389	390	0.1737450000072726	round	sub-022	ses-201	task-s1	2	1
97	1865	12	98	105	981	980	981	392.2263649999804	392.2263649999804	392	393	-0.226364999980376	round	sub-022	ses-201	task-s1	2	1
98	1866	12	99	106	730	729	730	396.4431690000056	396.4431690000056	396	397	-0.4431690000055823	round	sub-022	ses-201	task-s1	2	1
99	1867	12	100	107	646	645	646	400.0432689999871	400.0432689999871	400	401	-0.0432689999871058	round	sub-022	ses-201	task-s1	2	1
100	1868	12	101	108	325	324	325	403.54307600000175	403.54307600000175	404	405	0.4569239999982528	round	sub-022	ses-201	task-s1	2	1
101	1869	12	102	109	849	848	849	407.6763379999902	407.6763379999902	408	409	0.32366200000979	round	sub-022	ses-201	task-s1	2	1
102	1870	12	103	110	445	444	445	411.4100829999952	411.4100829999952	411	412	-0.4100829999952111	round	sub-022	ses-201	task-s1	2	1
103	1871	12	104	111	11137	1636	1637	415.02711699999054	415.02711699999054	415	416	-0.0271169999905396	round	sub-022	ses-201	task-s1	2	1
104	1872	12	105	112	288	287	288	418.5605660000001	418.5605660000001	419	420	0.4394339999998919	round	sub-022	ses-201	task-s1	2	1
105	1873	12	106	113	271	270	271	422.3106819999812	422.3106819999812	422	423	-0.3106819999812273	round	sub-022	ses-201	task-s1	2	1
106	1874	12	107	115	11228	1727	1728	430.3272489999945	430.3272489999945	430	431	-0.327248999994481	round	sub-022	ses-201	task-s1	2	1
107	1875	12	108	116	892	891	892	433.8607400000037	433.8607400000037	434	435	0.139259999996284	round	sub-022	ses-201	task-s1	2	1
108	1876	12	109	117	123	122	123	437.4778519999818	437.4778519999818	437	438	-0.4778519999817945	round	sub-022	ses-201	task-s1	2	1
109	1877	12	110	118	1023	1022	1023	441.2946439999796	441.2946439999796	441	442	-0.2946439999795984	round	sub-022	ses-201	task-s1	2	1
110	1878	12	111	119	49	48	49	445.2447749999992	445.2447749999992	445	446	-0.2447749999992083	round	sub-022	ses-201	task-s1	2	1
111	1879	12	112	120	449	448	449	448.7782230000012	448.7782230000012	449	450	0.2217769999987808	round	sub-022	ses-201	task-s1	2	1
112	1880	12	113	121	315	314	315	452.395005999977	452.395005999977	452	453	-0.3950059999770019	round	sub-022	ses-201	task-s1	2	1
113	1881	12	114	123	11131	1630	1631	459.52857100000256	459.52857100000256	460	461	0.4714289999974426	round	sub-022	ses-201	task-s1	2	1
114	1882	12	115	124	156	155	156	462.9786939999904	462.9786939999904	463	464	0.0213060000095879	round	sub-022	ses-201	task-s1	2	1
115	1883	12	116	125	307	306	307	466.5288109999965	466.5288109999965	467	468	0.4711890000035055	round	sub-022	ses-201	task-s1	2	1
116	1884	12	117	126	569	568	569	470.5789510000032	470.5789510000032	471	472	0.421048999996799	round	sub-022	ses-201	task-s1	2	1
117	1885	12	118	127	925	924	925	473.8954839999788	473.8954839999788	474	475	0.1045160000211922	round	sub-022	ses-201	task-s1	2	1
118	1886	12	119	128	25	24	25	477.21249899998656	477.21249899998656	477	478	-0.2124989999865647	round	sub-022	ses-201	task-s1	2	1
119	1887	12	120	129	663	662	663	481.3292979999969	481.3292979999969	481	482	-0.3292979999969248	round	sub-022	ses-201	task-s1	2	1
120	1888	12	121	131	11219	1718	1719	489.1795500000008	489.1795500000008	489	490	-0.1795500000008019	round	sub-022	ses-201	task-s1	2	1
121	1889	12	122	132	878	877	878	492.8961649999837	492.8961649999837	493	494	0.1038350000163177	round	sub-022	ses-201	task-s1	2	1
122	1890	12	123	133	643	642	643	497.0295760000008	497.0295760000008	497	498	-0.0295760000008158	round	sub-022	ses-201	task-s1	2	1
123	1891	12	124	134	11200	1699	1700	500.4465860000055	500.4465860000055	500	501	-0.4465860000054817	round	sub-022	ses-201	task-s1	2	1
124	1892	12	125	135	2	1	2	503.8633669999836	503.8633669999836	504	505	0.1366330000163884	round	sub-022	ses-201	task-s1	2	1
125	1893	12	126	136	497	496	497	507.57989900000393	507.57989900000393	508	509	0.4201009999960661	round	sub-022	ses-201	task-s1	2	1
126	1894	12	127	137	1069	1068	1069	511.5302849999862	511.5302849999862	512	513	0.4697150000138208	round	sub-022	ses-201	task-s1	2	1
127	1895	12	128	139	139	138	139	518.6805590000004	518.6805590000004	519	520	0.3194409999996423	round	sub-022	ses-201	task-s1	2	1
128	1896	12	129	140	1032	1031	1032	522.3306419999863	522.3306419999863	522	523	-0.3306419999862555	round	sub-022	ses-201	task-s1	2	1
129	1897	12	130	141	408	407	408	526.2474459999939	526.2474459999939	526	527	-0.2474459999939426	round	sub-022	ses-201	task-s1	2	1
130	1898	12	131	142	632	631	632	529.6973080000025	529.6973080000025	530	531	0.302691999997478	round	sub-022	ses-201	task-s1	2	1
131	1899	12	132	143	11253	1752	1753	533.2143409999844	533.2143409999844	533	534	-0.2143409999844152	round	sub-022	ses-201	task-s1	2	1
132	1900	12	133	144	810	809	810	537.2308429999975	537.2308429999975	537	538	-0.2308429999975487	round	sub-022	ses-201	task-s1	2	1
133	1901	12	134	145	319	318	319	540.5479049999849	540.5479049999849	541	542	0.452095000015106	round	sub-022	ses-201	task-s1	2	1
134	1902	12	135	146	11128	1627	1628	543.8813599999994	543.8813599999994	544	545	0.118640000000596	round	sub-022	ses-201	task-s1	2	1
