scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	2245	15	1	0	11159	1658	1659	0.1206370000727474	0.1206370000727474	0	1	-0.1206370000727474	round	sub-006	ses-201	task-s4	2	4
1	2246	15	2	1	434	433	434	4.037621000083163	4.037621000083163	4	5	-0.0376210000831633	round	sub-006	ses-201	task-s4	2	4
2	2247	15	3	2	918	917	918	7.471076000016183	7.471076000016183	7	8	-0.4710760000161826	round	sub-006	ses-201	task-s4	2	4
3	2248	15	4	3	952	951	952	11.287867000093684	11.287867000093684	11	12	-0.2878670000936836	round	sub-006	ses-201	task-s4	2	4
4	2249	15	5	4	177	176	177	14.804648000048472	14.804648000048472	15	16	0.1953519999515283	round	sub-006	ses-201	task-s4	2	4
5	2250	15	6	5	29	28	29	18.121090000029653	18.121090000029653	18	19	-0.1210900000296533	round	sub-006	ses-201	task-s4	2	4
6	2251	15	7	6	458	457	458	21.954554999945685	21.954554999945685	22	23	0.0454450000543147	round	sub-006	ses-201	task-s4	2	4
7	2252	15	8	7	776	775	776	25.571680000051856	25.571680000051856	26	27	0.4283199999481439	round	sub-006	ses-201	task-s4	2	4
8	2253	15	9	9	1001	1000	1001	32.95526199997403	32.95526199997403	33	34	0.0447380000259727	round	sub-006	ses-201	task-s4	2	4
9	2254	15	10	10	538	537	538	36.271676999982446	36.271676999982446	36	37	-0.2716769999824464	round	sub-006	ses-201	task-s4	2	4
10	2255	15	11	11	971	970	971	39.58856700011529	39.58856700011529	40	41	0.4114329998847097	round	sub-006	ses-201	task-s4	2	4
11	2256	15	12	12	961	960	961	43.12225900008343	43.12225900008343	43	44	-0.1222590000834316	round	sub-006	ses-201	task-s4	2	4
12	2257	15	13	13	733	732	733	47.03906400012784	47.03906400012784	47	48	-0.039064000127837	round	sub-006	ses-201	task-s4	2	4
13	2258	15	14	14	389	388	389	50.68918200000189	50.68918200000189	51	52	0.3108179999981075	round	sub-006	ses-201	task-s4	2	4
14	2259	15	15	15	11161	1660	1661	54.105660000117496	54.105660000117496	54	55	-0.1056600001174956	round	sub-006	ses-201	task-s4	2	4
15	2260	15	16	16	237	236	237	57.42274100007489	57.42274100007489	57	58	-0.4227410000748932	round	sub-006	ses-201	task-s4	2	4
16	2261	15	17	17	977	976	977	61.03918500011787	61.03918500011787	61	62	-0.0391850001178681	round	sub-006	ses-201	task-s4	2	4
17	2262	15	18	18	942	941	942	65.15595200005919	65.15595200005919	65	66	-0.1559520000591874	round	sub-006	ses-201	task-s4	2	4
18	2263	15	19	19	286	285	286	68.40643299999647	68.40643299999647	68	69	-0.4064329999964684	round	sub-006	ses-201	task-s4	2	4
19	2264	15	20	21	346	345	346	75.58967699995264	75.58967699995264	76	77	0.4103230000473559	round	sub-006	ses-201	task-s4	2	4
20	2265	15	21	22	604	603	604	79.75656100013293	79.75656100013293	80	81	0.2434389998670667	round	sub-006	ses-201	task-s4	2	4
21	2266	15	22	23	515	514	515	83.07359799998812	83.07359799998812	83	84	-0.0735979999881237	round	sub-006	ses-201	task-s4	2	4
22	2267	15	23	24	940	939	940	87.09040400013328	87.09040400013328	87	88	-0.0904040001332759	round	sub-006	ses-201	task-s4	2	4
