scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
16	17	16	17	3	3	trialwise	357;2224;3869	357;2224;3869	3;14;25	40;139;16	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	357	3	40	sub-008	ses-102	task-s3	1;2;3	3;3;3
17	18	17	18	3	3	trialwise	1223;2955;4730	1223;2955;4730	8;19;30	114;78;85	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1223	8	114	sub-008	ses-103	task-s8	1;2;3	8;8;8
18	19	18	19	3	3	trialwise	872;2580;4431	872;2580;4431	6;17;28	79;19;102	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	872	6	79	sub-008	ses-103	task-s6	1;2;3	6;6;6
19	20	19	20	3	3	trialwise	900;2668;4442	900;2668;4442	6;17;28	107;107;113	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	900	6	107	sub-008	ses-103	task-s6	1;2;3	6;6;6
20	21	20	21	3	3	trialwise	414;2170;4004	414;2170;4004	3;14;25	97;85;151	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	414	3	97	sub-008	ses-102	task-s3	1;2;3	3;3;3
21	22	21	22	3	3	trialwise	676;2432;4310	676;2432;4310	5;16;27	41;29;139	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	676	5	41	sub-008	ses-102	task-s5	1;2;3	5;5;5
22	23	22	23	3	3	trialwise	706;2533;4190	706;2533;4190	5;16;27	71;130;19	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	706	5	71	sub-008	ses-102	task-s5	1;2;3	5;5;5
23	24	23	24	3	3	trialwise	243;2044;3703	243;2044;3703	2;13;24	85;118;9	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	243	2	85	sub-008	ses-101	task-s2	1;2;3	2;2;2
24	25	24	25	3	3	trialwise	3;1910;3678	3;1910;3678	1;12;23	4;143;143	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	3	1	4	sub-008	ses-101	task-s1	1;2;3	1;1;1
25	26	25	26	3	3	trialwise	260;2064;3750	260;2064;3750	2;13;24	102;138;56	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	260	2	102	sub-008	ses-101	task-s2	1;2;3	2;2;2
26	27	26	27	3	3	trialwise	1105;2861;4634	1105;2861;4634	7;18;29	154;142;147	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	1105	7	154	sub-008	ses-103	task-s7	1;2;3	7;7;7
27	28	27	28	3	3	trialwise	341;2158;3920	341;2158;3920	3;14;25	24;73;67	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	341	3	24	sub-008	ses-102	task-s3	1;2;3	3;3;3
28	29	28	29	3	3	trialwise	590;2262;4073	590;2262;4073	4;15;26	114;18;61	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	590	4	114	sub-008	ses-102	task-s4	1;2;3	4;4;4
29	30	29	30	3	3	trialwise	731;2410;4313	731;2410;4313	5;16;27	96;7;142	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	731	5	96	sub-008	ses-102	task-s5	1;2;3	5;5;5
30	31	30	31	3	3	trialwise	201;1977;3777	201;1977;3777	2;13;24	43;51;83	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	201	2	43	sub-008	ses-101	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	1108;2816;4521	1108;2816;4521	7;18;29	157;97;34	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	1108	7	157	sub-008	ses-103	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	961;2734;4602	961;2734;4602	7;18;29	10;15;115	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	961	7	10	sub-008	ses-103	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	986;2770;4543	986;2770;4543	7;18;29	35;51;56	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	986	7	35	sub-008	ses-103	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	738;2412;4268	738;2412;4268	5;16;27	103;9;97	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	738	5	103	sub-008	ses-102	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	595;2402;4146	595;2402;4146	4;15;26	119;158;134	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	595	4	119	sub-008	ses-102	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	210;2071;3773	210;2071;3773	2;13;24	52;145;79	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	210	2	52	sub-008	ses-101	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1170;3017;4649	1170;3017;4649	8;19;30	61;140;4	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1170	8	61	sub-008	ses-103	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	816;2638;4385	816;2638;4385	6;17;28	23;77;56	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	816	6	23	sub-008	ses-103	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1144;2896;4740	1144;2896;4740	8;19;30	35;19;95	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1144	8	35	sub-008	ses-103	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1131;2972;4770	1131;2972;4770	8;19;30	22;95;125	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1131	8	22	sub-008	ses-103	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	384;2208;3963	384;2208;3963	3;14;25	67;123;110	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	384	3	67	sub-008	ses-102	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	150;1865;3633	150;1865;3633	1;12;23	151;98;98	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	150	1	151	sub-008	ses-101	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	169;1937;3706	169;1937;3706	2;13;24	11;11;12	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	169	2	11	sub-008	ses-101	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	376;2123;3913	376;2123;3913	3;14;25	59;38;60	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	376	3	59	sub-008	ses-102	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	253;2022;3700	253;2022;3700	2;13;24	95;96;6	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	253	2	95	sub-008	ses-101	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1244;3005;4798	1244;3005;4798	8;19;30	135;128;153	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1244	8	135	sub-008	ses-103	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	49;1782;3550	49;1782;3550	1;12;23	50;15;15	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	49	1	50	sub-008	ses-101	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	80;1818;3586	80;1818;3586	1;12;23	81;51;51	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	80	1	81	sub-008	ses-101	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	220;1972;3815	220;1972;3815	2;13;24	62;46;121	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	220	2	62	sub-008	ses-101	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	355;2178;3923	355;2178;3923	3;14;25	38;93;70	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	355	3	38	sub-008	ses-102	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	332;2218;3937	332;2218;3937	3;14;25	15;133;84	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	332	3	15	sub-008	ses-102	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	880;2641;4434	880;2641;4434	6;17;28	87;80;105	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	880	6	87	sub-008	ses-103	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1162;2996;4653	1162;2996;4653	8;19;30	53;119;8	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1162	8	53	sub-008	ses-103	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	1054;2804;4599	1054;2804;4599	7;18;29	103;85;112	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	1054	7	103	sub-008	ses-103	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	700;2561;4186	700;2561;4186	5;16;27	65;158;15	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	700	5	65	sub-008	ses-102	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	668;2510;4222	668;2510;4222	5;16;27	33;107;51	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	668	5	33	sub-008	ses-102	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	899;2693;4393	899;2693;4393	6;17;28	106;132;64	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	899	6	106	sub-008	ses-103	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1016;2870;4580	1016;2870;4580	7;18;29	65;151;93	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	1016	7	65	sub-008	ses-103	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	1070;2875;4548	1070;2875;4548	7;18;29	119;156;61	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	1070	7	119	sub-008	ses-103	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	158;1853;3621	158;1853;3621	1;12;23	159;86;86	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	158	1	159	sub-008	ses-101	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1068;2747;4597	1068;2747;4597	7;18;29	117;28;110	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	1068	7	117	sub-008	ses-103	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	475;2122;3974	475;2122;3974	3;14;25	158;37;121	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	475	3	158	sub-008	ses-102	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	617;2300;4141	617;2300;4141	4;15;26	141;56;129	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	617	4	141	sub-008	ses-102	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	639;2535;4256	639;2535;4256	5;16;27	4;132;85	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	639	5	4	sub-008	ses-102	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1120;2993;4759	1120;2993;4759	8;19;30	11;116;114	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1120	8	11	sub-008	ses-103	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	490;2274;4091	490;2274;4091	4;15;26	14;30;79	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	490	4	14	sub-008	ses-102	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	807;2571;4419	807;2571;4419	6;17;28	14;10;90	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	807	6	14	sub-008	ses-103	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	483;2323;4035	483;2323;4035	4;15;26	7;79;23	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	483	4	7	sub-008	ses-102	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	776;2451;4322	776;2451;4322	5;16;27	141;48;151	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	776	5	141	sub-008	ses-102	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	883;2622;4472	883;2622;4472	6;17;28	90;61;143	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	883	6	90	sub-008	ses-103	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	303;2017;3744	303;2017;3744	2;13;24	145;91;50	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	303	2	145	sub-008	ses-101	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	735;2512;4327	735;2512;4327	5;16;27	100;109;156	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	735	5	100	sub-008	ses-102	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	198;2003;3739	198;2003;3739	2;13;24	40;77;45	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	198	2	40	sub-008	ses-101	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	443;2195;3951	443;2195;3951	3;14;25	126;110;98	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	443	3	126	sub-008	ses-102	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	61;1919;3687	61;1919;3687	1;12;23	62;152;152	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	61	1	62	sub-008	ses-101	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	763;2530;4199	763;2530;4199	5;16;27	128;127;28	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	763	5	128	sub-008	ses-102	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	362;2142;3908	362;2142;3908	3;14;25	45;57;55	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	362	3	45	sub-008	ses-102	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	52;1924;3692	52;1924;3692	1;12;23	53;157;157	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	52	1	53	sub-008	ses-101	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	187;1994;3696	187;1994;3696	2;13;24	29;68;2	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	187	2	29	sub-008	ses-101	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1189;2952;4693	1189;2952;4693	8;19;30	80;75;48	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1189	8	80	sub-008	ses-103	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	669;2431;4328	669;2431;4328	5;16;27	34;28;157	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	669	5	34	sub-008	ses-102	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1163;2961;4700	1163;2961;4700	8;19;30	54;84;55	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1163	8	54	sub-008	ses-103	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	968;2876;4623	968;2876;4623	7;18;29	17;157;136	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	968	7	17	sub-008	ses-103	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	438;2209;3888	438;2209;3888	3;14;25	121;124;35	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	438	3	121	sub-008	ses-102	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	12;1795;3563	12;1795;3563	1;12;23	13;28;28	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	12	1	13	sub-008	ses-101	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	811;2669;4376	811;2669;4376	6;17;28	18;108;47	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	811	6	18	sub-008	ses-103	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	648;2523;4321	648;2523;4321	5;16;27	13;120;150	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	648	5	13	sub-008	ses-102	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	985;2869;4497	985;2869;4497	7;18;29	34;150;10	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	985	7	34	sub-008	ses-103	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1141;3013;4699	1141;3013;4699	8;19;30	32;136;54	sub-008_ses-103_task-s8;sub-008_ses-203_task-s8;sub-008_ses-303_task-s8	1141	8	32	sub-008	ses-103	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	850;2614;4421	850;2614;4421	6;17;28	57;53;92	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	850	6	57	sub-008	ses-103	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	863;2662;4397	863;2662;4397	6;17;28	70;101;68	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	863	6	70	sub-008	ses-103	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	461;2220;3906	461;2220;3906	3;14;25	144;135;53	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	461	3	144	sub-008	ses-102	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	154;1925;3693	154;1925;3693	1;12;23	155;158;158	sub-008_ses-101_task-s1;sub-008_ses-201_task-s1;sub-008_ses-301_task-s1	154	1	155	sub-008	ses-101	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	293;1966;3836	293;1966;3836	2;13;24	135;40;142	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	293	2	135	sub-008	ses-101	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	192;1927;3698	192;1927;3698	2;13;24	34;1;4	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	192	2	34	sub-008	ses-101	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	761;2504;4246	761;2504;4246	5;16;27	126;101;75	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	761	5	126	sub-008	ses-102	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	947;2667;4437	947;2667;4437	6;17;28	154;106;108	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	947	6	154	sub-008	ses-103	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	651;2418;4295	651;2418;4295	5;16;27	16;15;124	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	651	5	16	sub-008	ses-102	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	479;2256;4015	479;2256;4015	4;15;26	3;12;3	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	479	4	3	sub-008	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	580;2304;4118	580;2304;4118	4;15;26	104;60;106	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	580	4	104	sub-008	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	598;2298;4063	598;2298;4063	4;15;26	122;54;51	sub-008_ses-102_task-s4;sub-008_ses-201_task-s4;sub-008_ses-302_task-s4	598	4	122	sub-008	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	416;2172;3875	416;2172;3875	3;14;25	99;87;22	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	416	3	99	sub-008	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	678;2425;4194	678;2425;4194	5;16;27	43;22;23	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	678	5	43	sub-008	ses-102	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	370;2189;3880	370;2189;3880	3;14;25	53;104;27	sub-008_ses-102_task-s3;sub-008_ses-201_task-s3;sub-008_ses-301_task-s3	370	3	53	sub-008	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	739;2506;4238	739;2506;4238	5;16;27	104;103;67	sub-008_ses-102_task-s5;sub-008_ses-201_task-s5;sub-008_ses-303_task-s5	739	5	104	sub-008	ses-102	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	924;2598;4400	924;2598;4400	6;17;28	131;37;71	sub-008_ses-103_task-s6;sub-008_ses-202_task-s6;sub-008_ses-303_task-s6	924	6	131	sub-008	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	196;1935;3723	196;1935;3723	2;13;24	38;9;29	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	196	2	38	sub-008	ses-101	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1100;2794;4621	1100;2794;4621	7;18;29	149;75;134	sub-008_ses-103_task-s7;sub-008_ses-203_task-s7;sub-008_ses-303_task-s7	1100	7	149	sub-008	ses-103	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	306;2051;3785	306;2051;3785	2;13;24	148;125;91	sub-008_ses-101_task-s2;sub-008_ses-201_task-s2;sub-008_ses-301_task-s2	306	2	148	sub-008	ses-101	task-s2	1;2;3	2;2;2
