scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	2720	18	1	0	11235	1734	1735	0.1630140000488609	0.1630140000488609	0	1	-0.1630140000488609	round	sub-010	ses-202	task-s7	2	7
1	2721	18	2	1	11197	1696	1697	4.013143999967724	4.013143999967724	4	5	-0.013143999967724	round	sub-010	ses-202	task-s7	2	7
2	2722	18	3	2	11226	1725	1726	8.246624999912456	8.246624999912456	8	9	-0.2466249999124556	round	sub-010	ses-202	task-s7	2	7
3	2723	18	4	3	581	580	581	11.863100999966264	11.863100999966264	12	13	0.1368990000337362	round	sub-010	ses-202	task-s7	2	7
4	2724	18	5	4	234	233	234	16.03021500003524	16.03021500003524	16	17	-0.0302150000352412	round	sub-010	ses-202	task-s7	2	7
5	2725	18	6	5	111	110	111	19.363658000016585	19.363658000016585	19	20	-0.363658000016585	round	sub-010	ses-202	task-s7	2	7
6	2726	18	7	6	1011	1010	1011	22.8300749999471	22.8300749999471	23	24	0.1699250000528991	round	sub-010	ses-202	task-s7	2	7
7	2727	18	8	8	164	163	164	29.963787999935448	29.963787999935448	30	31	0.0362120000645518	round	sub-010	ses-202	task-s7	2	7
8	2728	18	9	9	523	522	523	33.19745699991472	33.19745699991472	33	34	-0.1974569999147206	round	sub-010	ses-202	task-s7	2	7
9	2729	18	10	10	564	563	564	36.730897000059485	36.730897000059485	37	38	0.2691029999405145	round	sub-010	ses-202	task-s7	2	7
10	2730	18	11	11	640	639	640	40.1476819999516	40.1476819999516	40	41	-0.147681999951601	round	sub-010	ses-202	task-s7	2	7
11	2731	18	12	12	800	799	800	43.664465999929234	43.664465999929234	44	45	0.3355340000707656	round	sub-010	ses-202	task-s7	2	7
12	2732	18	13	13	193	192	193	47.880975999869406	47.880975999869406	48	49	0.1190240001305937	round	sub-010	ses-202	task-s7	2	7
13	2733	18	14	14	938	937	938	51.29774000006728	51.29774000006728	51	52	-0.2977400000672787	round	sub-010	ses-202	task-s7	2	7
14	2734	18	15	15	433	432	433	54.71482999995351	54.71482999995351	55	56	0.2851700000464916	round	sub-010	ses-202	task-s7	2	7
15	2735	18	16	17	399	398	399	62.51475100009702	62.51475100009702	63	64	0.4852489999029785	round	sub-010	ses-202	task-s7	2	7
16	2736	18	17	18	1085	1084	1085	65.981543000089	65.981543000089	66	67	0.0184569999109953	round	sub-010	ses-202	task-s7	2	7
17	2737	18	18	19	405	404	405	69.39866599999368	69.39866599999368	69	70	-0.3986659999936819	round	sub-010	ses-202	task-s7	2	7
18	2738	18	19	20	799	798	799	73.56512099993415	73.56512099993415	74	75	0.4348790000658482	round	sub-010	ses-202	task-s7	2	7
19	2739	18	20	21	89	88	89	77.36535399989225	77.36535399989225	77	78	-0.3653539998922497	round	sub-010	ses-202	task-s7	2	7
20	2740	18	21	22	274	273	274	80.78203899995424	80.78203899995424	81	82	0.2179610000457614	round	sub-010	ses-202	task-s7	2	7
21	2741	18	22	23	556	555	556	84.19915700005367	84.19915700005367	84	85	-0.1991570000536739	round	sub-010	ses-202	task-s7	2	7
22	2742	18	23	24	205	204	205	87.44898499990813	87.44898499990813	87	88	-0.4489849999081343	round	sub-010	ses-202	task-s7	2	7
23	2743	18	24	25	616	615	616	91.56606099987404	91.56606099987404	92	93	0.4339390001259602	round	sub-010	ses-202	task-s7	2	7
24	2744	18	25	27	11174	1673	1674	99.33262100000866	99.33262100000866	99	100	-0.3326210000086576	round	sub-010	ses-202	task-s7	2	7
25	2745	18	26	28	243	242	243	102.66642999998294	102.66642999998294	103	104	0.3335700000170618	round	sub-010	ses-202	task-s7	2	7
26	2746	18	27	29	436	435	436	106.81656599999404	106.81656599999404	107	108	0.1834340000059597	round	sub-010	ses-202	task-s7	2	7
27	2747	18	28	30	644	643	644	110.23311099992134	110.23311099992134	110	111	-0.2331109999213367	round	sub-010	ses-202	task-s7	2	7
28	2748	18	29	31	178	177	178	114.4664960000664	114.4664960000664	114	115	-0.4664960000663996	round	sub-010	ses-202	task-s7	2	7
29	2749	18	30	32	499	498	499	118.61697000009008	118.61697000009008	119	120	0.3830299999099225	round	sub-010	ses-202	task-s7	2	7
30	2750	18	31	33	313	312	313	122.35042899986728	122.35042899986728	122	123	-0.350428999867276	round	sub-010	ses-202	task-s7	2	7
31	2751	18	32	34	10	9	10	126.10054900008254	126.10054900008254	126	127	-0.1005490000825375	round	sub-010	ses-202	task-s7	2	7
32	2752	18	33	35	183	182	183	129.43370900000446	129.43370900000446	129	130	-0.4337090000044554	round	sub-010	ses-202	task-s7	2	7
33	2753	18	34	36	869	868	869	133.167443000013	133.167443000013	133	134	-0.1674430000130087	round	sub-010	ses-202	task-s7	2	7
34	2754	18	35	37	27	26	27	136.78395100007765	136.78395100007765	137	138	0.21604899992235	round	sub-010	ses-202	task-s7	2	7
35	2755	18	36	38	766	765	766	140.23436699993908	140.23436699993908	140	141	-0.234366999939084	round	sub-010	ses-202	task-s7	2	7
36	2756	18	37	40	109	108	109	147.70126600004733	147.70126600004733	148	149	0.2987339999526739	round	sub-010	ses-202	task-s7	2	7
