scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	159	2	1	0	1014	1013	1014	0.1483119999975315	0.1483119999975315	0	1	-0.1483119999975315	round	sub-008	ses-101	task-s2	1	2
1	160	2	2	1	253	252	253	3.765105999998923	3.765105999998923	4	5	0.234894000001077	round	sub-008	ses-101	task-s2	1	2
2	161	2	3	2	165	164	165	7.898566000003484	7.898566000003484	8	9	0.1014339999965159	round	sub-008	ses-101	task-s2	1	2
3	162	2	4	3	680	679	680	11.932044000001042	11.932044000001042	12	13	0.0679559999989578	round	sub-008	ses-101	task-s2	1	2
4	163	2	5	4	1087	1086	1087	15.1654800000033	15.1654800000033	15	16	-0.1654800000032992	round	sub-008	ses-101	task-s2	1	2
5	164	2	6	5	954	953	954	18.782269000003	18.782269000003	19	20	0.2177309999969985	round	sub-008	ses-101	task-s2	1	2
6	165	2	7	6	941	940	941	22.61572800000431	22.61572800000431	23	24	0.3842719999956898	round	sub-008	ses-101	task-s2	1	2
7	166	2	8	7	719	718	719	26.16584700000385	26.16584700000385	26	27	-0.1658470000038505	round	sub-008	ses-101	task-s2	1	2
8	167	2	9	8	1045	1044	1045	29.582633999998507	29.582633999998507	30	31	0.4173660000014934	round	sub-008	ses-101	task-s2	1	2
9	168	2	10	9	539	538	539	33.39914700000372	33.39914700000372	33	34	-0.3991470000037225	round	sub-008	ses-101	task-s2	1	2
10	169	2	11	10	44	43	44	37.23287500000151	37.23287500000151	37	38	-0.2328750000015134	round	sub-008	ses-101	task-s2	1	2
11	170	2	12	11	1036	1035	1036	41.24969399999827	41.24969399999827	41	42	-0.2496939999982714	round	sub-008	ses-101	task-s2	1	2
12	171	2	13	12	804	803	804	45.26649600000383	45.26649600000383	45	46	-0.2664960000038334	round	sub-008	ses-101	task-s2	1	2
13	172	2	14	13	11231	1730	1731	49.31664799999999	49.31664799999999	49	50	-0.3166479999999865	round	sub-008	ses-101	task-s2	1	2
14	173	2	15	14	510	509	510	53.33342200000334	53.33342200000334	53	54	-0.3334220000033383	round	sub-008	ses-101	task-s2	1	2
