scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	1927	13	1	0	614	613	614	0.1202069999999366	0.1202069999999366	0	1	-0.1202069999999366	round	sub-019	ses-201	task-s2	2	2
1	1928	13	2	1	220	219	220	3.670727999997325	3.670727999997325	4	5	0.3292720000026752	round	sub-019	ses-201	task-s2	2	2
2	1929	13	3	2	540	539	540	7.504183999990346	7.504183999990346	8	9	0.4958160000096541	round	sub-019	ses-201	task-s2	2	2
3	1930	13	4	3	154	153	154	11.220601999986684	11.220601999986684	11	12	-0.2206019999866839	round	sub-019	ses-201	task-s2	2	2
4	1931	13	5	4	456	455	456	15.354453999985708	15.354453999985708	15	16	-0.3544539999857079	round	sub-019	ses-201	task-s2	2	2
5	1932	13	6	5	153	152	153	19.270944999996573	19.270944999996573	19	20	-0.2709449999965727	round	sub-019	ses-201	task-s2	2	2
6	1933	13	7	6	11195	1694	1695	23.32135299997753	23.32135299997753	23	24	-0.3213529999775311	round	sub-019	ses-201	task-s2	2	2
7	1934	13	8	7	217	216	217	27.38776499999221	27.38776499999221	27	28	-0.3877649999922106	round	sub-019	ses-201	task-s2	2	2
8	1935	13	9	8	11244	1743	1744	30.638247999973828	30.638247999973828	31	32	0.361752000026172	round	sub-019	ses-201	task-s2	2	2
9	1936	13	10	9	954	953	954	34.57171399999061	34.57171399999061	35	36	0.4282860000093933	round	sub-019	ses-201	task-s2	2	2
10	1937	13	11	10	292	291	292	37.888492999976734	37.888492999976734	38	39	0.1115070000232663	round	sub-019	ses-201	task-s2	2	2
11	1938	13	12	12	1061	1060	1061	44.53870899998583	44.53870899998583	45	46	0.461291000014171	round	sub-019	ses-201	task-s2	2	2
12	1939	13	13	13	911	910	911	48.45512499997858	48.45512499997858	48	49	-0.4551249999785796	round	sub-019	ses-201	task-s2	2	2
13	1940	13	14	14	697	696	697	51.705590999976266	51.705590999976266	52	53	0.2944090000237338	round	sub-019	ses-201	task-s2	2	2
14	1941	13	15	15	656	655	656	55.05568999997922	55.05568999997922	55	56	-0.0556899999792221	round	sub-019	ses-201	task-s2	2	2
15	1942	13	16	16	941	940	941	58.50579099997413	58.50579099997413	59	60	0.4942090000258687	round	sub-019	ses-201	task-s2	2	2
16	1943	13	17	17	786	785	786	62.62259699997958	62.62259699997958	63	64	0.377403000020422	round	sub-019	ses-201	task-s2	2	2
17	1944	13	18	18	327	326	327	65.95604699998512	65.95604699998512	66	67	0.0439530000148806	round	sub-019	ses-201	task-s2	2	2
18	1945	13	19	19	510	509	510	69.37246299997787	69.37246299997787	69	70	-0.3724629999778699	round	sub-019	ses-201	task-s2	2	2
19	1946	13	20	20	694	693	694	73.07271099998616	73.07271099998616	73	74	-0.0727109999861568	round	sub-019	ses-201	task-s2	2	2
20	1947	13	21	21	44	43	44	76.68974099998013	76.68974099998013	77	78	0.3102590000198688	round	sub-019	ses-201	task-s2	2	2
21	1948	13	22	23	1072	1071	1072	83.6732689999917	83.6732689999917	84	85	0.3267310000082943	round	sub-019	ses-201	task-s2	2	2
22	1949	13	23	24	935	934	935	86.99004299999797	86.99004299999797	87	88	0.0099570000020321	round	sub-019	ses-201	task-s2	2	2
23	1950	13	24	25	816	815	816	90.52348899998468	90.52348899998468	91	92	0.4765110000153214	round	sub-019	ses-201	task-s2	2	2
24	1951	13	25	26	26	25	26	93.94025200000031	93.94025200000031	94	95	0.0597479999996863	round	sub-019	ses-201	task-s2	2	2
25	1952	13	26	27	72	71	72	97.77372800000012	97.77372800000012	98	99	0.2262719999998808	round	sub-019	ses-201	task-s2	2	2
26	1953	13	27	28	1014	1013	1014	101.10716299997875	101.10716299997875	101	102	-0.1071629999787546	round	sub-019	ses-201	task-s2	2	2
27	1954	13	28	29	546	545	546	104.94062399998074	104.94062399998074	105	106	0.059376000019256	round	sub-019	ses-201	task-s2	2	2
28	1955	13	29	30	110	109	110	108.5570529999968	108.5570529999968	109	110	0.4429470000032012	round	sub-019	ses-201	task-s2	2	2
29	1956	13	30	31	962	961	962	112.57420199998889	112.57420199998889	113	114	0.4257980000111132	round	sub-019	ses-201	task-s2	2	2
30	1957	13	31	32	37	36	37	115.92412499999044	115.92412499999044	116	117	0.0758750000095602	round	sub-019	ses-201	task-s2	2	2
31	1958	13	32	33	11162	1661	1662	119.24070199998096	119.24070199998096	119	120	-0.2407019999809563	round	sub-019	ses-201	task-s2	2	2
32	1959	13	33	34	50	49	50	122.49116999999389	122.49116999999389	122	123	-0.4911699999938861	round	sub-019	ses-201	task-s2	2	2
33	1960	13	34	35	1088	1087	1088	126.40760399997816	126.40760399997816	126	127	-0.4076039999781642	round	sub-019	ses-201	task-s2	2	2
34	1961	13	35	36	719	718	719	129.84140499998466	129.84140499998466	130	131	0.1585950000153388	round	sub-019	ses-201	task-s2	2	2
35	1962	13	36	37	1045	1044	1045	133.1579779999738	133.1579779999738	133	134	-0.1579779999738093	round	sub-019	ses-201	task-s2	2	2
36	1963	13	37	38	11259	1758	1759	136.4916239999875	136.4916239999875	136	137	-0.491623999987496	round	sub-019	ses-201	task-s2	2	2
37	1964	13	38	39	489	488	489	140.6250819999841	140.6250819999841	141	142	0.3749180000158958	round	sub-019	ses-201	task-s2	2	2
38	1965	13	39	40	298	297	298	144.84187199998996	144.84187199998996	145	146	0.1581280000100378	round	sub-019	ses-201	task-s2	2	2
39	1966	13	40	41	1057	1056	1057	148.55836099997396	148.55836099997396	149	150	0.4416390000260435	round	sub-019	ses-201	task-s2	2	2
40	1967	13	41	42	385	384	385	151.89183799998136	151.89183799998136	152	153	0.1081620000186376	round	sub-019	ses-201	task-s2	2	2
41	1968	13	42	43	937	936	937	155.9252469999774	155.9252469999774	156	157	0.0747530000226106	round	sub-019	ses-201	task-s2	2	2
42	1969	13	43	44	481	480	481	159.8587599999737	159.8587599999737	160	161	0.1412400000263005	round	sub-019	ses-201	task-s2	2	2
43	1970	13	44	45	265	264	265	163.0924609999929	163.0924609999929	163	164	-0.0924609999929089	round	sub-019	ses-201	task-s2	2	2
44	1971	13	45	46	342	341	342	166.62589999998454	166.62589999998454	167	168	0.3741000000154599	round	sub-019	ses-201	task-s2	2	2
45	1972	13	46	47	820	819	820	169.94244899999467	169.94244899999467	170	171	0.0575510000053327	round	sub-019	ses-201	task-s2	2	2
46	1973	13	47	48	96	95	96	173.8594709999743	173.8594709999743	174	175	0.1405290000257082	round	sub-019	ses-201	task-s2	2	2
47	1974	13	48	50	11141	1640	1641	180.99302199998056	180.99302199998056	181	182	0.0069780000194441	round	sub-019	ses-201	task-s2	2	2
48	1975	13	49	51	11207	1706	1707	184.95981599998777	184.95981599998777	185	186	0.0401840000122319	round	sub-019	ses-201	task-s2	2	2
49	1976	13	50	52	795	794	795	188.55994699997245	188.55994699997245	189	190	0.4400530000275466	round	sub-019	ses-201	task-s2	2	2
50	1977	13	51	53	528	527	528	192.1933849999914	192.1933849999914	192	193	-0.1933849999913945	round	sub-019	ses-201	task-s2	2	2
51	1978	13	52	54	165	164	165	196.2268469999836	196.2268469999836	196	197	-0.2268469999835929	round	sub-019	ses-201	task-s2	2	2
52	1979	13	53	56	589	588	589	202.74372099997709	202.74372099997709	203	204	0.2562790000229142	round	sub-019	ses-201	task-s2	2	2
53	1980	13	54	57	339	338	339	206.6938459999801	206.6938459999801	207	208	0.3061540000198874	round	sub-019	ses-201	task-s2	2	2
54	1981	13	55	58	11196	1695	1696	210.51062599997385	210.51062599997385	211	212	0.4893740000261459	round	sub-019	ses-201	task-s2	2	2
55	1982	13	56	59	754	753	754	214.44408099999416	214.44408099999416	214	215	-0.4440809999941564	round	sub-019	ses-201	task-s2	2	2
56	1983	13	57	60	746	745	746	218.3608899999817	218.3608899999817	218	219	-0.3608899999817083	round	sub-019	ses-201	task-s2	2	2
57	1984	13	58	62	11261	1760	1761	224.92775899998367	224.92775899998367	225	226	0.0722410000162767	round	sub-019	ses-201	task-s2	2	2
58	1985	13	59	63	788	787	788	228.76121799999964	228.76121799999964	229	230	0.2387820000003557	round	sub-019	ses-201	task-s2	2	2
59	1986	13	60	64	370	369	370	232.51132999997927	232.51132999997927	233	234	0.4886700000207327	round	sub-019	ses-201	task-s2	2	2
60	1987	13	61	65	167	166	167	235.74476899998265	235.74476899998265	236	237	0.2552310000173463	round	sub-019	ses-201	task-s2	2	2
61	1988	13	62	66	144	143	144	239.3615529999952	239.3615529999952	239	240	-0.3615529999952116	round	sub-019	ses-201	task-s2	2	2
62	1989	13	63	67	1038	1037	1038	243.57834300000104	243.57834300000104	244	245	0.4216569999989588	round	sub-019	ses-201	task-s2	2	2
63	1990	13	64	68	1025	1024	1025	247.51180499998736	247.51180499998736	248	249	0.488195000012638	round	sub-019	ses-201	task-s2	2	2
64	1991	13	65	69	959	958	959	251.6286019999825	251.6286019999825	252	253	0.371398000017507	round	sub-019	ses-201	task-s2	2	2
65	1992	13	66	71	1109	1108	1109	259.6788649999944	259.6788649999944	260	261	0.3211350000055972	round	sub-019	ses-201	task-s2	2	2
66	1993	13	67	72	708	707	708	263.2953649999981	263.2953649999981	263	264	-0.295364999998128	round	sub-019	ses-201	task-s2	2	2
67	1994	13	68	73	46	45	46	267.0124299999734	267.0124299999734	267	268	-0.0124299999733921	round	sub-019	ses-201	task-s2	2	2
68	1995	13	69	74	245	244	245	270.9623759999813	270.9623759999813	271	272	0.0376240000186953	round	sub-019	ses-201	task-s2	2	2
69	1996	13	70	75	471	470	471	274.2126569999964	274.2126569999964	274	275	-0.2126569999963976	round	sub-019	ses-201	task-s2	2	2
70	1997	13	71	76	487	486	487	277.92943799999193	277.92943799999193	278	279	0.0705620000080671	round	sub-019	ses-201	task-s2	2	2
71	1998	13	72	77	1116	1115	1116	281.7458859999897	281.7458859999897	282	283	0.2541140000103041	round	sub-019	ses-201	task-s2	2	2
72	1999	13	73	79	180	179	180	289.863164999988	289.863164999988	290	291	0.1368350000120131	round	sub-019	ses-201	task-s2	2	2
73	2000	13	74	80	859	858	859	293.9298269999854	293.9298269999854	294	295	0.0701730000146199	round	sub-019	ses-201	task-s2	2	2
74	2001	13	75	81	375	374	375	297.863416999986	297.863416999986	298	299	0.1365830000140135	round	sub-019	ses-201	task-s2	2	2
75	2002	13	76	82	507	506	507	301.980201999977	301.980201999977	302	303	0.0197980000230018	round	sub-019	ses-201	task-s2	2	2
76	2003	13	77	83	669	668	669	305.9303379999765	305.9303379999765	306	307	0.069662000023527	round	sub-019	ses-201	task-s2	2	2
77	2004	13	78	84	305	304	305	309.68044699999155	309.68044699999155	310	311	0.3195530000084545	round	sub-019	ses-201	task-s2	2	2
78	2005	13	79	85	823	822	823	313.8305919999839	313.8305919999839	314	315	0.1694080000161193	round	sub-019	ses-201	task-s2	2	2
79	2006	13	80	87	80	79	80	320.41375399997924	320.41375399997924	320	321	-0.4137539999792352	round	sub-019	ses-201	task-s2	2	2
80	2007	13	81	88	74	73	74	324.54758899999433	324.54758899999433	325	326	0.452411000005668	round	sub-019	ses-201	task-s2	2	2
81	2008	13	82	89	828	827	828	328.18103399997926	328.18103399997926	328	329	-0.1810339999792631	round	sub-019	ses-201	task-s2	2	2
82	2009	13	83	90	11190	1689	1690	331.4978129999945	331.4978129999945	331	332	-0.497812999994494	round	sub-019	ses-201	task-s2	2	2
83	2010	13	84	91	1090	1089	1090	334.7312449999736	334.7312449999736	335	336	0.2687550000263741	round	sub-019	ses-201	task-s2	2	2
84	2011	13	85	93	11210	1709	1710	341.8975909999863	341.8975909999863	342	343	0.1024090000137221	round	sub-019	ses-201	task-s2	2	2
85	2012	13	86	94	125	124	125	345.3146349999879	345.3146349999879	345	346	-0.3146349999879021	round	sub-019	ses-201	task-s2	2	2
86	2013	13	87	95	11232	1731	1732	349.2317009999824	349.2317009999824	349	350	-0.2317009999824222	round	sub-019	ses-201	task-s2	2	2
87	2014	13	88	96	880	879	880	352.66514699999243	352.66514699999243	353	354	0.3348530000075698	round	sub-019	ses-201	task-s2	2	2
88	2015	13	89	97	31	30	31	356.28168299997924	356.28168299997924	356	357	-0.2816829999792389	round	sub-019	ses-201	task-s2	2	2
89	2016	13	90	98	309	308	309	360.0987229999737	360.0987229999737	360	361	-0.0987229999736882	round	sub-019	ses-201	task-s2	2	2
90	2017	13	91	100	196	195	196	367.64896099999896	367.64896099999896	368	369	0.3510390000010375	round	sub-019	ses-201	task-s2	2	2
91	2018	13	92	101	794	793	794	371.58241999999154	371.58241999999154	372	373	0.4175800000084564	round	sub-019	ses-201	task-s2	2	2
92	2019	13	93	102	1105	1104	1105	375.14919599998393	375.14919599998393	375	376	-0.1491959999839309	round	sub-019	ses-201	task-s2	2	2
93	2020	13	94	103	1087	1086	1087	378.84903099999065	378.84903099999065	379	380	0.1509690000093542	round	sub-019	ses-201	task-s2	2	2
94	2021	13	95	104	453	452	453	382.1658039999893	382.1658039999893	382	383	-0.1658039999892935	round	sub-019	ses-201	task-s2	2	2
95	2022	13	96	105	161	160	161	385.6660099999863	385.6660099999863	386	387	0.3339900000137277	round	sub-019	ses-201	task-s2	2	2
96	2023	13	97	106	11231	1730	1731	389.465956	389.465956	389	390	-0.4659560000000056	round	sub-019	ses-201	task-s2	2	2
97	2024	13	98	107	550	549	550	393.3994459999958	393.3994459999958	393	394	-0.3994459999958053	round	sub-019	ses-201	task-s2	2	2
98	2025	13	99	108	930	929	930	397.4329119999893	397.4329119999893	397	398	-0.4329119999893009	round	sub-019	ses-201	task-s2	2	2
99	2026	13	100	109	222	221	222	400.9833579999977	400.9833579999977	401	402	0.0166420000023208	round	sub-019	ses-201	task-s2	2	2
100	2027	13	101	110	1084	1083	1084	405.0168089999934	405.0168089999934	405	406	-0.0168089999933727	round	sub-019	ses-201	task-s2	2	2
101	2028	13	102	111	936	935	936	408.6332889999903	408.6332889999903	409	410	0.3667110000096727	round	sub-019	ses-201	task-s2	2	2
102	2029	13	103	112	131	130	131	412.5503849999805	412.5503849999805	413	414	0.4496150000194916	round	sub-019	ses-201	task-s2	2	2
103	2030	13	104	113	1053	1052	1053	416.0004949999857	416.0004949999857	416	417	-0.0004949999856762	round	sub-019	ses-201	task-s2	2	2
104	2031	13	105	114	1089	1088	1089	420.03395899999305	420.03395899999305	420	421	-0.0339589999930467	round	sub-019	ses-201	task-s2	2	2
105	2032	13	106	115	11134	1633	1634	424.050751999981	424.050751999981	424	425	-0.0507519999810028	round	sub-019	ses-201	task-s2	2	2
106	2033	13	107	116	199	198	199	427.567527999985	427.567527999985	428	429	0.432472000015025	round	sub-019	ses-201	task-s2	2	2
107	2034	13	108	117	11167	1666	1667	431.58412699998007	431.58412699998007	432	433	0.4158730000199284	round	sub-019	ses-201	task-s2	2	2
108	2035	13	109	119	228	227	228	439.034593999997	439.034593999997	439	440	-0.0345939999970141	round	sub-019	ses-201	task-s2	2	2
109	2036	13	110	120	351	350	351	443.0680179999909	443.0680179999909	443	444	-0.0680179999909	round	sub-019	ses-201	task-s2	2	2
110	2037	13	111	121	966	965	966	446.48480099998415	446.48480099998415	446	447	-0.4848009999841451	round	sub-019	ses-201	task-s2	2	2
111	2038	13	112	122	870	869	870	450.6012719999999	450.6012719999999	451	452	0.3987280000001192	round	sub-019	ses-201	task-s2	2	2
112	2039	13	113	123	108	107	108	454.43504399998346	454.43504399998346	454	455	-0.4350439999834634	round	sub-019	ses-201	task-s2	2	2
113	2040	13	114	124	661	660	661	458.3683229999733	458.3683229999733	458	459	-0.3683229999733157	round	sub-019	ses-201	task-s2	2	2
114	2041	13	115	126	280	279	280	465.4354029999813	465.4354029999813	465	466	-0.4354029999813065	round	sub-019	ses-201	task-s2	2	2
115	2042	13	116	127	559	558	559	468.7518239999772	468.7518239999772	469	470	0.248176000022795	round	sub-019	ses-201	task-s2	2	2
116	2043	13	117	128	379	378	379	472.2856329999922	472.2856329999922	472	473	-0.285632999992174	round	sub-019	ses-201	task-s2	2	2
117	2044	13	118	129	539	538	539	476.4187849999871	476.4187849999871	476	477	-0.4187849999871105	round	sub-019	ses-201	task-s2	2	2
118	2045	13	119	130	915	914	915	479.6358569999866	479.6358569999866	480	481	0.3641430000134278	round	sub-019	ses-201	task-s2	2	2
119	2046	13	120	131	95	94	95	483.1691199999768	483.1691199999768	483	484	-0.1691199999767718	round	sub-019	ses-201	task-s2	2	2
