scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
99	100	99	100	3	3	trialwise	527;2272;4067	527;2272;4067	4;15;26	51;28;55	sub-020_ses-102_task-s4;sub-020_ses-202_task-s4;sub-020_ses-303_task-s4	527	4	51	sub-020	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	578;2329;4154	578;2329;4154	4;15;26	102;85;142	sub-020_ses-102_task-s4;sub-020_ses-202_task-s4;sub-020_ses-303_task-s4	578	4	102	sub-020	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	500;2322;4057	500;2322;4057	4;15;26	24;78;45	sub-020_ses-102_task-s4;sub-020_ses-202_task-s4;sub-020_ses-303_task-s4	500	4	24	sub-020	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	393;2097;3897	393;2097;3897	3;14;25	76;12;44	sub-020_ses-102_task-s3;sub-020_ses-201_task-s3;sub-020_ses-302_task-s3	393	3	76	sub-020	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	767;2496;4192	767;2496;4192	5;16;27	132;93;21	sub-020_ses-102_task-s5;sub-020_ses-202_task-s5;sub-020_ses-303_task-s5	767	5	132	sub-020	ses-102	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	332;2099;3970	332;2099;3970	3;14;25	15;14;117	sub-020_ses-102_task-s3;sub-020_ses-201_task-s3;sub-020_ses-302_task-s3	332	3	15	sub-020	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	783;2448;4219	783;2448;4219	5;16;27	148;45;48	sub-020_ses-102_task-s5;sub-020_ses-202_task-s5;sub-020_ses-303_task-s5	783	5	148	sub-020	ses-102	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	931;2711;4464	931;2711;4464	6;17;28	138;150;135	sub-020_ses-103_task-s6;sub-020_ses-202_task-s6;sub-020_ses-303_task-s6	931	6	138	sub-020	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	194;2008;3760	194;2008;3760	2;13;24	36;82;66	sub-020_ses-101_task-s2;sub-020_ses-201_task-s2;sub-020_ses-302_task-s2	194	2	36	sub-020	ses-101	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	972;2824;4507	972;2824;4507	7;18;29	21;105;20	sub-020_ses-103_task-s7;sub-020_ses-202_task-s7;sub-020_ses-304_task-s7	972	7	21	sub-020	ses-103	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	312;1968;3752	312;1968;3752	2;13;24	154;42;58	sub-020_ses-101_task-s2;sub-020_ses-201_task-s2;sub-020_ses-302_task-s2	312	2	154	sub-020	ses-101	task-s2	1;2;3	2;2;2
