scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	1110	8	1	0	322	321	322	0.1794839999638497	0.1794839999638497	0	1	-0.1794839999638497	round	sub-019	ses-105	task-s8	1	8
1	1111	8	2	1	11201	1700	1701	4.31294499989599	4.31294499989599	4	5	-0.3129449998959899	round	sub-019	ses-105	task-s8	1	8
2	1112	8	3	2	11172	1671	1672	8.163081999868155	8.163081999868155	8	9	-0.1630819998681545	round	sub-019	ses-105	task-s8	1	8
3	1113	8	4	3	921	920	921	11.99633300025016	11.99633300025016	12	13	0.0036669997498393	round	sub-019	ses-105	task-s8	1	8
4	1114	8	5	4	1076	1075	1076	15.829989000223575	15.829989000223575	16	17	0.1700109997764247	round	sub-019	ses-105	task-s8	1	8
5	1115	8	6	5	384	383	384	19.280108000151813	19.280108000151813	19	20	-0.280108000151813	round	sub-019	ses-105	task-s8	1	8
6	1116	8	7	6	461	460	461	23.29693800024688	23.29693800024688	23	24	-0.2969380002468789	round	sub-019	ses-105	task-s8	1	8
7	1117	8	8	7	11145	1644	1645	27.063454000279307	27.063454000279307	27	28	-0.0634540002793073	round	sub-019	ses-105	task-s8	1	8
8	1118	8	9	8	41	40	41	30.51381199993193	30.51381199993193	31	32	0.4861880000680685	round	sub-019	ses-105	task-s8	1	8
9	1119	8	10	9	454	453	454	34.54727900028229	34.54727900028229	35	36	0.4527209997177124	round	sub-019	ses-105	task-s8	1	8
10	1120	8	11	11	992	991	992	42.5641689999029	42.5641689999029	43	44	0.435831000097103	round	sub-019	ses-105	task-s8	1	8
11	1121	8	12	12	414	413	414	45.88065000018105	45.88065000018105	46	47	0.1193499998189508	round	sub-019	ses-105	task-s8	1	8
12	1122	8	13	13	1081	1080	1081	49.31398099986836	49.31398099986836	49	50	-0.3139809998683631	round	sub-019	ses-105	task-s8	1	8
13	1123	8	14	14	773	772	773	52.84753399994224	52.84753399994224	53	54	0.1524660000577569	round	sub-019	ses-105	task-s8	1	8
14	1124	8	15	15	466	465	466	56.081325999926776	56.081325999926776	56	57	-0.0813259999267757	round	sub-019	ses-105	task-s8	1	8
15	1125	8	16	16	81	80	81	60.21479699993506	60.21479699993506	60	61	-0.2147969999350607	round	sub-019	ses-105	task-s8	1	8
16	1126	8	17	17	11166	1665	1666	63.76460799993947	63.76460799993947	64	65	0.2353920000605285	round	sub-019	ses-105	task-s8	1	8
17	1127	8	18	18	275	274	275	67.43131700018421	67.43131700018421	67	68	-0.4313170001842081	round	sub-019	ses-105	task-s8	1	8
18	1128	8	19	19	736	735	736	70.96487900009379	70.96487900009379	71	72	0.035120999906212	round	sub-019	ses-105	task-s8	1	8
19	1129	8	20	21	159	158	159	77.915084999986	77.915084999986	78	79	0.084915000014007	round	sub-019	ses-105	task-s8	1	8
20	1130	8	21	22	410	409	410	81.86552800005302	81.86552800005302	82	83	0.1344719999469816	round	sub-019	ses-105	task-s8	1	8
21	1131	8	22	23	137	136	137	85.99863400030881	85.99863400030881	86	87	0.0013659996911883	round	sub-019	ses-105	task-s8	1	8
22	1132	8	23	24	637	636	637	89.33242500014603	89.33242500014603	89	90	-0.3324250001460314	round	sub-019	ses-105	task-s8	1	8
23	1133	8	24	25	90	89	90	93.04885999998078	93.04885999998078	93	94	-0.0488599999807775	round	sub-019	ses-105	task-s8	1	8
24	1134	8	25	26	740	739	740	97.1823610002175	97.1823610002175	97	98	-0.1823610002174973	round	sub-019	ses-105	task-s8	1	8
25	1135	8	26	27	216	215	216	100.61613500025123	100.61613500025123	101	102	0.3838649997487664	round	sub-019	ses-105	task-s8	1	8
26	1136	8	27	28	83	82	83	104.56626800028609	104.56626800028609	105	106	0.4337319997139133	round	sub-019	ses-105	task-s8	1	8
27	1137	8	28	29	264	263	264	107.88305000029504	107.88305000029504	108	109	0.116949999704957	round	sub-019	ses-105	task-s8	1	8
28	1138	8	29	31	201	200	201	114.84959500003606	114.84959500003606	115	116	0.1504049999639392	round	sub-019	ses-105	task-s8	1	8
29	1139	8	30	32	979	978	979	118.71645499998704	118.71645499998704	119	120	0.283545000012964	round	sub-019	ses-105	task-s8	1	8
30	1140	8	31	33	1066	1065	1066	122.26685700006784	122.26685700006784	122	123	-0.2668570000678443	round	sub-019	ses-105	task-s8	1	8
31	1141	8	32	34	864	863	864	125.81667299987748	125.81667299987748	126	127	0.1833270001225173	round	sub-019	ses-105	task-s8	1	8
32	1142	8	33	35	11215	1714	1715	129.8500930001028	129.8500930001028	130	131	0.1499069998972118	round	sub-019	ses-105	task-s8	1	8
33	1143	8	34	36	273	272	273	133.7172389999032	133.7172389999032	134	135	0.2827610000967979	round	sub-019	ses-105	task-s8	1	8
34	1144	8	35	37	909	908	909	137.8673729998991	137.8673729998991	138	139	0.1326270001009106	round	sub-019	ses-105	task-s8	1	8
35	1145	8	36	38	690	689	690	141.20082300016657	141.20082300016657	141	142	-0.2008230001665651	round	sub-019	ses-105	task-s8	1	8
36	1146	8	37	39	494	493	494	144.5172100001946	144.5172100001946	145	146	0.4827899998053908	round	sub-019	ses-105	task-s8	1	8
37	1147	8	38	40	430	429	430	148.25105400010943	148.25105400010943	148	149	-0.2510540001094341	round	sub-019	ses-105	task-s8	1	8
38	1148	8	39	41	518	517	518	151.58430300001055	151.58430300001055	152	153	0.41569699998945	round	sub-019	ses-105	task-s8	1	8
39	1149	8	40	42	11246	1745	1746	154.93427299987525	154.93427299987525	155	156	0.0657270001247525	round	sub-019	ses-105	task-s8	1	8
40	1150	8	41	43	420	419	420	158.48472899990156	158.48472899990156	158	159	-0.4847289999015629	round	sub-019	ses-105	task-s8	1	8
41	1151	8	42	44	15	14	15	162.5015190001577	162.5015190001577	163	164	0.4984809998422861	round	sub-019	ses-105	task-s8	1	8
42	1152	8	43	45	324	323	324	166.1349760000594	166.1349760000594	166	167	-0.134976000059396	round	sub-019	ses-105	task-s8	1	8
43	1153	8	44	46	943	942	943	169.86844399990514	169.86844399990514	170	171	0.1315560000948608	round	sub-019	ses-105	task-s8	1	8
44	1154	8	45	47	11202	1701	1702	173.93492500018328	173.93492500018328	174	175	0.0650749998167157	round	sub-019	ses-105	task-s8	1	8
45	1155	8	46	49	285	284	285	180.56852000020444	180.56852000020444	181	182	0.431479999795556	round	sub-019	ses-105	task-s8	1	8
46	1156	8	47	50	780	779	780	183.93556000012904	183.93556000012904	184	185	0.0644399998709559	round	sub-019	ses-105	task-s8	1	8
47	1157	8	48	51	830	829	830	187.7020379998721	187.7020379998721	188	189	0.2979620001279102	round	sub-019	ses-105	task-s8	1	8
