scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	1927	13	1	0	11210	1709	1710	0.1628139999229461	0.1628139999229461	0	1	-0.1628139999229461	round	sub-011	ses-201	task-s2	2	2
1	1928	13	2	1	959	958	959	3.696429000003264	3.696429000003264	4	5	0.3035709999967362	round	sub-011	ses-201	task-s2	2	2
2	1929	13	3	2	911	910	911	6.929697999963537	6.929697999963537	7	8	0.0703020000364631	round	sub-011	ses-201	task-s2	2	2
3	1930	13	4	3	265	264	265	10.355084999930114	10.355084999930114	10	11	-0.3550849999301135	round	sub-011	ses-201	task-s2	2	2
4	1931	13	5	4	11196	1695	1696	14.263494999846444	14.263494999846444	14	15	-0.2634949998464435	round	sub-011	ses-201	task-s2	2	2
5	1932	13	6	5	196	195	196	17.613487999886274	17.613487999886274	18	19	0.3865120001137256	round	sub-011	ses-201	task-s2	2	2
6	1933	13	7	6	954	953	954	21.647000999888405	21.647000999888405	22	23	0.3529990001115948	round	sub-011	ses-201	task-s2	2	2
7	1934	13	8	7	154	153	154	25.7804359998554	25.7804359998554	26	27	0.2195640001446008	round	sub-011	ses-201	task-s2	2	2
8	1935	13	9	8	1014	1013	1014	29.097070999909192	29.097070999909192	29	30	-0.0970709999091923	round	sub-011	ses-201	task-s2	2	2
9	1936	13	10	9	96	95	96	32.914027999853715	32.914027999853715	33	34	0.0859720001462847	round	sub-011	ses-201	task-s2	2	2
10	1937	13	11	11	339	338	339	40.84722799994052	40.84722799994052	41	42	0.1527720000594783	round	sub-011	ses-201	task-s2	2	2
11	1938	13	12	12	245	244	245	44.46441599982791	44.46441599982791	44	45	-0.4644159998279065	round	sub-011	ses-201	task-s2	2	2
12	1939	13	13	13	1054	1053	1054	48.18837899994105	48.18837899994105	48	49	-0.188378999941051	round	sub-011	ses-201	task-s2	2	2
13	1940	13	14	14	1025	1024	1025	51.49776699999347	51.49776699999347	51	52	-0.4977669999934733	round	sub-011	ses-201	task-s2	2	2
14	1941	13	15	15	327	326	327	55.02334799990058	55.02334799990058	55	56	-0.0233479999005794	round	sub-011	ses-201	task-s2	2	2
15	1942	13	16	16	467	466	467	58.55391200003214	58.55391200003214	59	60	0.4460879999678582	round	sub-011	ses-201	task-s2	2	2
16	1943	13	17	17	614	613	614	62.36504599987529	62.36504599987529	62	63	-0.3650459998752922	round	sub-011	ses-201	task-s2	2	2
17	1944	13	18	18	788	787	788	65.99827299988829	65.99827299988829	66	67	0.001727000111714	round	sub-011	ses-201	task-s2	2	2
18	1945	13	19	19	528	527	528	69.82165899989195	69.82165899989195	70	71	0.1783410001080483	round	sub-011	ses-201	task-s2	2	2
19	1946	13	20	20	31	30	31	73.83203699998558	73.83203699998558	74	75	0.1679630000144243	round	sub-011	ses-201	task-s2	2	2
20	1947	13	21	21	1116	1115	1116	77.45414499985054	77.45414499985054	77	78	-0.4541449998505413	round	sub-011	ses-201	task-s2	2	2
21	1948	13	22	22	661	660	661	80.78237799997441	80.78237799997441	81	82	0.2176220000255853	round	sub-011	ses-201	task-s2	2	2
22	1949	13	23	23	456	455	456	84.7155999999959	84.7155999999959	85	86	0.2844000000040978	round	sub-011	ses-201	task-s2	2	2
23	1950	13	24	24	719	718	719	88.04063699999824	88.04063699999824	88	89	-0.0406369999982416	round	sub-011	ses-201	task-s2	2	2
24	1951	13	25	25	867	866	867	91.46596499998122	91.46596499998122	91	92	-0.4659649999812245	round	sub-011	ses-201	task-s2	2	2
25	1952	13	26	26	503	502	503	95.58288899995388	95.58288899995388	96	97	0.4171110000461198	round	sub-011	ses-201	task-s2	2	2
26	1953	13	27	27	379	378	379	99.55727700004354	99.55727700004354	100	101	0.4427229999564588	round	sub-011	ses-201	task-s2	2	2
27	1954	13	28	29	1087	1086	1087	106.71645599999464	106.71645599999464	107	108	0.2835440000053637	round	sub-011	ses-201	task-s2	2	2
28	1955	13	29	30	11167	1666	1667	110.7501179999672	110.7501179999672	111	112	0.2498820000327981	round	sub-011	ses-201	task-s2	2	2
29	1956	13	30	31	507	506	507	114.66619100002572	114.66619100002572	115	116	0.3338089999742806	round	sub-011	ses-201	task-s2	2	2
30	1957	13	31	32	217	216	217	118.20013200002722	118.20013200002722	118	119	-0.2001320000272244	round	sub-011	ses-201	task-s2	2	2
