scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
35	36	35	36	3	3	trialwise	575;2385;4169	575;2385;4169	4;15;26	99;141;157	sub-010_ses-102_task-s4;sub-010_ses-201_task-s4;sub-010_ses-301_task-s4	575	4	99	sub-010	ses-102	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	310;2013;3699	310;2013;3699	2;13;24	152;87;5	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	310	2	152	sub-010	ses-101	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1238;2945;4661	1238;2945;4661	8;19;30	129;68;16	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1238	8	129	sub-010	ses-102	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	863;2619;4431	863;2619;4431	6;17;28	70;58;102	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	863	6	70	sub-010	ses-102	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1186;2884;4751	1186;2884;4751	8;19;30	77;7;106	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1186	8	77	sub-010	ses-102	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1222;2987;4789	1222;2987;4789	8;19;30	113;110;144	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1222	8	113	sub-010	ses-102	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	429;2168;3974	429;2168;3974	3;14;25	112;83;121	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	429	3	112	sub-010	ses-101	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	49;1865;3633	49;1865;3633	1;12;23	50;98;98	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	49	1	50	sub-010	ses-101	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	292;1985;3792	292;1985;3792	2;13;24	134;59;98	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	292	2	134	sub-010	ses-101	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	356;2215;3963	356;2215;3963	3;14;25	39;130;110	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	356	3	39	sub-010	ses-101	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	173;1953;3836	173;1953;3836	2;13;24	15;27;142	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	173	2	15	sub-010	ses-101	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1266;2942;4795	1266;2942;4795	8;19;30	157;65;150	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1266	8	157	sub-010	ses-102	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	125;1782;3550	125;1782;3550	1;12;23	126;15;15	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	125	1	126	sub-010	ses-101	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	70;1818;3586	70;1818;3586	1;12;23	71;51;51	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	70	1	71	sub-010	ses-101	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	304;1929;3838	304;1929;3838	2;13;24	146;3;144	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	304	2	146	sub-010	ses-101	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	457;2093;3968	457;2093;3968	3;14;25	140;8;115	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	457	3	140	sub-010	ses-101	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	374;2143;3860	374;2143;3860	3;14;25	57;58;7	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	374	3	57	sub-010	ses-101	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	830;2666;4416	830;2666;4416	6;17;28	37;105;87	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	830	6	37	sub-010	ses-102	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1211;2929;4728	1211;2929;4728	8;19;30	102;52;83	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1211	8	102	sub-010	ses-102	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	1026;2805;4621	1026;2805;4621	7;18;29	75;86;134	sub-010_ses-102_task-s7;sub-010_ses-202_task-s7;sub-010_ses-302_task-s7	1026	7	75	sub-010	ses-102	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	763;2439;4204	763;2439;4204	5;16;27	128;36;33	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	763	5	128	sub-010	ses-102	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	654;2536;4184	654;2536;4184	5;16;27	19;133;13	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	654	5	19	sub-010	ses-102	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	944;2645;4334	944;2645;4334	6;17;28	151;84;5	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	944	6	151	sub-010	ses-102	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	971;2877;4519	971;2877;4519	7;18;29	20;158;32	sub-010_ses-102_task-s7;sub-010_ses-202_task-s7;sub-010_ses-302_task-s7	971	7	20	sub-010	ses-102	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	1040;2846;4638	1040;2846;4638	7;18;29	89;127;151	sub-010_ses-102_task-s7;sub-010_ses-202_task-s7;sub-010_ses-302_task-s7	1040	7	89	sub-010	ses-102	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	114;1853;3621	114;1853;3621	1;12;23	115;86;86	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	114	1	115	sub-010	ses-101	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1099;2811;4576	1099;2811;4576	7;18;29	148;92;89	sub-010_ses-102_task-s7;sub-010_ses-202_task-s7;sub-010_ses-302_task-s7	1099	7	148	sub-010	ses-102	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	403;2233;3935	403;2233;3935	3;14;25	86;148;82	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	403	3	86	sub-010	ses-101	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	558;2395;4055	558;2395;4055	4;15;26	82;151;43	sub-010_ses-102_task-s4;sub-010_ses-201_task-s4;sub-010_ses-301_task-s4	558	4	82	sub-010	ses-102	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	768;2459;4307	768;2459;4307	5;16;27	133;56;136	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	768	5	133	sub-010	ses-102	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1263;2896;4679	1263;2896;4679	8;19;30	154;19;34	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1263	8	154	sub-010	ses-102	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	492;2289;4154	492;2289;4154	4;15;26	16;45;142	sub-010_ses-102_task-s4;sub-010_ses-201_task-s4;sub-010_ses-301_task-s4	492	4	16	sub-010	ses-102	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	880;2709;4399	880;2709;4399	6;17;28	87;148;70	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	880	6	87	sub-010	ses-102	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	617;2324;4129	617;2324;4129	4;15;26	141;80;117	sub-010_ses-102_task-s4;sub-010_ses-201_task-s4;sub-010_ses-301_task-s4	617	4	141	sub-010	ses-102	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	734;2506;4238	734;2506;4238	5;16;27	99;103;67	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	734	5	99	sub-010	ses-102	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	834;2634;4359	834;2634;4359	6;17;28	41;73;30	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	834	6	41	sub-010	ses-102	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	309;2006;3813	309;2006;3813	2;13;24	151;80;119	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	309	2	151	sub-010	ses-101	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	696;2435;4244	696;2435;4244	5;16;27	61;32;73	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	696	5	61	sub-010	ses-102	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	221;2039;3743	221;2039;3743	2;13;24	63;113;49	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	221	2	63	sub-010	ses-101	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	379;2139;3941	379;2139;3941	3;14;25	62;54;88	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	379	3	62	sub-010	ses-101	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	127;1919;3687	127;1919;3687	1;12;23	128;152;152	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	127	1	128	sub-010	ses-101	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	660;2470;4275	660;2470;4275	5;16;27	25;67;104	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	660	5	25	sub-010	ses-102	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	475;2160;3909	475;2160;3909	3;14;25	158;75;56	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	475	3	158	sub-010	ses-101	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	91;1924;3692	91;1924;3692	1;12;23	92;157;157	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	91	1	92	sub-010	ses-101	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	201;1944;3720	201;1944;3720	2;13;24	43;18;26	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	201	2	43	sub-010	ses-101	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1160;2878;4767	1160;2878;4767	8;19;30	51;1;122	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1160	8	51	sub-010	ses-102	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	651;2420;4191	651;2420;4191	5;16;27	16;17;20	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	651	5	16	sub-010	ses-102	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1166;2957;4700	1166;2957;4700	8;19;30	57;80;55	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1166	8	57	sub-010	ses-102	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	986;2788;4518	986;2788;4518	7;18;29	35;69;31	sub-010_ses-102_task-s7;sub-010_ses-202_task-s7;sub-010_ses-302_task-s7	986	7	35	sub-010	ses-102	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	427;2190;3890	427;2190;3890	3;14;25	110;105;37	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	427	3	110	sub-010	ses-101	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	23;1795;3563	23;1795;3563	1;12;23	24;28;28	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	23	1	24	sub-010	ses-101	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	855;2673;4351	855;2673;4351	6;17;28	62;112;22	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	855	6	62	sub-010	ses-102	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	681;2550;4229	681;2550;4229	5;16;27	46;147;58	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	681	5	46	sub-010	ses-102	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1093;2739;4582	1093;2739;4582	7;18;29	142;20;95	sub-010_ses-102_task-s7;sub-010_ses-202_task-s7;sub-010_ses-302_task-s7	1093	7	142	sub-010	ses-102	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1111;3031;4736	1111;3031;4736	8;19;30	2;154;91	sub-010_ses-102_task-s8;sub-010_ses-202_task-s8;sub-010_ses-302_task-s8	1111	8	2	sub-010	ses-102	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	932;2587;4440	932;2587;4440	6;17;28	139;26;111	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	932	6	139	sub-010	ses-102	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	924;2667;4362	924;2667;4362	6;17;28	131;106;33	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	924	6	131	sub-010	ses-102	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	402;2162;3895	402;2162;3895	3;14;25	85;77;42	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	402	3	85	sub-010	ses-101	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	8;1925;3693	8;1925;3693	1;12;23	9;158;158	sub-010_ses-101_task-s1;sub-010_ses-201_task-s1;sub-010_ses-301_task-s1	8	1	9	sub-010	ses-101	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	272;2072;3840	272;2072;3840	2;13;24	114;146;146	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	272	2	114	sub-010	ses-101	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	240;2002;3695	240;2002;3695	2;13;24	82;76;1	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	240	2	82	sub-010	ses-101	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	735;2486;4224	735;2486;4224	5;16;27	100;83;53	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	735	5	100	sub-010	ses-102	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	929;2606;4458	929;2606;4458	6;17;28	136;45;129	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	929	6	136	sub-010	ses-102	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	788;2516;4225	788;2516;4225	5;16;27	153;113;54	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	788	5	153	sub-010	ses-102	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	518;2369;4147	518;2369;4147	4;15;26	42;125;135	sub-010_ses-102_task-s4;sub-010_ses-201_task-s4;sub-010_ses-301_task-s4	518	4	42	sub-010	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	608;2344;4041	608;2344;4041	4;15;26	132;100;29	sub-010_ses-102_task-s4;sub-010_ses-201_task-s4;sub-010_ses-301_task-s4	608	4	132	sub-010	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	514;2300;4086	514;2300;4086	4;15;26	38;56;74	sub-010_ses-102_task-s4;sub-010_ses-201_task-s4;sub-010_ses-301_task-s4	514	4	38	sub-010	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	325;2173;3867	325;2173;3867	3;14;25	8;88;14	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	325	3	8	sub-010	ses-101	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	663;2512;4322	663;2512;4322	5;16;27	28;109;151	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	663	5	28	sub-010	ses-102	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	398;2121;3857	398;2121;3857	3;14;25	81;36;4	sub-010_ses-101_task-s3;sub-010_ses-201_task-s3;sub-010_ses-301_task-s3	398	3	81	sub-010	ses-101	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	694;2456;4263	694;2456;4263	5;16;27	59;53;92	sub-010_ses-102_task-s5;sub-010_ses-202_task-s5;sub-010_ses-302_task-s5	694	5	59	sub-010	ses-102	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	943;2670;4426	943;2670;4426	6;17;28	150;109;97	sub-010_ses-102_task-s6;sub-010_ses-202_task-s6;sub-010_ses-302_task-s6	943	6	150	sub-010	ses-102	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	266;1941;3712	266;1941;3712	2;13;24	108;15;18	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	266	2	108	sub-010	ses-101	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1002;2756;4633	1002;2756;4633	7;18;29	51;37;146	sub-010_ses-102_task-s7;sub-010_ses-202_task-s7;sub-010_ses-302_task-s7	1002	7	51	sub-010	ses-102	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	300;2040;3837	300;2040;3837	2;13;24	142;114;143	sub-010_ses-101_task-s2;sub-010_ses-201_task-s2;sub-010_ses-301_task-s2	300	2	142	sub-010	ses-101	task-s2	1;2;3	2;2;2
