scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
21	22	21	22	3	3	trialwise	725;2477;4195	725;2477;4195	5;16;27	90;74;24	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	725	5	90	sub-002	ses-105	task-s5	1;2;3	5;5;5
22	23	22	23	3	3	trialwise	771;2456;4268	771;2456;4268	5;16;27	136;53;97	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	771	5	136	sub-002	ses-105	task-s5	1;2;3	5;5;5
23	24	23	24	3	3	trialwise	206;1981;3801	206;1981;3801	2;13;24	48;55;107	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	206	2	48	sub-002	ses-103	task-s2	1;2;3	2;2;2
24	25	24	25	3	3	trialwise	142;1863;3678	142;1863;3678	1;12;23	143;96;143	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	142	1	143	sub-002	ses-103	task-s1	1;2;3	1;1;1
25	26	25	26	3	3	trialwise	275;1957;3701	275;1957;3701	2;13;24	117;31;7	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	275	2	117	sub-002	ses-103	task-s2	1;2;3	2;2;2
26	27	26	27	3	3	trialwise	1005;2782;4536	1005;2782;4536	7;18;29	54;63;49	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1005	7	54	sub-002	ses-105	task-s7	1;2;3	7;7;7
27	28	27	28	3	3	trialwise	411;2187;3971	411;2187;3971	3;14;25	94;102;118	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	411	3	94	sub-002	ses-103	task-s3	1;2;3	3;3;3
28	29	28	29	3	3	trialwise	561;2371;4156	561;2371;4156	4;15;26	85;127;144	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	561	4	85	sub-002	ses-103	task-s4	1;2;3	4;4;4
29	30	29	30	3	3	trialwise	783;2424;4270	783;2424;4270	5;16;27	148;21;99	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	783	5	148	sub-002	ses-105	task-s5	1;2;3	5;5;5
30	31	30	31	3	3	trialwise	186;1971;3738	186;1971;3738	2;13;24	28;45;44	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	186	2	28	sub-002	ses-103	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	977;2774;4580	977;2774;4580	7;18;29	26;55;93	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	977	7	26	sub-002	ses-105	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1014;2783;4524	1014;2783;4524	7;18;29	63;64;37	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1014	7	63	sub-002	ses-105	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	1057;2826;4556	1057;2826;4556	7;18;29	106;107;69	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1057	7	106	sub-002	ses-105	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	684;2523;4232	684;2523;4232	5;16;27	49;120;61	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	684	5	49	sub-002	ses-105	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	531;2402;4133	531;2402;4133	4;15;26	55;158;121	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	531	4	55	sub-002	ses-103	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	263;2068;3838	263;2068;3838	2;13;24	105;142;144	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	263	2	105	sub-002	ses-103	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1259;2938;4648	1259;2938;4648	8;19;30	150;61;3	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1259	8	150	sub-002	ses-105	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	886;2645;4372	886;2645;4372	6;17;28	93;84;43	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	886	6	93	sub-002	ses-105	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1208;2913;4758	1208;2913;4758	8;19;30	99;36;113	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1208	8	99	sub-002	ses-105	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1138;2911;4667	1138;2911;4667	8;19;30	29;34;22	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1138	8	29	sub-002	ses-105	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	407;2219;3983	407;2219;3983	3;14;25	90;134;130	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	407	3	90	sub-002	ses-103	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	97;1810;3633	97;1810;3633	1;12;23	98;43;98	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	97	1	98	sub-002	ses-103	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	162;2056;3811	162;2056;3811	2;13;24	4;130;117	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	162	2	4	sub-002	ses-103	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	447;2220;3913	447;2220;3913	3;14;25	130;135;60	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	447	3	130	sub-002	ses-103	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	312;1956;3815	312;1956;3815	2;13;24	154;30;121	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	312	2	154	sub-002	ses-103	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1203;3027;4693	1203;3027;4693	8;19;30	94;150;48	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1203	8	94	sub-002	ses-105	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	14;1824;3550	14;1824;3550	1;12;23	15;57;15	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	14	1	15	sub-002	ses-103	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	50;1771;3586	50;1771;3586	1;12;23	51;4;51	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	50	1	51	sub-002	ses-103	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	164;1937;3841	164;1937;3841	2;13;24	6;11;147	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	164	2	6	sub-002	ses-103	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	451;2104;4005	451;2104;4005	3;14;25	134;19;152	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	451	3	134	sub-002	ses-103	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	406;2164;3883	406;2164;3883	3;14;25	89;79;30	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	406	3	89	sub-002	ses-103	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	895;2622;4407	895;2622;4407	6;17;28	102;61;78	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	895	6	102	sub-002	ses-105	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1202;2924;4750	1202;2924;4750	8;19;30	93;47;105	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1202	8	93	sub-002	ses-105	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	993;2741;4500	993;2741;4500	7;18;29	42;22;13	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	993	7	42	sub-002	ses-105	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	779;2509;4313	779;2509;4313	5;16;27	144;106;142	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	779	5	144	sub-002	ses-105	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	791;2430;4254	791;2430;4254	5;16;27	156;27;83	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	791	5	156	sub-002	ses-105	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	817;2681;4415	817;2681;4415	6;17;28	24;120;86	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	817	6	24	sub-002	ses-105	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1048;2735;4495	1048;2735;4495	7;18;29	97;16;8	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1048	7	97	sub-002	ses-105	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	955;2759;4550	955;2759;4550	7;18;29	4;40;63	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	955	7	4	sub-002	ses-105	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	85;1896;3621	85;1896;3621	1;12;23	86;129;86	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	85	1	86	sub-002	ses-103	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	998;2863;4502	998;2863;4502	7;18;29	47;144;15	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	998	7	47	sub-002	ses-105	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	433;2204;3881	433;2204;3881	3;14;25	116;119;28	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	433	3	116	sub-002	ses-103	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	622;2381;4026	622;2381;4026	4;15;26	146;137;14	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	622	4	146	sub-002	ses-103	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	667;2505;4214	667;2505;4214	5;16;27	32;102;43	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	667	5	32	sub-002	ses-105	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1211;2965;4706	1211;2965;4706	8;19;30	102;88;61	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1211	8	102	sub-002	ses-105	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	610;2359;4087	610;2359;4087	4;15;26	134;115;75	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	610	4	134	sub-002	ses-103	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	948;2705;4368	948;2705;4368	6;17;28	155;144;39	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	948	6	155	sub-002	ses-105	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	498;2248;4082	498;2248;4082	4;15;26	22;4;70	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	498	4	22	sub-002	ses-103	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	789;2490;4196	789;2490;4196	5;16;27	154;87;25	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	789	5	154	sub-002	ses-105	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	812;2576;4363	812;2576;4363	6;17;28	19;15;34	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	812	6	19	sub-002	ses-105	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	247;2038;3717	247;2038;3717	2;13;24	89;112;23	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	247	2	89	sub-002	ses-103	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	638;2410;4229	638;2410;4229	5;16;27	3;7;58	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	638	5	3	sub-002	ses-105	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	180;2004;3851	180;2004;3851	2;13;24	22;78;157	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	180	2	22	sub-002	ses-103	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	446;2135;3874	446;2135;3874	3;14;25	129;50;21	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	446	3	129	sub-002	ses-103	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	151;1917;3687	151;1917;3687	1;12;23	152;150;152	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	151	1	152	sub-002	ses-103	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	707;2544;4233	707;2544;4233	5;16;27	72;141;62	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	707	5	72	sub-002	ses-105	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	457;2154;3982	457;2154;3982	3;14;25	140;69;129	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	457	3	140	sub-002	ses-103	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	156;1846;3692	156;1846;3692	1;12;23	157;79;157	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	156	1	157	sub-002	ses-103	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	293;2072;3852	293;2072;3852	2;13;24	135;146;158	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	293	2	135	sub-002	ses-103	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1178;2928;4701	1178;2928;4701	8;19;30	69;51;56	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1178	8	69	sub-002	ses-105	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	650;2454;4256	650;2454;4256	5;16;27	15;51;85	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	650	5	15	sub-002	ses-105	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1116;2897;4692	1116;2897;4692	8;19;30	7;20;47	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1116	8	7	sub-002	ses-105	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	1074;2809;4621	1074;2809;4621	7;18;29	123;90;134	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1074	7	123	sub-002	ses-105	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	389;2192;3905	389;2192;3905	3;14;25	72;107;52	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	389	3	72	sub-002	ses-103	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	27;1916;3563	27;1916;3563	1;12;23	28;149;28	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	27	1	28	sub-002	ses-103	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	868;2684;4478	868;2684;4478	6;17;28	75;123;149	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	868	6	75	sub-002	ses-105	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	747;2538;4202	747;2538;4202	5;16;27	112;135;31	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	747	5	112	sub-002	ses-105	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1025;2730;4625	1025;2730;4625	7;18;29	74;11;138	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1025	7	74	sub-002	ses-105	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1174;3035;4800	1174;3035;4800	8;19;30	65;158;155	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1174	8	65	sub-002	ses-105	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	837;2667;4454	837;2667;4454	6;17;28	44;106;125	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	837	6	44	sub-002	ses-105	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	922;2626;4477	922;2626;4477	6;17;28	129;65;148	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	922	6	129	sub-002	ses-105	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	452;2174;3877	452;2174;3877	3;14;25	135;89;24	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	452	3	135	sub-002	ses-103	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	157;1774;3693	157;1774;3693	1;12;23	158;7;158	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	157	1	158	sub-002	ses-103	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	163;1959;3721	163;1959;3721	2;13;24	5;33;27	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	163	2	5	sub-002	ses-103	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	290;1993;3741	290;1993;3741	2;13;24	132;67;47	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	290	2	132	sub-002	ses-103	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	750;2472;4286	750;2472;4286	5;16;27	115;69;115	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	750	5	115	sub-002	ses-105	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	947;2640;4383	947;2640;4383	6;17;28	154;79;54	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	947	6	154	sub-002	ses-105	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	720;2488;4188	720;2488;4188	5;16;27	85;85;17	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	720	5	85	sub-002	ses-105	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	562;2401;4125	562;2401;4125	4;15;26	86;157;113	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	562	4	86	sub-002	ses-103	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	517;2321;4077	517;2321;4077	4;15;26	41;77;65	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	517	4	41	sub-002	ses-103	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	560;2323;4055	560;2323;4055	4;15;26	84;79;43	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	560	4	84	sub-002	ses-103	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	348;2197;3882	348;2197;3882	3;14;25	31;112;29	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	348	3	31	sub-002	ses-103	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	782;2525;4241	782;2525;4241	5;16;27	147;122;70	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	782	5	147	sub-002	ses-105	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	365;2110;3959	365;2110;3959	3;14;25	48;25;106	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	365	3	48	sub-002	ses-103	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	664;2464;4249	664;2464;4249	5;16;27	29;61;78	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	664	5	29	sub-002	ses-105	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	870;2579;4351	870;2579;4351	6;17;28	77;18;22	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	870	6	77	sub-002	ses-105	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	233;2006;3715	233;2006;3715	2;13;24	75;80;21	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	233	2	75	sub-002	ses-103	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1031;2872;4607	1031;2872;4607	7;18;29	80;153;120	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1031	7	80	sub-002	ses-105	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	174;2023;3733	174;2023;3733	2;13;24	16;97;39	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	174	2	16	sub-002	ses-103	task-s2	1;2;3	2;2;2
