scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
12	13	12	13	3	3	trialwise	916;2569;4346	916;2569;4346	6;17;28	123;8;17	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	916	6	123	sub-005	ses-103	task-s6	1;2;3	6;6;6
13	14	13	14	3	3	trialwise	476;2186;3887	476;2186;3887	3;14;25	159;101;34	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	476	3	159	sub-005	ses-102	task-s3	1;2;3	3;3;3
14	15	14	15	3	3	trialwise	1214;2893;4746	1214;2893;4746	8;19;30	105;16;101	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1214	8	105	sub-005	ses-104	task-s8	1;2;3	8;8;8
15	16	15	16	3	3	trialwise	779;2408;4295	779;2408;4295	5;16;27	144;5;124	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	779	5	144	sub-005	ses-103	task-s5	1;2;3	5;5;5
16	17	16	17	3	3	trialwise	335;2160;3856	335;2160;3856	3;14;25	18;75;3	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	335	3	18	sub-005	ses-102	task-s3	1;2;3	3;3;3
17	18	17	18	3	3	trialwise	1253;2881;4775	1253;2881;4775	8;19;30	144;4;130	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1253	8	144	sub-005	ses-104	task-s8	1;2;3	8;8;8
18	19	18	19	3	3	trialwise	858;2586;4440	858;2586;4440	6;17;28	65;25;111	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	858	6	65	sub-005	ses-103	task-s6	1;2;3	6;6;6
19	20	19	20	3	3	trialwise	937;2606;4388	937;2606;4388	6;17;28	144;45;59	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	937	6	144	sub-005	ses-103	task-s6	1;2;3	6;6;6
20	21	20	21	3	3	trialwise	376;2134;3872	376;2134;3872	3;14;25	59;49;19	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	376	3	59	sub-005	ses-102	task-s3	1;2;3	3;3;3
21	22	21	22	3	3	trialwise	755;2513;4209	755;2513;4209	5;16;27	120;110;38	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	755	5	120	sub-005	ses-103	task-s5	1;2;3	5;5;5
22	23	22	23	3	3	trialwise	709;2431;4241	709;2431;4241	5;16;27	74;28;70	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	709	5	74	sub-005	ses-103	task-s5	1;2;3	5;5;5
23	24	23	24	3	3	trialwise	248;1990;3834	248;1990;3834	2;13;24	90;64;140	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	248	2	90	sub-005	ses-101	task-s2	1;2;3	2;2;2
24	25	24	25	3	3	trialwise	143;1775;3580	143;1775;3580	1;12;23	144;8;45	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	143	1	144	sub-005	ses-105	task-s1	1;2;3	1;1;1
25	26	25	26	3	3	trialwise	169;1981;3713	169;1981;3713	2;13;24	11;55;19	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	169	2	11	sub-005	ses-101	task-s2	1;2;3	2;2;2
26	27	26	27	3	3	trialwise	1032;2829;4517	1032;2829;4517	7;18;29	81;110;30	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1032	7	81	sub-005	ses-104	task-s7	1;2;3	7;7;7
27	28	27	28	3	3	trialwise	456;2235;3909	456;2235;3909	3;14;25	139;150;56	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	456	3	139	sub-005	ses-102	task-s3	1;2;3	3;3;3
28	29	28	29	3	3	trialwise	616;2327;4024	616;2327;4024	4;15;26	140;83;12	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	616	4	140	sub-005	ses-103	task-s4	1;2;3	4;4;4
29	30	29	30	3	3	trialwise	733;2432;4267	733;2432;4267	5;16;27	98;29;96	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	733	5	98	sub-005	ses-103	task-s5	1;2;3	5;5;5
30	31	30	31	3	3	trialwise	271;1962;3837	271;1962;3837	2;13;24	113;36;143	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	271	2	113	sub-005	ses-101	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	1041;2759;4609	1041;2759;4609	7;18;29	90;40;122	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1041	7	90	sub-005	ses-104	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1004;2793;4516	1004;2793;4516	7;18;29	53;74;29	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1004	7	53	sub-005	ses-104	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	1075;2869;4509	1075;2869;4509	7;18;29	124;150;22	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1075	7	124	sub-005	ses-104	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	685;2549;4249	685;2549;4249	5;16;27	50;146;78	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	685	5	50	sub-005	ses-103	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	495;2401;4106	495;2401;4106	4;15;26	19;157;94	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	495	4	19	sub-005	ses-103	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	203;2023;3792	203;2023;3792	2;13;24	45;97;98	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	203	2	45	sub-005	ses-101	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1238;2906;4727	1238;2906;4727	8;19;30	129;29;82	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1238	8	129	sub-005	ses-104	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	935;2580;4431	935;2580;4431	6;17;28	142;19;102	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	935	6	142	sub-005	ses-103	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1225;2969;4671	1225;2969;4671	8;19;30	116;92;26	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1225	8	116	sub-005	ses-104	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1142;2903;4803	1142;2903;4803	8;19;30	33;26;158	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1142	8	33	sub-005	ses-104	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	389;2139;3946	389;2139;3946	3;14;25	72;54;93	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	389	3	72	sub-005	ses-102	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	87;1794;3542	87;1794;3542	1;12;23	88;27;7	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	87	1	88	sub-005	ses-105	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	301;2009;3709	301;2009;3709	2;13;24	143;83;15	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	301	2	143	sub-005	ses-101	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	418;2208;3924	418;2208;3924	3;14;25	101;123;71	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	418	3	101	sub-005	ses-102	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	173;2004;3745	173;2004;3745	2;13;24	15;78;51	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	173	2	15	sub-005	ses-101	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1241;2937;4777	1241;2937;4777	8;19;30	132;60;132	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1241	8	132	sub-005	ses-104	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	93;1893;3604	93;1893;3604	1;12;23	94;126;69	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	93	1	94	sub-005	ses-105	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	61;1784;3543	61;1784;3543	1;12;23	62;17;8	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	61	1	62	sub-005	ses-105	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	174;1933;3780	174;1933;3780	2;13;24	16;7;86	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	174	2	16	sub-005	ses-101	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	470;2218;3863	470;2218;3863	3;14;25	153;133;10	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	470	3	153	sub-005	ses-102	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	319;2183;3869	319;2183;3869	3;14;25	2;98;16	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	319	3	2	sub-005	ses-102	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	889;2622;4381	889;2622;4381	6;17;28	96;61;52	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	889	6	96	sub-005	ses-103	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1194;3014;4726	1194;3014;4726	8;19;30	85;137;81	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1194	8	85	sub-005	ses-104	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	1001;2864;4550	1001;2864;4550	7;18;29	50;145;63	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1001	7	50	sub-005	ses-104	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	663;2441;4283	663;2441;4283	5;16;27	28;38;112	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	663	5	28	sub-005	ses-103	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	744;2427;4218	744;2427;4218	5;16;27	109;24;47	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	744	5	109	sub-005	ses-103	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	950;2706;4444	950;2706;4444	6;17;28	157;145;115	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	950	6	157	sub-005	ses-103	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	974;2801;4572	974;2801;4572	7;18;29	23;82;85	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	974	7	23	sub-005	ses-104	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	968;2858;4495	968;2858;4495	7;18;29	17;139;8	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	968	7	17	sub-005	ses-104	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	152;1773;3556	152;1773;3556	1;12;23	153;6;21	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	152	1	153	sub-005	ses-105	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1005;2767;4578	1005;2767;4578	7;18;29	54;48;91	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1005	7	54	sub-005	ses-104	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	323;2104;3956	323;2104;3956	3;14;25	6;19;103	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	323	3	6	sub-005	ses-102	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	619;2382;4050	619;2382;4050	4;15;26	143;138;38	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	619	4	143	sub-005	ses-103	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	781;2506;4278	781;2506;4278	5;16;27	146;103;107	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	781	5	146	sub-005	ses-103	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1129;2905;4747	1129;2905;4747	8;19;30	20;28;102	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1129	8	20	sub-005	ses-104	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	574;2345;4091	574;2345;4091	4;15;26	98;101;79	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	574	4	98	sub-005	ses-103	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	929;2663;4475	929;2663;4475	6;17;28	136;102;146	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	929	6	136	sub-005	ses-103	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	491;2246;4153	491;2246;4153	4;15;26	15;2;141	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	491	4	15	sub-005	ses-103	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	747;2502;4237	747;2502;4237	5;16;27	112;99;66	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	747	5	112	sub-005	ses-103	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	851;2668;4480	851;2668;4480	6;17;28	58;107;151	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	851	6	58	sub-005	ses-103	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	278;2019;3846	278;2019;3846	2;13;24	120;93;152	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	278	2	120	sub-005	ses-101	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	790;2543;4191	790;2543;4191	5;16;27	155;140;20	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	790	5	155	sub-005	ses-103	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	198;2043;3851	198;2043;3851	2;13;24	40;117;157	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	198	2	40	sub-005	ses-101	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	393;2222;3889	393;2222;3889	3;14;25	76;137;36	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	393	3	76	sub-005	ses-102	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	37;1882;3595	37;1882;3595	1;12;23	38;115;60	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	37	1	38	sub-005	ses-105	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	740;2503;4270	740;2503;4270	5;16;27	105;100;99	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	740	5	105	sub-005	ses-103	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	395;2110;3867	395;2110;3867	3;14;25	78;25;14	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	395	3	78	sub-005	ses-102	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	62;1896;3613	62;1896;3613	1;12;23	63;129;78	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	62	1	63	sub-005	ses-105	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	285;1992;3722	285;1992;3722	2;13;24	127;66;28	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	285	2	127	sub-005	ses-101	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1228;2951;4718	1228;2951;4718	8;19;30	119;74;73	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1228	8	119	sub-005	ses-104	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	653;2552;4181	653;2552;4181	5;16;27	18;149;10	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	653	5	18	sub-005	ses-103	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1134;2942;4798	1134;2942;4798	8;19;30	25;65;153	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1134	8	25	sub-005	ses-104	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	1025;2784;4518	1025;2784;4518	7;18;29	74;65;31	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1025	7	74	sub-005	ses-104	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	322;2106;3892	322;2106;3892	3;14;25	5;21;39	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	322	3	5	sub-005	ses-102	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	73;1913;3545	73;1913;3545	1;12;23	74;146;10	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	73	1	74	sub-005	ses-105	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	809;2596;4448	809;2596;4448	6;17;28	16;35;119	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	809	6	16	sub-005	ses-103	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	703;2517;4322	703;2517;4322	5;16;27	68;114;151	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	703	5	68	sub-005	ses-103	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1034;2740;4588	1034;2740;4588	7;18;29	83;21;101	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1034	7	83	sub-005	ses-104	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1236;2926;4728	1236;2926;4728	8;19;30	127;49;83	sub-005_ses-104_task-s8;sub-005_ses-203_task-s8;sub-005_ses-303_task-s8	1236	8	127	sub-005	ses-104	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	905;2641;4376	905;2641;4376	6;17;28	112;80;47	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	905	6	112	sub-005	ses-103	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	920;2637;4487	920;2637;4487	6;17;28	127;76;158	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	920	6	127	sub-005	ses-103	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	448;2230;3964	448;2230;3964	3;14;25	131;145;111	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	448	3	131	sub-005	ses-102	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	64;1844;3642	64;1844;3642	1;12;23	65;77;107	sub-005_ses-105_task-s1;sub-005_ses-201_task-s1;sub-005_ses-303_task-s1	64	1	65	sub-005	ses-105	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	225;1997;3852	225;1997;3852	2;13;24	67;71;158	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	225	2	67	sub-005	ses-101	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	315;1982;3845	315;1982;3845	2;13;24	157;56;151	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	315	2	157	sub-005	ses-101	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	730;2539;4313	730;2539;4313	5;16;27	95;136;142	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	730	5	95	sub-005	ses-103	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	943;2691;4439	943;2691;4439	6;17;28	150;130;110	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	943	6	150	sub-005	ses-103	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	678;2416;4262	678;2416;4262	5;16;27	43;13;91	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	678	5	43	sub-005	ses-103	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	527;2395;4025	527;2395;4025	4;15;26	51;151;13	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	527	4	51	sub-005	ses-103	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	562;2314;4111	562;2314;4111	4;15;26	86;70;99	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	562	4	86	sub-005	ses-103	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	628;2377;4115	628;2377;4115	4;15;26	152;133;103	sub-005_ses-103_task-s4;sub-005_ses-202_task-s4;sub-005_ses-301_task-s4	628	4	152	sub-005	ses-103	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	404;2205;3895	404;2205;3895	3;14;25	87;120;42	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	404	3	87	sub-005	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	732;2442;4203	732;2442;4203	5;16;27	97;39;32	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	732	5	97	sub-005	ses-103	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	397;2216;3904	397;2216;3904	3;14;25	80;131;51	sub-005_ses-102_task-s3;sub-005_ses-202_task-s3;sub-005_ses-301_task-s3	397	3	80	sub-005	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	718;2475;4292	718;2475;4292	5;16;27	83;72;121	sub-005_ses-103_task-s5;sub-005_ses-202_task-s5;sub-005_ses-301_task-s5	718	5	83	sub-005	ses-103	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	833;2625;4393	833;2625;4393	6;17;28	40;64;64	sub-005_ses-103_task-s6;sub-005_ses-203_task-s6;sub-005_ses-301_task-s6	833	6	40	sub-005	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	159;2018;3770	159;2018;3770	2;13;24	1;92;76	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	159	2	1	sub-005	ses-101	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1109;2847;4579	1109;2847;4579	7;18;29	158;128;92	sub-005_ses-104_task-s7;sub-005_ses-203_task-s7;sub-005_ses-302_task-s7	1109	7	158	sub-005	ses-104	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	236;1970;3819	236;1970;3819	2;13;24	78;44;125	sub-005_ses-101_task-s2;sub-005_ses-201_task-s2;sub-005_ses-301_task-s2	236	2	78	sub-005	ses-101	task-s2	1;2;3	2;2;2
