scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
69	70	69	70	3	3	trialwise	783;2554;4260	783;2554;4260	5;16;27	148;151;89	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	783	5	148	sub-022	ses-103	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	813;2626;4373	813;2626;4373	6;17;28	20;65;44	sub-022_ses-103_task-s6;sub-022_ses-202_task-s6;sub-022_ses-303_task-s6	813	6	20	sub-022	ses-103	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	167;1974;3739	167;1974;3739	2;13;24	9;48;45	sub-022_ses-102_task-s2;sub-022_ses-201_task-s2;sub-022_ses-301_task-s2	167	2	9	sub-022	ses-102	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	679;2559;4292	679;2559;4292	5;16;27	44;156;121	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	679	5	44	sub-022	ses-103	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	287;2076;3773	287;2076;3773	2;13;24	129;150;79	sub-022_ses-102_task-s2;sub-022_ses-201_task-s2;sub-022_ses-301_task-s2	287	2	129	sub-022	ses-102	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	383;2160;3993	383;2160;3993	3;14;25	66;75;140	sub-022_ses-102_task-s3;sub-022_ses-201_task-s3;sub-022_ses-301_task-s3	383	3	66	sub-022	ses-102	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	106;1836;3642	106;1836;3642	1;12;23	107;69;107	sub-022_ses-101_task-s1;sub-022_ses-201_task-s1;sub-022_ses-301_task-s1	106	1	107	sub-022	ses-101	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	697;2431;4287	697;2431;4287	5;16;27	62;28;116	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	697	5	62	sub-022	ses-103	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	336;2229;3871	336;2229;3871	3;14;25	19;144;18	sub-022_ses-102_task-s3;sub-022_ses-201_task-s3;sub-022_ses-301_task-s3	336	3	19	sub-022	ses-102	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	147;1852;3616	147;1852;3616	1;12;23	148;85;81	sub-022_ses-101_task-s1;sub-022_ses-201_task-s1;sub-022_ses-301_task-s1	147	1	148	sub-022	ses-101	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	183;1949;3816	183;1949;3816	2;13;24	25;23;122	sub-022_ses-102_task-s2;sub-022_ses-201_task-s2;sub-022_ses-301_task-s2	183	2	25	sub-022	ses-102	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1158;2964;4679	1158;2964;4679	8;19;30	49;87;34	sub-022_ses-104_task-s8;sub-022_ses-203_task-s8;sub-022_ses-305_task-s8	1158	8	49	sub-022	ses-104	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	692;2560;4229	692;2560;4229	5;16;27	57;157;58	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	692	5	57	sub-022	ses-103	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1155;3013;4700	1155;3013;4700	8;19;30	46;136;55	sub-022_ses-104_task-s8;sub-022_ses-203_task-s8;sub-022_ses-305_task-s8	1155	8	46	sub-022	ses-104	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	988;2839;4535	988;2839;4535	7;18;29	37;120;48	sub-022_ses-104_task-s7;sub-022_ses-202_task-s7;sub-022_ses-303_task-s7	988	7	37	sub-022	ses-104	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	350;2131;3903	350;2131;3903	3;14;25	33;46;50	sub-022_ses-102_task-s3;sub-022_ses-201_task-s3;sub-022_ses-301_task-s3	350	3	33	sub-022	ses-102	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	108;1791;3560	108;1791;3560	1;12;23	109;24;25	sub-022_ses-101_task-s1;sub-022_ses-201_task-s1;sub-022_ses-301_task-s1	108	1	109	sub-022	ses-101	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	920;2657;4446	920;2657;4446	6;17;28	127;96;117	sub-022_ses-103_task-s6;sub-022_ses-202_task-s6;sub-022_ses-303_task-s6	920	6	127	sub-022	ses-103	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	780;2553;4284	780;2553;4284	5;16;27	145;150;113	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	780	5	145	sub-022	ses-103	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	978;2756;4491	978;2756;4491	7;18;29	27;37;4	sub-022_ses-104_task-s7;sub-022_ses-202_task-s7;sub-022_ses-303_task-s7	978	7	27	sub-022	ses-104	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1133;3005;4648	1133;3005;4648	8;19;30	24;128;3	sub-022_ses-104_task-s8;sub-022_ses-203_task-s8;sub-022_ses-305_task-s8	1133	8	24	sub-022	ses-104	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	853;2563;4407	853;2563;4407	6;17;28	60;2;78	sub-022_ses-103_task-s6;sub-022_ses-202_task-s6;sub-022_ses-303_task-s6	853	6	60	sub-022	ses-103	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	876;2659;4460	876;2659;4460	6;17;28	83;98;131	sub-022_ses-103_task-s6;sub-022_ses-202_task-s6;sub-022_ses-303_task-s6	876	6	83	sub-022	ses-103	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	344;2184;3865	344;2184;3865	3;14;25	27;99;12	sub-022_ses-102_task-s3;sub-022_ses-201_task-s3;sub-022_ses-301_task-s3	344	3	27	sub-022	ses-102	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	41;1911;3652	41;1911;3652	1;12;23	42;144;117	sub-022_ses-101_task-s1;sub-022_ses-201_task-s1;sub-022_ses-301_task-s1	41	1	42	sub-022	ses-101	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	263;2056;3812	263;2056;3812	2;13;24	105;130;118	sub-022_ses-102_task-s2;sub-022_ses-201_task-s2;sub-022_ses-301_task-s2	263	2	105	sub-022	ses-102	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	242;2014;3801	242;2014;3801	2;13;24	84;88;107	sub-022_ses-102_task-s2;sub-022_ses-201_task-s2;sub-022_ses-301_task-s2	242	2	84	sub-022	ses-102	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	637;2478;4191	637;2478;4191	5;16;27	2;75;20	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	637	5	2	sub-022	ses-103	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	921;2576;4403	921;2576;4403	6;17;28	128;15;74	sub-022_ses-103_task-s6;sub-022_ses-202_task-s6;sub-022_ses-303_task-s6	921	6	128	sub-022	ses-103	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	740;2527;4176	740;2527;4176	5;16;27	105;124;5	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	740	5	105	sub-022	ses-103	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	523;2295;4063	523;2295;4063	4;15;26	47;51;51	sub-022_ses-102_task-s4;sub-022_ses-202_task-s4;sub-022_ses-302_task-s4	523	4	47	sub-022	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	597;2330;4098	597;2330;4098	4;15;26	121;86;86	sub-022_ses-102_task-s4;sub-022_ses-202_task-s4;sub-022_ses-302_task-s4	597	4	121	sub-022	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	623;2396;4164	623;2396;4164	4;15;26	147;152;152	sub-022_ses-102_task-s4;sub-022_ses-202_task-s4;sub-022_ses-302_task-s4	623	4	147	sub-022	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	472;2125;3904	472;2125;3904	3;14;25	155;40;51	sub-022_ses-102_task-s3;sub-022_ses-201_task-s3;sub-022_ses-301_task-s3	472	3	155	sub-022	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	683;2426;4270	683;2426;4270	5;16;27	48;23;99	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	683	5	48	sub-022	ses-103	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	395;2176;3978	395;2176;3978	3;14;25	78;91;125	sub-022_ses-102_task-s3;sub-022_ses-201_task-s3;sub-022_ses-301_task-s3	395	3	78	sub-022	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	651;2470;4255	651;2470;4255	5;16;27	16;67;84	sub-022_ses-103_task-s5;sub-022_ses-203_task-s5;sub-022_ses-302_task-s5	651	5	16	sub-022	ses-103	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	886;2630;4462	886;2630;4462	6;17;28	93;69;133	sub-022_ses-103_task-s6;sub-022_ses-202_task-s6;sub-022_ses-303_task-s6	886	6	93	sub-022	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	176;2028;3699	176;2028;3699	2;13;24	18;102;5	sub-022_ses-102_task-s2;sub-022_ses-201_task-s2;sub-022_ses-301_task-s2	176	2	18	sub-022	ses-102	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1101;2873;4548	1101;2873;4548	7;18;29	150;154;61	sub-022_ses-104_task-s7;sub-022_ses-202_task-s7;sub-022_ses-303_task-s7	1101	7	150	sub-022	ses-104	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	270;2002;3767	270;2002;3767	2;13;24	112;76;73	sub-022_ses-102_task-s2;sub-022_ses-201_task-s2;sub-022_ses-301_task-s2	270	2	112	sub-022	ses-102	task-s2	1;2;3	2;2;2
