scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
31	32	31	32	3	3	trialwise	1049;2795;4644	1049;2795;4644	7;18;29	98;76;157	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1049	7	98	sub-013	ses-103	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1005;2833;4551	1005;2833;4551	7;18;29	54;114;64	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1005	7	54	sub-013	ses-103	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	1094;2742;4634	1094;2742;4634	7;18;29	143;23;147	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1094	7	143	sub-013	ses-103	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	732;2480;4173	732;2480;4173	5;16;27	97;77;2	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	732	5	97	sub-013	ses-103	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	590;2263;4057	590;2263;4057	4;15;26	114;19;45	sub-013_ses-102_task-s4;sub-013_ses-201_task-s4;sub-013_ses-301_task-s4	590	4	114	sub-013	ses-102	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	208;1981;3795	208;1981;3795	2;13;24	50;55;101	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	208	2	50	sub-013	ses-102	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1154;2972;4786	1154;2972;4786	8;19;30	45;95;141	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1154	8	45	sub-013	ses-103	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	841;2633;4393	841;2633;4393	6;17;28	48;72;64	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	841	6	48	sub-013	ses-103	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1258;3035;4796	1258;3035;4796	8;19;30	149;158;151	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1258	8	149	sub-013	ses-103	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1205;2926;4801	1205;2926;4801	8;19;30	96;49;156	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1205	8	96	sub-013	ses-103	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	362;2157;3959	362;2157;3959	3;14;25	45;72;106	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	362	3	45	sub-013	ses-102	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	61;1852;3553	61;1852;3553	1;12;23	62;85;18	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	61	1	62	sub-013	ses-101	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	169;2031;3746	169;2031;3746	2;13;24	11;105;52	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	169	2	11	sub-013	ses-102	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	333;2225;3971	333;2225;3971	3;14;25	16;140;118	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	333	3	16	sub-013	ses-102	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	184;1939;3828	184;1939;3828	2;13;24	26;13;134	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	184	2	26	sub-013	ses-102	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1199;2956;4724	1199;2956;4724	8;19;30	90;79;79	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1199	8	90	sub-013	ses-103	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	76;1812;3568	76;1812;3568	1;12;23	77;45;33	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	76	1	77	sub-013	ses-101	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	64;1866;3691	64;1866;3691	1;12;23	65;99;156	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	64	1	65	sub-013	ses-101	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	253;1995;3712	253;1995;3712	2;13;24	95;69;18	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	253	2	95	sub-013	ses-102	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	411;2229;3975	411;2229;3975	3;14;25	94;144;122	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	411	3	94	sub-013	ses-102	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	465;2173;3864	465;2173;3864	3;14;25	148;88;11	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	465	3	148	sub-013	ses-102	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	852;2651;4428	852;2651;4428	6;17;28	59;90;99	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	852	6	59	sub-013	ses-103	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1117;2889;4651	1117;2889;4651	8;19;30	8;12;6	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1117	8	8	sub-013	ses-103	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	984;2774;4509	984;2774;4509	7;18;29	33;55;22	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	984	7	33	sub-013	ses-103	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	724;2453;4326	724;2453;4326	5;16;27	89;50;155	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	724	5	89	sub-013	ses-103	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	678;2456;4280	678;2456;4280	5;16;27	43;53;109	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	678	5	43	sub-013	ses-103	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	884;2634;4437	884;2634;4437	6;17;28	91;73;108	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	884	6	91	sub-013	ses-103	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1017;2761;4547	1017;2761;4547	7;18;29	66;42;60	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1017	7	66	sub-013	ses-103	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	997;2767;4631	997;2767;4631	7;18;29	46;48;144	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	997	7	46	sub-013	ses-103	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	128;1869;3692	128;1869;3692	1;12;23	129;102;157	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	128	1	129	sub-013	ses-101	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1012;2770;4574	1012;2770;4574	7;18;29	61;51;87	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1012	7	61	sub-013	ses-103	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	324;2154;3915	324;2154;3915	3;14;25	7;69;62	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	324	3	7	sub-013	ses-102	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	500;2387;4067	500;2387;4067	4;15;26	24;143;55	sub-013_ses-102_task-s4;sub-013_ses-201_task-s4;sub-013_ses-301_task-s4	500	4	24	sub-013	ses-102	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	676;2506;4228	676;2506;4228	5;16;27	41;103;57	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	676	5	41	sub-013	ses-103	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1260;2963;4753	1260;2963;4753	8;19;30	151;86;108	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1260	8	151	sub-013	ses-103	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	492;2342;4163	492;2342;4163	4;15;26	16;98;151	sub-013_ses-102_task-s4;sub-013_ses-201_task-s4;sub-013_ses-301_task-s4	492	4	16	sub-013	ses-102	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	934;2716;4447	934;2716;4447	6;17;28	141;155;118	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	934	6	141	sub-013	ses-103	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	505;2259;4015	505;2259;4015	4;15;26	29;15;3	sub-013_ses-102_task-s4;sub-013_ses-201_task-s4;sub-013_ses-301_task-s4	505	4	29	sub-013	ses-102	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	781;2535;4181	781;2535;4181	5;16;27	146;132;10	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	781	5	146	sub-013	ses-103	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	867;2693;4429	867;2693;4429	6;17;28	74;132;100	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	867	6	74	sub-013	ses-103	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	207;1968;3698	207;1968;3698	2;13;24	49;42;4	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	207	2	49	sub-013	ses-102	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	653;2500;4314	653;2500;4314	5;16;27	18;97;143	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	653	5	18	sub-013	ses-103	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	189;2022;3789	189;2022;3789	2;13;24	31;96;95	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	189	2	31	sub-013	ses-102	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	385;2199;3888	385;2199;3888	3;14;25	68;114;35	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	385	3	68	sub-013	ses-102	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	23;1864;3637	23;1864;3637	1;12;23	24;97;102	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	23	1	24	sub-013	ses-101	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	773;2413;4300	773;2413;4300	5;16;27	138;10;129	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	773	5	138	sub-013	ses-103	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	344;2159;3877	344;2159;3877	3;14;25	27;74;24	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	344	3	27	sub-013	ses-102	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	109;1879;3611	109;1879;3611	1;12;23	110;112;76	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	109	1	110	sub-013	ses-101	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	182;2026;3715	182;2026;3715	2;13;24	24;100;21	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	182	2	24	sub-013	ses-102	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1245;3019;4793	1245;3019;4793	8;19;30	136;142;148	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1245	8	136	sub-013	ses-103	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	733;2463;4202	733;2463;4202	5;16;27	98;60;31	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	733	5	98	sub-013	ses-103	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1150;2952;4689	1150;2952;4689	8;19;30	41;75;44	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1150	8	41	sub-013	ses-103	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	1030;2814;4579	1030;2814;4579	7;18;29	79;95;92	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1030	7	79	sub-013	ses-103	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	429;2192;3862	429;2192;3862	3;14;25	112;107;9	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	429	3	112	sub-013	ses-102	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	81;1854;3555	81;1854;3555	1;12;23	82;87;20	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	81	1	82	sub-013	ses-101	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	941;2699;4403	941;2699;4403	6;17;28	148;138;74	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	941	6	148	sub-013	ses-103	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	692;2555;4251	692;2555;4251	5;16;27	57;152;80	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	692	5	57	sub-013	ses-103	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1100;2841;4627	1100;2841;4627	7;18;29	149;122;140	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1100	7	149	sub-013	ses-103	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1189;2900;4763	1189;2900;4763	8;19;30	80;23;118	sub-013_ses-103_task-s8;sub-013_ses-202_task-s8;sub-013_ses-302_task-s8	1189	8	80	sub-013	ses-103	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	864;2577;4395	864;2577;4395	6;17;28	71;16;66	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	864	6	71	sub-013	ses-103	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	940;2646;4373	940;2646;4373	6;17;28	147;85;44	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	940	6	147	sub-013	ses-103	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	396;2156;3869	396;2156;3869	3;14;25	79;71;16	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	396	3	79	sub-013	ses-102	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	0;1845;3598	0;1845;3598	1;12;23	1;78;63	sub-013_ses-101_task-s1;sub-013_ses-201_task-s1;sub-013_ses-301_task-s1	0	1	1	sub-013	ses-101	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	257;1985;3811	257;1985;3811	2;13;24	99;59;117	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	257	2	99	sub-013	ses-102	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	171;1936;3773	171;1936;3773	2;13;24	13;10;79	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	171	2	13	sub-013	ses-102	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	706;2406;4191	706;2406;4191	5;16;27	71;3;20	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	706	5	71	sub-013	ses-103	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	903;2717;4446	903;2717;4446	6;17;28	110;156;117	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	903	6	110	sub-013	ses-103	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	710;2553;4320	710;2553;4320	5;16;27	75;150;149	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	710	5	75	sub-013	ses-103	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	620;2295;4137	620;2295;4137	4;15;26	144;51;125	sub-013_ses-102_task-s4;sub-013_ses-201_task-s4;sub-013_ses-301_task-s4	620	4	144	sub-013	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	511;2330;4095	511;2330;4095	4;15;26	35;86;83	sub-013_ses-102_task-s4;sub-013_ses-201_task-s4;sub-013_ses-301_task-s4	511	4	35	sub-013	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	602;2396;4084	602;2396;4084	4;15;26	126;152;72	sub-013_ses-102_task-s4;sub-013_ses-201_task-s4;sub-013_ses-301_task-s4	602	4	126	sub-013	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	379;2169;3886	379;2169;3886	3;14;25	62;84;33	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	379	3	62	sub-013	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	677;2438;4184	677;2438;4184	5;16;27	42;35;13	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	677	5	42	sub-013	ses-103	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	339;2216;3927	339;2216;3927	3;14;25	22;131;74	sub-013_ses-102_task-s3;sub-013_ses-201_task-s3;sub-013_ses-301_task-s3	339	3	22	sub-013	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	787;2552;4197	787;2552;4197	5;16;27	152;149;26	sub-013_ses-103_task-s5;sub-013_ses-201_task-s5;sub-013_ses-302_task-s5	787	5	152	sub-013	ses-103	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	832;2625;4454	832;2625;4454	6;17;28	39;64;125	sub-013_ses-103_task-s6;sub-013_ses-202_task-s6;sub-013_ses-302_task-s6	832	6	39	sub-013	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	299;1964;3799	299;1964;3799	2;13;24	141;38;105	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	299	2	141	sub-013	ses-102	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1106;2822;4522	1106;2822;4522	7;18;29	155;103;35	sub-013_ses-103_task-s7;sub-013_ses-202_task-s7;sub-013_ses-302_task-s7	1106	7	155	sub-013	ses-103	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	243;2042;3750	243;2042;3750	2;13;24	85;116;56	sub-013_ses-102_task-s2;sub-013_ses-201_task-s2;sub-013_ses-301_task-s2	243	2	85	sub-013	ses-102	task-s2	1;2;3	2;2;2
