scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
13	14	13	14	4	4	trialwise	318;2218;3913;4106	318;2218;3913;4106	3;14;25;26	1;133;60;94	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	318	3	1	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
14	15	14	15	3	3	trialwise	1171;3032;4782	1171;3032;4782	8;19;30	62;155;137	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1171	8	62	sub-004	ses-103	task-s8	1;2;3	8;8;8
15	16	15	16	3	3	trialwise	661;2463;4290	661;2463;4290	5;16;27	26;60;119	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	661	5	26	sub-004	ses-102	task-s5	1;2;3	5;5;5
16	17	16	17	4	4	trialwise	370;2225;4001;4169	370;2225;4001;4169	3;14;25;26	53;140;148;157	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	370	3	53	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
17	18	17	18	3	3	trialwise	1145;2921;4792	1145;2921;4792	8;19;30	36;44;147	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1145	8	36	sub-004	ses-103	task-s8	1;2;3	8;8;8
18	19	18	19	3	3	trialwise	931;2598;4446	931;2598;4446	6;17;28	138;37;117	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	931	6	138	sub-004	ses-102	task-s6	1;2;3	6;6;6
19	20	19	20	3	3	trialwise	933;2650;4409	933;2650;4409	6;17;28	140;89;80	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	933	6	140	sub-004	ses-102	task-s6	1;2;3	6;6;6
20	21	20	21	4	4	trialwise	471;2112;3924;4041	471;2112;3924;4041	3;14;25;26	154;27;71;29	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	471	3	154	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
21	22	21	22	3	3	trialwise	724;2422;4207	724;2422;4207	5;16;27	89;19;36	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	724	5	89	sub-004	ses-102	task-s5	1;2;3	5;5;5
22	23	22	23	3	3	trialwise	787;2481;4302	787;2481;4302	5;16;27	152;78;131	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	787	5	152	sub-004	ses-102	task-s5	1;2;3	5;5;5
23	24	23	24	3	3	trialwise	258;2049;3795	258;2049;3795	2;13;24	100;123;101	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	258	2	100	sub-004	ses-101	task-s2	1;2;3	2;2;2
24	25	24	25	3	3	trialwise	98;1910;3606	98;1910;3606	1;12;23	99;143;71	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	98	1	99	sub-004	ses-101	task-s1	1;2;3	1;1;1
25	26	25	26	3	3	trialwise	264;2039;3826	264;2039;3826	2;13;24	106;113;132	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	264	2	106	sub-004	ses-101	task-s2	1;2;3	2;2;2
26	27	26	27	3	3	trialwise	1056;2870;4557	1056;2870;4557	7;18;29	105;151;70	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	1056	7	105	sub-004	ses-102	task-s7	1;2;3	7;7;7
27	28	27	28	4	4	trialwise	350;2105;3964;4038	350;2105;3964;4038	3;14;25;26	33;20;111;26	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	350	3	33	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
28	29	28	29	2	2	trialwise	541;2293	541;2293	4;15	65;49	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	541	4	65	sub-004	ses-102	task-s4	1;2	4;4
29	30	29	30	3	3	trialwise	703;2435;4246	703;2435;4246	5;16;27	68;32;75	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	703	5	68	sub-004	ses-102	task-s5	1;2;3	5;5;5
30	31	30	31	3	3	trialwise	255;1962;3787	255;1962;3787	2;13;24	97;36;93	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	255	2	97	sub-004	ses-101	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	1086;2768;4555	1086;2768;4555	7;18;29	135;49;68	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	1086	7	135	sub-004	ses-102	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1039;2763;4546	1039;2763;4546	7;18;29	88;44;59	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	1039	7	88	sub-004	ses-102	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	1097;2767;4597	1097;2767;4597	7;18;29	146;48;110	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	1097	7	146	sub-004	ses-102	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	645;2548;4308	645;2548;4308	5;16;27	10;145;137	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	645	5	10	sub-004	ses-102	task-s5	1;2;3	5;5;5
35	36	35	36	2	2	trialwise	627;2356	627;2356	4;15	151;112	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	627	4	151	sub-004	ses-102	task-s4	1;2	4;4
36	37	36	37	3	3	trialwise	234;1996;3823	234;1996;3823	2;13;24	76;70;129	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	234	2	76	sub-004	ses-101	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1237;2949;4694	1237;2949;4694	8;19;30	128;72;49	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1237	8	128	sub-004	ses-103	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	878;2690;4451	878;2690;4451	6;17;28	85;129;122	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	878	6	85	sub-004	ses-102	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1214;2887;4674	1214;2887;4674	8;19;30	105;10;29	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1214	8	105	sub-004	ses-103	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1265;2893;4773	1265;2893;4773	8;19;30	156;16;128	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1265	8	156	sub-004	ses-103	task-s8	1;2;3	8;8;8
41	42	41	42	4	4	trialwise	424;2234;3939;4016	424;2234;3939;4016	3;14;25;26	107;149;86;4	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	424	3	107	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
42	43	42	43	3	3	trialwise	28;1865;3653	28;1865;3653	1;12;23	29;98;118	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	28	1	29	sub-004	ses-101	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	246;2016;3810	246;2016;3810	2;13;24	88;90;116	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	246	2	88	sub-004	ses-101	task-s2	1;2;3	2;2;2
44	45	44	45	4	4	trialwise	465;2189;3868;4164	465;2189;3868;4164	3;14;25;26	148;104;15;152	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	465	3	148	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
45	46	45	46	3	3	trialwise	219;2036;3792	219;2036;3792	2;13;24	61;110;98	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	219	2	61	sub-004	ses-101	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1163;2917;4791	1163;2917;4791	8;19;30	54;40;146	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1163	8	54	sub-004	ses-103	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	76;1782;3573	76;1782;3573	1;12;23	77;15;38	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	76	1	77	sub-004	ses-101	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	5;1818;3562	5;1818;3562	1;12;23	6;51;27	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	5	1	6	sub-004	ses-101	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	300;1959;3720	300;1959;3720	2;13;24	142;33;26	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	300	2	142	sub-004	ses-101	task-s2	1;2;3	2;2;2
50	51	50	51	4	4	trialwise	472;2157;3891;4071	472;2157;3891;4071	3;14;25;26	155;72;38;59	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	472	3	155	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
51	52	51	52	4	4	trialwise	434;2198;3892;4085	434;2198;3892;4085	3;14;25;26	117;113;39;73	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	434	3	117	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
52	53	52	53	3	3	trialwise	907;2693;4454	907;2693;4454	6;17;28	114;132;125	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	907	6	114	sub-004	ses-102	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1225;2910;4691	1225;2910;4691	8;19;30	116;33;46	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1225	8	116	sub-004	ses-103	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	992;2791;4612	992;2791;4612	7;18;29	41;72;125	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	992	7	41	sub-004	ses-102	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	659;2515;4303	659;2515;4303	5;16;27	24;112;132	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	659	5	24	sub-004	ses-102	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	683;2461;4262	683;2461;4262	5;16;27	48;58;91	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	683	5	48	sub-004	ses-102	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	805;2672;4422	805;2672;4422	6;17;28	12;111;93	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	805	6	12	sub-004	ses-102	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1022;2781;4616	1022;2781;4616	7;18;29	71;62;129	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	1022	7	71	sub-004	ses-102	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	982;2770;4534	982;2770;4534	7;18;29	31;51;47	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	982	7	31	sub-004	ses-102	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	42;1853;3644	42;1853;3644	1;12;23	43;86;109	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	42	1	43	sub-004	ses-101	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	987;2734;4510	987;2734;4510	7;18;29	36;15;23	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	987	7	36	sub-004	ses-102	task-s7	1;2;3	7;7;7
62	63	62	63	4	4	trialwise	332;2242;3871;4141	332;2242;3871;4141	3;14;25;26	15;157;18;129	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	332	3	15	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
63	64	63	64	2	2	trialwise	481;2303	481;2303	4;15	5;59	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	481	4	5	sub-004	ses-102	task-s4	1;2	4;4
64	65	64	65	3	3	trialwise	666;2443;4322	666;2443;4322	5;16;27	31;40;151	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	666	5	31	sub-004	ses-102	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1212;2918;4743	1212;2918;4743	8;19;30	103;41;98	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1212	8	103	sub-004	ses-103	task-s8	1;2;3	8;8;8
66	67	66	67	2	2	trialwise	479;2264	479;2264	4;15	3;20	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	479	4	3	sub-004	ses-102	task-s4	1;2	4;4
67	68	67	68	3	3	trialwise	814;2580;4380	814;2580;4380	6;17;28	21;19;51	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	814	6	21	sub-004	ses-102	task-s6	1;2;3	6;6;6
68	69	68	69	2	2	trialwise	599;2399	599;2399	4;15	123;155	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	599	4	123	sub-004	ses-102	task-s4	1;2	4;4
69	70	69	70	3	3	trialwise	671;2468;4298	671;2468;4298	5;16;27	36;65;127	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	671	5	36	sub-004	ses-102	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	934;2594;4348	934;2594;4348	6;17;28	141;33;19	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	934	6	141	sub-004	ses-102	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	294;2058;3803	294;2058;3803	2;13;24	136;132;109	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	294	2	136	sub-004	ses-101	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	736;2411;4267	736;2411;4267	5;16;27	101;8;96	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	736	5	101	sub-004	ses-102	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	307;2069;3852	307;2069;3852	2;13;24	149;143;158	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	307	2	149	sub-004	ses-101	task-s2	1;2;3	2;2;2
74	75	74	75	4	4	trialwise	446;2103;3928;4062	446;2103;3928;4062	3;14;25;26	129;18;75;50	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	446	3	129	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
75	76	75	76	3	3	trialwise	54;1919;3633	54;1919;3633	1;12;23	55;152;98	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	54	1	55	sub-004	ses-101	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	780;2519;4273	780;2519;4273	5;16;27	145;116;102	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	780	5	145	sub-004	ses-102	task-s5	1;2;3	5;5;5
77	78	77	78	4	4	trialwise	422;2173;3877;4037	422;2173;3877;4037	3;14;25;26	105;88;24;25	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	422	3	105	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
78	79	78	79	3	3	trialwise	62;1924;3623	62;1924;3623	1;12;23	63;157;88	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	62	1	63	sub-004	ses-101	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	187;2084;3749	187;2084;3749	2;13;24	29;158;55	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	187	2	29	sub-004	ses-101	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1180;3025;4654	1180;3025;4654	8;19;30	71;148;9	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1180	8	71	sub-004	ses-103	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	643;2413;4201	643;2413;4201	5;16;27	8;10;30	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	643	5	8	sub-004	ses-102	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1215;2966;4651	1215;2966;4651	8;19;30	106;89;6	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1215	8	106	sub-004	ses-103	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	955;2799;4516	955;2799;4516	7;18;29	4;80;29	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	955	7	4	sub-004	ses-102	task-s7	1;2;3	7;7;7
84	85	84	85	4	4	trialwise	416;2093;3944;4155	416;2093;3944;4155	3;14;25;26	99;8;91;143	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	416	3	99	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
85	86	85	86	3	3	trialwise	155;1795;3672	155;1795;3672	1;12;23	156;28;137	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	155	1	156	sub-004	ses-101	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	859;2679;4334	859;2679;4334	6;17;28	66;118;5	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	859	6	66	sub-004	ses-102	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	706;2404;4192	706;2404;4192	5;16;27	71;1;21	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	706	5	71	sub-004	ses-102	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1103;2729;4532	1103;2729;4532	7;18;29	152;10;45	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	1103	7	152	sub-004	ses-102	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1122;2954;4671	1122;2954;4671	8;19;30	13;77;26	sub-004_ses-103_task-s8;sub-004_ses-202_task-s8;sub-004_ses-303_task-s8	1122	8	13	sub-004	ses-103	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	896;2715;4469	896;2715;4469	6;17;28	103;154;140	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	896	6	103	sub-004	ses-102	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	929;2627;4386	929;2627;4386	6;17;28	136;66;57	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	929	6	136	sub-004	ses-102	task-s6	1;2;3	6;6;6
92	93	92	93	4	4	trialwise	459;2183;3916;4024	459;2183;3916;4024	3;14;25;26	142;98;63;12	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	459	3	142	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
93	94	93	94	3	3	trialwise	21;1925;3631	21;1925;3631	1;12;23	22;158;96	sub-004_ses-101_task-s1;sub-004_ses-201_task-s1;sub-004_ses-301_task-s1	21	1	22	sub-004	ses-101	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	303;2006;3812	303;2006;3812	2;13;24	145;80;118	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	303	2	145	sub-004	ses-101	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	173;1986;3772	173;1986;3772	2;13;24	15;60;78	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	173	2	15	sub-004	ses-101	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	684;2518;4263	684;2518;4263	5;16;27	49;115;92	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	684	5	49	sub-004	ses-102	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	836;2617;4421	836;2617;4421	6;17;28	43;56;92	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	836	6	43	sub-004	ses-102	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	721;2542;4252	721;2542;4252	5;16;27	86;139;81	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	721	5	86	sub-004	ses-102	task-s5	1;2;3	5;5;5
99	100	99	100	2	2	trialwise	617;2341	617;2341	4;15	141;97	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	617	4	141	sub-004	ses-102	task-s4	1;2	4;4
100	101	100	101	2	2	trialwise	570;2258	570;2258	4;15	94;14	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	570	4	94	sub-004	ses-102	task-s4	1;2	4;4
101	102	101	102	2	2	trialwise	522;2249	522;2249	4;15	46;5	sub-004_ses-102_task-s4;sub-004_ses-201_task-s4	522	4	46	sub-004	ses-102	task-s4	1;2	4;4
102	103	102	103	4	4	trialwise	411;2196;3860;4129	411;2196;3860;4129	3;14;25;26	94;111;7;117	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	411	3	94	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
103	104	103	104	3	3	trialwise	741;2434;4248	741;2434;4248	5;16;27	106;31;77	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	741	5	106	sub-004	ses-102	task-s5	1;2;3	5;5;5
104	105	104	105	4	4	trialwise	437;2130;3920;4064	437;2130;3920;4064	3;14;25;26	120;45;67;52	sub-004_ses-101_task-s3;sub-004_ses-201_task-s3;sub-004_ses-302_task-s3;sub-004_ses-302_task-s4	437	3	120	sub-004	ses-101	task-s3	1;2;3;3	3;3;3;4
105	106	105	106	3	3	trialwise	693;2448;4301	693;2448;4301	5;16;27	58;45;130	sub-004_ses-102_task-s5;sub-004_ses-201_task-s5;sub-004_ses-302_task-s5	693	5	58	sub-004	ses-102	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	803;2662;4473	803;2662;4473	6;17;28	10;101;144	sub-004_ses-102_task-s6;sub-004_ses-201_task-s6;sub-004_ses-302_task-s6	803	6	10	sub-004	ses-102	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	280;2059;3766	280;2059;3766	2;13;24	122;133;72	sub-004_ses-101_task-s2;sub-004_ses-201_task-s2;sub-004_ses-301_task-s2	280	2	122	sub-004	ses-101	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1015;2761;4645	1015;2761;4645	7;18;29	64;42;158	sub-004_ses-102_task-s7;sub-004_ses-202_task-s7;sub-004_ses-303_task-s7	1015	7	64	sub-004	ses-102	task-s7	1;2;3	7;7;7
