scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	4488	29	1	0	1000	999	1000	0.1790589999873191	0.1790589999873191	0	1	-0.1790589999873191	round	sub-014	ses-302	task-s7	3	7
1	4489	29	2	1	897	896	897	4.379201999981888	4.379201999981888	4	5	-0.3792019999818876	round	sub-014	ses-302	task-s7	3	7
2	4490	29	3	2	11197	1696	1697	8.396005999995396	8.396005999995396	8	9	-0.3960059999953955	round	sub-014	ses-302	task-s7	3	7
3	4491	29	4	3	400	399	400	12.59609300000011	12.59609300000011	13	14	0.4039069999998901	round	sub-014	ses-302	task-s7	3	7
4	4492	29	5	4	428	427	428	16.02957799998694	16.02957799998694	16	17	-0.0295779999869409	round	sub-014	ses-302	task-s7	3	7
5	4493	29	6	5	831	830	831	19.84636599998339	19.84636599998339	20	21	0.1536340000166092	round	sub-014	ses-302	task-s7	3	7
6	4494	29	7	6	397	396	397	23.996507999981983	23.996507999981983	24	25	0.0034920000180171	round	sub-014	ses-302	task-s7	3	7
7	4495	29	8	7	109	108	109	27.29642699999385	27.29642699999385	27	28	-0.2964269999938516	round	sub-014	ses-302	task-s7	3	7
8	4496	29	9	8	534	533	534	31.43008099999861	31.43008099999861	31	32	-0.4300809999986086	round	sub-014	ses-302	task-s7	3	7
9	4497	29	10	9	622	621	622	34.9468619999825	34.9468619999825	35	36	0.0531380000174976	round	sub-014	ses-302	task-s7	3	7
10	4498	29	11	10	1120	1119	1120	38.46364599998924	38.46364599998924	38	39	-0.4636459999892395	round	sub-014	ses-302	task-s7	3	7
11	4499	29	12	11	496	495	496	42.19710399999167	42.19710399999167	42	43	-0.1971039999916684	round	sub-014	ses-302	task-s7	3	7
12	4500	29	13	12	166	165	166	45.43053899999359	45.43053899999359	45	46	-0.4305389999935869	round	sub-014	ses-302	task-s7	3	7
13	4501	29	14	14	404	403	404	53.16411599999992	53.16411599999992	53	54	-0.1641159999999217	round	sub-014	ses-302	task-s7	3	7
14	4502	29	15	15	657	656	657	56.597563999996055	56.597563999996055	57	58	0.4024360000039451	round	sub-014	ses-302	task-s7	3	7
15	4503	29	16	16	1042	1041	1042	60.36436199999298	60.36436199999298	60	61	-0.3643619999929797	round	sub-014	ses-302	task-s7	3	7
16	4504	29	17	17	143	142	143	63.81449499999872	63.81449499999872	64	65	0.1855050000012781	round	sub-014	ses-302	task-s7	3	7
17	4505	29	18	18	564	563	564	67.94793999998365	67.94793999998365	68	69	0.052060000016354	round	sub-014	ses-302	task-s7	3	7
