scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
15	16	15	16	3	3	trialwise	671;2532;4241	671;2532;4241	5;16;27	36;129;70	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	671	5	36	sub-001	ses-102	task-s5	1;2;3	5;5;5
16	17	16	17	3	3	trialwise	420;2198;3995	420;2198;3995	3;14;25	103;113;142	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	420	3	103	sub-001	ses-102	task-s3	1;2;3	3;3;3
17	18	17	18	3	3	trialwise	1206;2956;4736	1206;2956;4736	8;19;30	97;79;91	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1206	8	97	sub-001	ses-103	task-s8	1;2;3	8;8;8
18	19	18	19	3	3	trialwise	813;2683;4352	813;2683;4352	6;17;28	20;122;23	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	813	6	20	sub-001	ses-102	task-s6	1;2;3	6;6;6
19	20	19	20	3	3	trialwise	900;2584;4435	900;2584;4435	6;17;28	107;23;106	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	900	6	107	sub-001	ses-102	task-s6	1;2;3	6;6;6
20	21	20	21	3	3	trialwise	332;2225;3981	332;2225;3981	3;14;25	15;140;128	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	332	3	15	sub-001	ses-102	task-s3	1;2;3	3;3;3
21	22	21	22	3	3	trialwise	657;2424;4199	657;2424;4199	5;16;27	22;21;28	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	657	5	22	sub-001	ses-102	task-s5	1;2;3	5;5;5
22	23	22	23	3	3	trialwise	667;2408;4243	667;2408;4243	5;16;27	32;5;72	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	667	5	32	sub-001	ses-102	task-s5	1;2;3	5;5;5
23	24	23	24	3	3	trialwise	185;1928;3830	185;1928;3830	2;13;24	27;2;136	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	185	2	27	sub-001	ses-102	task-s2	1;2;3	2;2;2
24	25	24	25	3	3	trialwise	22;1910;3609	22;1910;3609	1;12;23	23;143;74	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	22	1	23	sub-001	ses-102	task-s1	1;2;3	1;1;1
25	26	25	26	3	3	trialwise	255;1962;3768	255;1962;3768	2;13;24	97;36;74	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	255	2	97	sub-001	ses-102	task-s2	1;2;3	2;2;2
26	27	26	27	3	3	trialwise	993;2780;4578	993;2780;4578	7;18;29	42;61;91	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	993	7	42	sub-001	ses-103	task-s7	1;2;3	7;7;7
27	28	27	28	3	3	trialwise	385;2144;3889	385;2144;3889	3;14;25	68;59;36	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	385	3	68	sub-001	ses-102	task-s3	1;2;3	3;3;3
28	29	28	29	3	3	trialwise	513;2251;4091	513;2251;4091	4;15;26	37;7;79	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	513	4	37	sub-001	ses-102	task-s4	1;2;3	4;4;4
29	30	29	30	3	3	trialwise	764;2509;4179	764;2509;4179	5;16;27	129;106;8	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	764	5	129	sub-001	ses-102	task-s5	1;2;3	5;5;5
30	31	30	31	3	3	trialwise	168;2050;3824	168;2050;3824	2;13;24	10;124;130	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	168	2	10	sub-001	ses-102	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	953;2856;4591	953;2856;4591	7;18;29	2;137;104	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	953	7	2	sub-001	ses-103	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1019;2820;4595	1019;2820;4595	7;18;29	68;101;108	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	1019	7	68	sub-001	ses-103	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	1109;2830;4535	1109;2830;4535	7;18;29	158;111;48	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	1109	7	158	sub-001	ses-103	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	690;2450;4189	690;2450;4189	5;16;27	55;47;18	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	690	5	55	sub-001	ses-102	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	614;2320;4015	614;2320;4015	4;15;26	138;76;3	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	614	4	138	sub-001	ses-102	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	242;1967;3778	242;1967;3778	2;13;24	84;41;84	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	242	2	84	sub-001	ses-102	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1169;3012;4695	1169;3012;4695	8;19;30	60;135;50	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1169	8	60	sub-001	ses-103	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	911;2675;4429	911;2675;4429	6;17;28	118;114;100	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	911	6	118	sub-001	ses-102	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1150;2880;4648	1150;2880;4648	8;19;30	41;3;3	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1150	8	41	sub-001	ses-103	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1114;3034;4739	1114;3034;4739	8;19;30	5;157;94	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1114	8	5	sub-001	ses-103	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	342;2114;3877	342;2114;3877	3;14;25	25;29;24	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	342	3	25	sub-001	ses-102	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	2;1839;3625	2;1839;3625	1;12;23	3;72;90	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	2	1	3	sub-001	ses-102	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	244;2014;3806	244;2014;3806	2;13;24	86;88;112	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	244	2	86	sub-001	ses-102	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	353;2183;3904	353;2183;3904	3;14;25	36;98;51	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	353	3	36	sub-001	ses-102	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	308;1949;3733	308;1949;3733	2;13;24	150;23;39	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	308	2	150	sub-001	ses-102	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1131;3004;4704	1131;3004;4704	8;19;30	22;127;59	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1131	8	22	sub-001	ses-103	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	44;1859;3685	44;1859;3685	1;12;23	45;92;150	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	44	1	45	sub-001	ses-102	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	60;1901;3679	60;1901;3679	1;12;23	61;134;144	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	60	1	61	sub-001	ses-102	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	227;1984;3779	227;1984;3779	2;13;24	69;58;85	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	227	2	69	sub-001	ses-102	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	358;2200;3936	358;2200;3936	3;14;25	41;115;83	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	358	3	41	sub-001	ses-102	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	431;2182;3861	431;2182;3861	3;14;25	114;97;8	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	431	3	114	sub-001	ses-102	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	942;2570;4402	942;2570;4402	6;17;28	149;9;73	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	942	6	149	sub-001	ses-102	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1165;2971;4706	1165;2971;4706	8;19;30	56;94;61	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1165	8	56	sub-001	ses-103	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	1005;2752;4540	1005;2752;4540	7;18;29	54;33;53	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	1005	7	54	sub-001	ses-103	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	792;2436;4205	792;2436;4205	5;16;27	157;33;34	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	792	5	157	sub-001	ses-102	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	761;2529;4255	761;2529;4255	5;16;27	126;126;84	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	761	5	126	sub-001	ses-102	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	806;2562;4433	806;2562;4433	6;17;28	13;1;104	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	806	6	13	sub-001	ses-102	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1039;2749;4543	1039;2749;4543	7;18;29	88;30;56	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	1039	7	88	sub-001	ses-103	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	1082;2840;4495	1082;2840;4495	7;18;29	131;121;8	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	1082	7	131	sub-001	ses-103	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	47;1845;3604	47;1845;3604	1;12;23	48;78;69	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	47	1	48	sub-001	ses-102	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1064;2792;4551	1064;2792;4551	7;18;29	113;73;64	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	1064	7	113	sub-001	ses-103	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	400;2113;3924	400;2113;3924	3;14;25	83;28;71	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	400	3	83	sub-001	ses-102	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	563;2319;4096	563;2319;4096	4;15;26	87;75;84	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	563	4	87	sub-001	ses-102	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	662;2445;4310	662;2445;4310	5;16;27	27;42;139	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	662	5	27	sub-001	ses-102	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1234;2949;4664	1234;2949;4664	8;19;30	125;72;19	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1234	8	125	sub-001	ses-103	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	492;2403;4149	492;2403;4149	4;15;26	16;159;137	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	492	4	16	sub-001	ses-102	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	851;2602;4389	851;2602;4389	6;17;28	58;41;60	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	851	6	58	sub-001	ses-102	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	522;2282;4033	522;2282;4033	4;15;26	46;38;21	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	522	4	46	sub-001	ses-102	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	749;2535;4222	749;2535;4222	5;16;27	114;132;51	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	749	5	114	sub-001	ses-102	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	887;2611;4422	887;2611;4422	6;17;28	94;50;93	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	887	6	94	sub-001	ses-102	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	164;2005;3721	164;2005;3721	2;13;24	6;79;27	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	164	2	6	sub-001	ses-102	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	781;2430;4295	781;2430;4295	5;16;27	146;27;124	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	781	5	146	sub-001	ses-102	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	243;2013;3822	243;2013;3822	2;13;24	85;87;128	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	243	2	85	sub-001	ses-102	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	391;2179;3931	391;2179;3931	3;14;25	74;94;78	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	391	3	74	sub-001	ses-102	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	132;1898;3668	132;1898;3668	1;12;23	133;131;133	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	132	1	133	sub-001	ses-102	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	766;2555;4221	766;2555;4221	5;16;27	131;152;50	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	766	5	131	sub-001	ses-102	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	386;2178;3898	386;2178;3898	3;14;25	69;93;45	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	386	3	69	sub-001	ses-102	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	53;1799;3671	53;1799;3671	1;12;23	54;32;136	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	53	1	54	sub-001	ses-102	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	259;2077;3788	259;2077;3788	2;13;24	101;151;94	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	259	2	101	sub-001	ses-102	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1210;2959;4699	1210;2959;4699	8;19;30	101;82;54	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1210	8	101	sub-001	ses-103	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	706;2461;4204	706;2461;4204	5;16;27	71;58;33	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	706	5	71	sub-001	ses-102	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1111;2895;4665	1111;2895;4665	8;19;30	2;18;20	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1111	8	2	sub-001	ses-103	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	1011;2738;4622	1011;2738;4622	7;18;29	60;19;135	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	1011	7	60	sub-001	ses-103	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	414;2094;3991	414;2094;3991	3;14;25	97;9;138	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	414	3	97	sub-001	ses-102	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	8;1906;3536	8;1906;3536	1;12;23	9;139;1	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	8	1	9	sub-001	ses-102	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	882;2603;4465	882;2603;4465	6;17;28	89;42;136	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	882	6	89	sub-001	ses-102	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	759;2545;4325	759;2545;4325	5;16;27	124;142;154	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	759	5	124	sub-001	ses-102	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	994;2797;4629	994;2797;4629	7;18;29	43;78;142	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	994	7	43	sub-001	ses-103	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1184;2953;4776	1184;2953;4776	8;19;30	75;76;131	sub-001_ses-103_task-s8;sub-001_ses-202_task-s8;sub-001_ses-303_task-s8	1184	8	75	sub-001	ses-103	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	854;2610;4343	854;2610;4343	6;17;28	61;49;14	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	854	6	61	sub-001	ses-102	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	896;2627;4477	896;2627;4477	6;17;28	103;66;148	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	896	6	103	sub-001	ses-102	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	405;2143;3880	405;2143;3880	3;14;25	88;58;27	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	405	3	88	sub-001	ses-102	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	41;1775;3633	41;1775;3633	1;12;23	42;8;98	sub-001_ses-102_task-s1;sub-001_ses-201_task-s1;sub-001_ses-301_task-s1	41	1	42	sub-001	ses-102	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	224;1927;3834	224;1927;3834	2;13;24	66;1;140	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	224	2	66	sub-001	ses-102	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	182;2011;3838	182;2011;3838	2;13;24	24;85;144	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	182	2	24	sub-001	ses-102	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	683;2539;4237	683;2539;4237	5;16;27	48;136;66	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	683	5	48	sub-001	ses-102	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	944;2684;4479	944;2684;4479	6;17;28	151;123;150	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	944	6	151	sub-001	ses-102	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	717;2442;4226	717;2442;4226	5;16;27	82;39;55	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	717	5	82	sub-001	ses-102	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	598;2329;4017	598;2329;4017	4;15;26	122;85;5	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	598	4	122	sub-001	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	554;2252;4041	554;2252;4041	4;15;26	78;8;29	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	554	4	78	sub-001	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	544;2391;4111	544;2391;4111	4;15;26	68;147;99	sub-001_ses-102_task-s4;sub-001_ses-202_task-s4;sub-001_ses-301_task-s4	544	4	68	sub-001	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	447;2123;3960	447;2123;3960	3;14;25	130;38;107	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	447	3	130	sub-001	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	676;2409;4259	676;2409;4259	5;16;27	41;6;88	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	676	5	41	sub-001	ses-102	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	351;2130;3874	351;2130;3874	3;14;25	34;45;21	sub-001_ses-102_task-s3;sub-001_ses-201_task-s3;sub-001_ses-301_task-s3	351	3	34	sub-001	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	713;2546;4312	713;2546;4312	5;16;27	78;143;141	sub-001_ses-102_task-s5;sub-001_ses-202_task-s5;sub-001_ses-301_task-s5	713	5	78	sub-001	ses-102	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	922;2674;4371	922;2674;4371	6;17;28	129;113;42	sub-001_ses-102_task-s6;sub-001_ses-202_task-s6;sub-001_ses-301_task-s6	922	6	129	sub-001	ses-102	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	217;1973;3845	217;1973;3845	2;13;24	59;47;151	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	217	2	59	sub-001	ses-102	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	980;2774;4519	980;2774;4519	7;18;29	29;55;32	sub-001_ses-103_task-s7;sub-001_ses-202_task-s7;sub-001_ses-302_task-s7	980	7	29	sub-001	ses-103	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	170;2084;3823	170;2084;3823	2;13;24	12;158;129	sub-001_ses-102_task-s2;sub-001_ses-201_task-s2;sub-001_ses-301_task-s2	170	2	12	sub-001	ses-102	task-s2	1;2;3	2;2;2
