scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3036	20	1	0	8208	1474	1475	0.3234769999980926	0.3234769999980926	0	1	-0.3234769999980926	round	sub-005	ses-204	task-s9	2	9
1	3037	20	2	1	7243	1426	1427	4.356955999974161	4.356955999974161	4	5	-0.3569559999741614	round	sub-005	ses-204	task-s9	2	9
2	3038	20	3	2	3757	1251	1252	7.6903930000262335	7.6903930000262335	8	9	0.3096069999737665	round	sub-005	ses-204	task-s9	2	9
3	3039	20	4	3	4359	1281	1282	11.840551999979652	11.840551999979652	12	13	0.1594480000203475	round	sub-005	ses-204	task-s9	2	9
4	3040	20	5	4	3077	1217	1218	15.690666000009514	15.690666000009514	16	17	0.3093339999904856	round	sub-005	ses-204	task-s9	2	9
5	3041	20	6	5	3829	1255	1256	19.52412600000389	19.52412600000389	20	21	0.4758739999961108	round	sub-005	ses-204	task-s9	2	9
6	3042	20	7	7	10217	1574	1575	27.690726000000723	27.690726000000723	28	29	0.3092739999992773	round	sub-005	ses-204	task-s9	2	9
7	3043	20	8	8	6768	1403	1404	31.307861999957822	31.307861999957822	31	32	-0.3078619999578222	round	sub-005	ses-204	task-s9	2	9
8	3044	20	9	9	6690	1398	1399	35.04132800002117	35.04132800002117	35	36	-0.0413280000211671	round	sub-005	ses-204	task-s9	2	9
9	3045	20	10	10	9879	1557	1558	38.34141700004693	38.34141700004693	38	39	-0.3414170000469312	round	sub-005	ses-204	task-s9	2	9
10	3046	20	11	11	8034	1465	1466	42.17489200003911	42.17489200003911	42	43	-0.1748920000391081	round	sub-005	ses-204	task-s9	2	9
11	3047	20	12	12	7699	1448	1449	45.3916629999876	45.3916629999876	45	46	-0.3916629999876022	round	sub-005	ses-204	task-s9	2	9
12	3048	20	13	14	8693	1498	1499	52.34174499998335	52.34174499998335	52	53	-0.3417449999833479	round	sub-005	ses-204	task-s9	2	9
13	3049	20	14	15	10933	1610	1611	55.691848999937065	55.691848999937065	56	57	0.308151000062935	round	sub-005	ses-204	task-s9	2	9
14	3050	20	15	16	3907	1258	1259	59.80881399998907	59.80881399998907	60	61	0.19118600001093	round	sub-005	ses-204	task-s9	2	9
15	3051	20	16	17	1742	1150	1151	63.742286000051536	63.742286000051536	64	65	0.2577139999484643	round	sub-005	ses-204	task-s9	2	9
