scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
30	31	30	31	3	3	trialwise	180;2058;3837	180;2058;3837	2;13;24	22;132;143	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	180	2	22	sub-006	ses-101	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	998;2832;4492	998;2832;4492	7;18;29	47;113;5	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	998	7	47	sub-006	ses-103	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1093;2722;4515	1093;2722;4515	7;18;29	142;3;28	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	1093	7	142	sub-006	ses-103	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	970;2844;4624	970;2844;4624	7;18;29	19;125;137	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	970	7	19	sub-006	ses-103	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	727;2480;4261	727;2480;4261	5;16;27	92;77;90	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	727	5	92	sub-006	ses-102	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	622;2371;4117	622;2371;4117	4;15;26	146;127;105	sub-006_ses-102_task-s4;sub-006_ses-201_task-s4;sub-006_ses-302_task-s4	622	4	146	sub-006	ses-102	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	178;2033;3849	178;2033;3849	2;13;24	20;107;155	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	178	2	20	sub-006	ses-101	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1150;2878;4664	1150;2878;4664	8;19;30	41;1;19	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1150	8	41	sub-006	ses-103	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	859;2579;4382	859;2579;4382	6;17;28	66;18;53	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	859	6	66	sub-006	ses-103	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1141;2921;4727	1141;2921;4727	8;19;30	32;44;82	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1141	8	32	sub-006	ses-103	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1246;2984;4684	1246;2984;4684	8;19;30	137;107;39	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1246	8	137	sub-006	ses-103	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	387;2202;3993	387;2202;3993	3;14;25	70;117;140	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	387	3	70	sub-006	ses-101	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	88;1879;3596	88;1879;3596	1;12;23	89;112;61	sub-006_ses-101_task-s1;sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	88	1	89	sub-006	ses-101	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	237;2081;3747	237;2081;3747	2;13;24	79;155;53	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	237	2	79	sub-006	ses-101	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	398;2244;3990	398;2244;3990	3;14;25	81;159;137	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	398	3	81	sub-006	ses-101	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	292;2031;3852	292;2031;3852	2;13;24	134;105;158	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	292	2	134	sub-006	ses-101	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1200;2983;4704	1200;2983;4704	8;19;30	91;106;59	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1200	8	91	sub-006	ses-103	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	105;1870;3649	105;1870;3649	1;12;23	106;103;114	sub-006_ses-101_task-s1;sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	105	1	106	sub-006	ses-101	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	132;1872;3627	132;1872;3627	1;12;23	133;105;92	sub-006_ses-101_task-s1;sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	132	1	133	sub-006	ses-101	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	224;1950;3714	224;1950;3714	2;13;24	66;24;20	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	224	2	66	sub-006	ses-101	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	357;2216;4005	357;2216;4005	3;14;25	40;131;152	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	357	3	40	sub-006	ses-101	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	422;2185;3912	422;2185;3912	3;14;25	105;100;59	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	422	3	105	sub-006	ses-101	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	845;2613;4374	845;2613;4374	6;17;28	52;52;45	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	845	6	52	sub-006	ses-103	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1202;2976;4775	1202;2976;4775	8;19;30	93;99;130	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1202	8	93	sub-006	ses-103	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	1106;2799;4514	1106;2799;4514	7;18;29	155;80;27	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	1106	7	155	sub-006	ses-103	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	718;2535;4266	718;2535;4266	5;16;27	83;132;95	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	718	5	83	sub-006	ses-102	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	669;2419;4183	669;2419;4183	5;16;27	34;16;12	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	669	5	34	sub-006	ses-102	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	903;2686;4341	903;2686;4341	6;17;28	110;125;12	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	903	6	110	sub-006	ses-103	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	991;2791;4510	991;2791;4510	7;18;29	40;72;23	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	991	7	40	sub-006	ses-103	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	1067;2811;4536	1067;2811;4536	7;18;29	116;92;49	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	1067	7	116	sub-006	ses-103	task-s7	1;2;3	7;7;7
60	61	60	61	2	2	trialwise	1778;3678	1778;3678	12;23	11;143	sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	1778	12	11	sub-006	ses-201	task-s1	2;3	1;1
61	62	61	62	3	3	trialwise	1088;2835;4600	1088;2835;4600	7;18;29	137;116;113	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	1088	7	137	sub-006	ses-103	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	325;2154;3983	325;2154;3983	3;14;25	8;69;130	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	325	3	8	sub-006	ses-101	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	584;2402;4124	584;2402;4124	4;15;26	108;158;112	sub-006_ses-102_task-s4;sub-006_ses-201_task-s4;sub-006_ses-302_task-s4	584	4	108	sub-006	ses-102	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	703;2551;4180	703;2551;4180	5;16;27	68;148;9	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	703	5	68	sub-006	ses-102	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1224;2995;4742	1224;2995;4742	8;19;30	115;118;97	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1224	8	115	sub-006	ses-103	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	501;2269;4032	501;2269;4032	4;15;26	25;25;20	sub-006_ses-102_task-s4;sub-006_ses-201_task-s4;sub-006_ses-302_task-s4	501	4	25	sub-006	ses-102	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	880;2598;4474	880;2598;4474	6;17;28	87;37;145	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	880	6	87	sub-006	ses-103	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	589;2364;4126	589;2364;4126	4;15;26	113;120;114	sub-006_ses-102_task-s4;sub-006_ses-201_task-s4;sub-006_ses-302_task-s4	589	4	113	sub-006	ses-102	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	699;2547;4307	699;2547;4307	5;16;27	64;144;136	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	699	5	64	sub-006	ses-102	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	863;2666;4471	863;2666;4471	6;17;28	70;105;142	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	863	6	70	sub-006	ses-103	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	211;1969;3796	211;1969;3796	2;13;24	53;43;102	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	211	2	53	sub-006	ses-101	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	776;2424;4290	776;2424;4290	5;16;27	141;21;119	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	776	5	141	sub-006	ses-102	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	232;1981;3848	232;1981;3848	2;13;24	74;55;154	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	232	2	74	sub-006	ses-101	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	428;2178;3909	428;2178;3909	3;14;25	111;93;56	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	428	3	111	sub-006	ses-101	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	68;1888;3620	68;1888;3620	1;12;23	69;121;85	sub-006_ses-101_task-s1;sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	68	1	69	sub-006	ses-101	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	701;2522;4192	701;2522;4192	5;16;27	66;119;21	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	701	5	66	sub-006	ses-102	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	420;2187;3994	420;2187;3994	3;14;25	103;102;141	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	420	3	103	sub-006	ses-101	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	23;1769;3644	23;1769;3644	1;12;23	24;2;109	sub-006_ses-101_task-s1;sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	23	1	24	sub-006	ses-101	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	170;1944;3772	170;1944;3772	2;13;24	12;18;78	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	170	2	12	sub-006	ses-101	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1181;2901;4686	1181;2901;4686	8;19;30	72;24;41	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1181	8	72	sub-006	ses-103	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	661;2464;4234	661;2464;4234	5;16;27	26;61;63	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	661	5	26	sub-006	ses-102	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1170;2879;4666	1170;2879;4666	8;19;30	61;2;21	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1170	8	61	sub-006	ses-103	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	1008;2809;4556	1008;2809;4556	7;18;29	57;90;69	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	1008	7	57	sub-006	ses-103	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	339;2116;3897	339;2116;3897	3;14;25	22;31;44	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	339	3	22	sub-006	ses-101	task-s3	1;2;3	3;3;3
85	86	85	86	2	2	trialwise	1805;3655	1805;3655	12;23	38;120	sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	1805	12	38	sub-006	ses-201	task-s1	2;3	1;1
86	87	86	87	3	3	trialwise	925;2620;4387	925;2620;4387	6;17;28	132;59;58	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	925	6	132	sub-006	ses-103	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	695;2458;4257	695;2458;4257	5;16;27	60;55;86	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	695	5	60	sub-006	ses-102	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1103;2750;4587	1103;2750;4587	7;18;29	152;31;100	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	1103	7	152	sub-006	ses-103	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1126;2928;4690	1126;2928;4690	8;19;30	17;51;45	sub-006_ses-103_task-s8;sub-006_ses-202_task-s8;sub-006_ses-304_task-s8	1126	8	17	sub-006	ses-103	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	804;2603;4337	804;2603;4337	6;17;28	11;42;8	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	804	6	11	sub-006	ses-103	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	857;2595;4334	857;2595;4334	6;17;28	64;34;5	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	857	6	64	sub-006	ses-103	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	440;2236;3941	440;2236;3941	3;14;25	123;151;88	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	440	3	123	sub-006	ses-101	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	144;1845;3610	144;1845;3610	1;12;23	145;78;75	sub-006_ses-101_task-s1;sub-006_ses-201_task-s1;sub-006_ses-301_task-s1	144	1	145	sub-006	ses-101	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	201;2042;3814	201;2042;3814	2;13;24	43;116;120	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	201	2	43	sub-006	ses-101	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	185;1958;3717	185;1958;3717	2;13;24	27;32;23	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	185	2	27	sub-006	ses-101	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	674;2407;4226	674;2407;4226	5;16;27	39;4;55	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	674	5	39	sub-006	ses-102	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	914;2592;4390	914;2592;4390	6;17;28	121;31;61	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	914	6	121	sub-006	ses-103	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	717;2450;4288	717;2450;4288	5;16;27	82;47;117	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	717	5	82	sub-006	ses-102	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	493;2346;4147	493;2346;4147	4;15;26	17;102;135	sub-006_ses-102_task-s4;sub-006_ses-201_task-s4;sub-006_ses-302_task-s4	493	4	17	sub-006	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	504;2314;4158	504;2314;4158	4;15;26	28;70;146	sub-006_ses-102_task-s4;sub-006_ses-201_task-s4;sub-006_ses-302_task-s4	504	4	28	sub-006	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	513;2287;4095	513;2287;4095	4;15;26	37;43;83	sub-006_ses-102_task-s4;sub-006_ses-201_task-s4;sub-006_ses-302_task-s4	513	4	37	sub-006	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	455;2186;4006	455;2186;4006	3;14;25	138;101;153	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	455	3	138	sub-006	ses-101	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	769;2476;4215	769;2476;4215	5;16;27	134;73;44	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	769	5	134	sub-006	ses-102	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	410;2207;3864	410;2207;3864	3;14;25	93;122;11	sub-006_ses-101_task-s3;sub-006_ses-201_task-s3;sub-006_ses-302_task-s3	410	3	93	sub-006	ses-101	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	793;2554;4268	793;2554;4268	5;16;27	158;151;97	sub-006_ses-102_task-s5;sub-006_ses-202_task-s5;sub-006_ses-303_task-s5	793	5	158	sub-006	ses-102	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	853;2660;4440	853;2660;4440	6;17;28	60;99;111	sub-006_ses-103_task-s6;sub-006_ses-202_task-s6;sub-006_ses-303_task-s6	853	6	60	sub-006	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	162;2011;3835	162;2011;3835	2;13;24	4;85;141	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	162	2	4	sub-006	ses-101	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1037;2789;4598	1037;2789;4598	7;18;29	86;70;111	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	1037	7	86	sub-006	ses-103	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	262;1952;3698	262;1952;3698	2;13;24	104;26;4	sub-006_ses-101_task-s2;sub-006_ses-201_task-s2;sub-006_ses-302_task-s2	262	2	104	sub-006	ses-101	task-s2	1;2;3	2;2;2
110	111	110	111	3	3	trialwise	958;2776;4595	958;2776;4595	7;18;29	7;57;108	sub-006_ses-103_task-s7;sub-006_ses-202_task-s7;sub-006_ses-303_task-s7	958	7	7	sub-006	ses-103	task-s7	1;2;3	7;7;7
