scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	4330	28	1	0	239	238	239	0.1932819997891783	0.1932819997891783	0	1	-0.1932819997891783	round	sub-006	ses-303	task-s6	3	6
1	4331	28	2	1	11125	1624	1625	3.518964999821037	3.518964999821037	4	5	0.4810350001789629	round	sub-006	ses-303	task-s6	3	6
2	4332	28	3	2	1095	1094	1095	7.277398000005633	7.277398000005633	7	8	-0.2773980000056326	round	sub-006	ses-303	task-s6	3	6
3	4333	28	4	3	699	698	699	10.610487999860196	10.610487999860196	11	12	0.3895120001398044	round	sub-006	ses-303	task-s6	3	6
4	4334	28	5	4	92	91	92	14.036000999622049	14.036000999622049	14	15	-0.0360009996220487	round	sub-006	ses-303	task-s6	3	6
5	4335	28	6	5	772	771	772	17.86778499977663	17.86778499977663	18	19	0.1322150002233684	round	sub-006	ses-303	task-s6	3	6
6	4336	28	7	6	1071	1070	1071	21.394567999988794	21.394567999988794	21	22	-0.3945679999887943	round	sub-006	ses-303	task-s6	3	6
7	4337	28	8	7	91	90	91	25.12769699981436	25.12769699981436	25	26	-0.1276969998143613	round	sub-006	ses-303	task-s6	3	6
8	4338	28	9	9	757	756	757	31.96149199968204	31.96149199968204	32	33	0.0385080003179609	round	sub-006	ses-303	task-s6	3	6
9	4339	28	10	10	777	776	777	36.011589999776334	36.011589999776334	36	37	-0.0115899997763335	round	sub-006	ses-303	task-s6	3	6
10	4340	28	11	11	11169	1668	1669	39.43588500004262	39.43588500004262	39	40	-0.4358850000426173	round	sub-006	ses-303	task-s6	3	6
11	4341	28	12	12	58	57	58	42.861868999898434	42.861868999898434	43	44	0.1381310001015663	round	sub-006	ses-303	task-s6	3	6
12	4342	28	13	13	907	906	907	46.29456299962476	46.29456299962476	46	47	-0.2945629996247589	round	sub-006	ses-303	task-s6	3	6
13	4343	28	14	15	1074	1073	1074	54.19566599978134	54.19566599978134	54	55	-0.1956659997813403	round	sub-006	ses-303	task-s6	3	6
14	4344	28	15	16	1026	1025	1026	57.92838899977505	57.92838899977505	58	59	0.0716110002249479	round	sub-006	ses-303	task-s6	3	6
15	4345	28	16	17	223	222	223	61.29582799971104	61.29582799971104	61	62	-0.2958279997110367	round	sub-006	ses-303	task-s6	3	6
16	4346	28	17	18	630	629	630	64.60405199974775	64.60405199974775	65	66	0.3959480002522468	round	sub-006	ses-303	task-s6	3	6
17	4347	28	18	19	141	140	141	68.56766399974003	68.56766399974003	69	70	0.4323360002599656	round	sub-006	ses-303	task-s6	3	6
18	4348	28	19	20	136	135	136	72.21220800001174	72.21220800001174	72	73	-0.2122080000117421	round	sub-006	ses-303	task-s6	3	6
19	4349	28	20	21	635	634	635	75.7629449996166	75.7629449996166	76	77	0.2370550003834068	round	sub-006	ses-303	task-s6	3	6
20	4350	28	21	22	785	784	785	79.10384499980137	79.10384499980137	79	80	-0.1038449998013675	round	sub-006	ses-303	task-s6	3	6
21	4351	28	22	23	1039	1038	1039	82.4632019996643	82.4632019996643	82	83	-0.4632019996643066	round	sub-006	ses-303	task-s6	3	6
22	4352	28	23	24	300	299	300	85.69662699988112	85.69662699988112	86	87	0.3033730001188814	round	sub-006	ses-303	task-s6	3	6
23	4353	28	24	25	11255	1754	1755	89.60764199960977	89.60764199960977	90	91	0.3923580003902316	round	sub-006	ses-303	task-s6	3	6
