scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3536	23	1	0	850	849	850	0.1693899999954737	0.1693899999954737	0	1	-0.1693899999954737	round	sub-005	ses-303	task-s1	3	1
1	3537	23	2	1	1023	1022	1023	3.902819000009913	3.902819000009913	4	5	0.097180999990087	round	sub-005	ses-303	task-s1	3	1
2	3538	23	3	2	391	390	391	8.135912999976426	8.135912999976426	8	9	-0.1359129999764263	round	sub-005	ses-303	task-s1	3	1
3	3539	23	4	3	271	270	271	11.786427999963053	11.786427999963053	12	13	0.2135720000369474	round	sub-005	ses-303	task-s1	3	1
4	3540	23	5	4	445	444	445	15.3032050000038	15.3032050000038	15	16	-0.3032050000037998	round	sub-005	ses-303	task-s1	3	1
5	3541	23	6	6	730	729	730	22.153181999980006	22.153181999980006	22	23	-0.1531819999800063	round	sub-005	ses-303	task-s1	3	1
6	3542	23	7	7	43	42	43	25.68689499999164	25.68689499999164	26	27	0.3131050000083597	round	sub-005	ses-303	task-s1	3	1
7	3543	23	8	8	49	48	49	28.92032699997071	28.92032699997071	29	30	0.0796730000292882	round	sub-005	ses-303	task-s1	3	1
8	3544	23	9	9	350	349	350	32.670450999983586	32.670450999983586	33	34	0.3295490000164136	round	sub-005	ses-303	task-s1	3	1
9	3545	23	10	10	86	85	86	36.88726200000383	36.88726200000383	37	38	0.1127379999961704	round	sub-005	ses-303	task-s1	3	1
10	3546	23	11	11	632	631	632	40.120387999981176	40.120387999981176	40	41	-0.1203879999811761	round	sub-005	ses-303	task-s1	3	1
11	3547	23	12	12	11183	1682	1683	43.82064300001366	43.82064300001366	44	45	0.1793569999863393	round	sub-005	ses-303	task-s1	3	1
12	3548	23	13	13	246	245	246	47.67066000000341	47.67066000000341	48	49	0.3293399999965913	round	sub-005	ses-303	task-s1	3	1
13	3549	23	14	14	741	740	741	51.087736000015866	51.087736000015866	51	52	-0.087736000015866	round	sub-005	ses-303	task-s1	3	1
14	3550	23	15	15	980	979	980	55.021192999964114	55.021192999964114	55	56	-0.0211929999641142	round	sub-005	ses-303	task-s1	3	1
15	3551	23	16	16	519	518	519	58.68770499998936	58.68770499998936	59	60	0.3122950000106428	round	sub-005	ses-303	task-s1	3	1
16	3552	23	17	18	200	199	200	66.35491799999727	66.35491799999727	66	67	-0.3549179999972693	round	sub-005	ses-303	task-s1	3	1
