scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
10	11	10	11	3	3	trialwise	139;1812;3689	139;1812;3689	1;12;23	140;45;154	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	139	1	140	sub-009	ses-102	task-s1	1;2;3	1;1;1
11	12	11	12	3	3	trialwise	18;1827;3593	18;1827;3593	1;12;23	19;60;58	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	18	1	19	sub-009	ses-102	task-s1	1;2;3	1;1;1
12	13	12	13	3	3	trialwise	922;2681;4434	922;2681;4434	6;17;28	129;120;105	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	922	6	129	sub-009	ses-104	task-s6	1;2;3	6;6;6
13	14	13	14	3	3	trialwise	419;2217;3890	419;2217;3890	3;14;25	102;132;37	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	419	3	102	sub-009	ses-103	task-s3	1;2;3	3;3;3
14	15	14	15	3	3	trialwise	1188;2890;4774	1188;2890;4774	8;19;30	79;13;129	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1188	8	79	sub-009	ses-104	task-s8	1;2;3	8;8;8
15	16	15	16	3	3	trialwise	709;2555;4297	709;2555;4297	5;16;27	74;152;126	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	709	5	74	sub-009	ses-103	task-s5	1;2;3	5;5;5
16	17	16	17	3	3	trialwise	400;2156;3917	400;2156;3917	3;14;25	83;71;64	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	400	3	83	sub-009	ses-103	task-s3	1;2;3	3;3;3
17	18	17	18	3	3	trialwise	1249;2925;4688	1249;2925;4688	8;19;30	140;48;43	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1249	8	140	sub-009	ses-104	task-s8	1;2;3	8;8;8
18	19	18	19	3	3	trialwise	858;2716;4419	858;2716;4419	6;17;28	65;155;90	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	858	6	65	sub-009	ses-104	task-s6	1;2;3	6;6;6
19	20	19	20	3	3	trialwise	917;2631;4331	917;2631;4331	6;17;28	124;70;2	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	917	6	124	sub-009	ses-104	task-s6	1;2;3	6;6;6
20	21	20	21	3	3	trialwise	390;2169;3875	390;2169;3875	3;14;25	73;84;22	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	390	3	73	sub-009	ses-103	task-s3	1;2;3	3;3;3
21	22	21	22	3	3	trialwise	727;2447;4310	727;2447;4310	5;16;27	92;44;139	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	727	5	92	sub-009	ses-103	task-s5	1;2;3	5;5;5
22	23	22	23	3	3	trialwise	682;2558;4190	682;2558;4190	5;16;27	47;155;19	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	682	5	47	sub-009	ses-103	task-s5	1;2;3	5;5;5
23	24	23	24	3	3	trialwise	198;2064;3834	198;2064;3834	2;13;24	40;138;140	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	198	2	40	sub-009	ses-102	task-s2	1;2;3	2;2;2
24	25	24	25	3	3	trialwise	142;1918;3687	142;1918;3687	1;12;23	143;151;152	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	142	1	143	sub-009	ses-102	task-s1	1;2;3	1;1;1
25	26	25	26	3	3	trialwise	291;2066;3713	291;2066;3713	2;13;24	133;140;19	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	291	2	133	sub-009	ses-102	task-s2	1;2;3	2;2;2
26	27	26	27	3	3	trialwise	1106;2841;4526	1106;2841;4526	7;18;29	155;122;39	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1106	7	155	sub-009	ses-104	task-s7	1;2;3	7;7;7
27	28	27	28	3	3	trialwise	392;2113;3898	392;2113;3898	3;14;25	75;28;45	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	392	3	75	sub-009	ses-103	task-s3	1;2;3	3;3;3
28	29	28	29	3	3	trialwise	491;2359;4134	491;2359;4134	4;15;26	15;115;122	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	491	4	15	sub-009	ses-103	task-s4	1;2;3	4;4;4
29	30	29	30	3	3	trialwise	768;2475;4313	768;2475;4313	5;16;27	133;72;142	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	768	5	133	sub-009	ses-103	task-s5	1;2;3	5;5;5
30	31	30	31	3	3	trialwise	314;2006;3837	314;2006;3837	2;13;24	156;80;143	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	314	2	156	sub-009	ses-102	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	1004;2740;4548	1004;2740;4548	7;18;29	53;21;61	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1004	7	53	sub-009	ses-104	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1088;2873;4591	1088;2873;4591	7;18;29	137;154;104	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1088	7	137	sub-009	ses-104	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	1075;2860;4500	1075;2860;4500	7;18;29	124;141;13	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1075	7	124	sub-009	ses-104	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	674;2445;4268	674;2445;4268	5;16;27	39;42;97	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	674	5	39	sub-009	ses-103	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	497;2381;4053	497;2381;4053	4;15;26	21;137;41	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	497	4	21	sub-009	ses-103	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	205;2032;3792	205;2032;3792	2;13;24	47;106;98	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	205	2	47	sub-009	ses-102	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1160;2937;4752	1160;2937;4752	8;19;30	51;60;107	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1160	8	51	sub-009	ses-104	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	927;2602;4343	927;2602;4343	6;17;28	134;41;14	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	927	6	134	sub-009	ses-104	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1233;3027;4657	1233;3027;4657	8;19;30	124;150;12	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1233	8	124	sub-009	ses-104	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1127;2920;4703	1127;2920;4703	8;19;30	18;43;58	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1127	8	18	sub-009	ses-104	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	370;2176;3871	370;2176;3871	3;14;25	53;91;18	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	370	3	53	sub-009	ses-103	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	97;1873;3686	97;1873;3686	1;12;23	98;106;151	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	97	1	98	sub-009	ses-102	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	210;2014;3709	210;2014;3709	2;13;24	52;88;15	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	210	2	52	sub-009	ses-102	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	371;2095;3947	371;2095;3947	3;14;25	54;10;94	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	371	3	54	sub-009	ses-103	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	188;2077;3745	188;2077;3745	2;13;24	30;151;51	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	188	2	30	sub-009	ses-102	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1155;2960;4732	1155;2960;4732	8;19;30	46;83;87	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1155	8	46	sub-009	ses-104	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	14;1769;3607	14;1769;3607	1;12;23	15;2;72	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	14	1	15	sub-009	ses-102	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	50;1915;3552	50;1915;3552	1;12;23	51;148;17	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	50	1	51	sub-009	ses-102	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	232;2013;3780	232;2013;3780	2;13;24	74;87;86	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	232	2	74	sub-009	ses-102	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	351;2204;3964	351;2204;3964	3;14;25	34;119;111	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	351	3	34	sub-009	ses-103	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	408;2198;3920	408;2198;3920	3;14;25	91;113;67	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	408	3	91	sub-009	ses-103	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	794;2692;4403	794;2692;4403	6;17;28	1;131;74	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	794	6	1	sub-009	ses-104	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1212;2944;4659	1212;2944;4659	8;19;30	103;67;14	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1212	8	103	sub-009	ses-104	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	992;2822;4523	992;2822;4523	7;18;29	41;103;36	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	992	7	41	sub-009	ses-104	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	692;2489;4186	692;2489;4186	5;16;27	57;86;15	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	692	5	57	sub-009	ses-103	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	689;2479;4222	689;2479;4222	5;16;27	54;76;51	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	689	5	54	sub-009	ses-103	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	942;2657;4416	942;2657;4416	6;17;28	149;96;87	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	942	6	149	sub-009	ses-104	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1076;2774;4640	1076;2774;4640	7;18;29	125;55;153	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1076	7	125	sub-009	ses-104	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	1074;2862;4616	1074;2862;4616	7;18;29	123;143;129	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1074	7	123	sub-009	ses-104	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	85;1772;3620	85;1772;3620	1;12;23	86;5;85	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	85	1	86	sub-009	ses-102	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1090;2832;4610	1090;2832;4610	7;18;29	139;113;123	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1090	7	139	sub-009	ses-104	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	444;2185;3873	444;2185;3873	3;14;25	127;100;20	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	444	3	127	sub-009	ses-103	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	544;2327;4048	544;2327;4048	4;15;26	68;83;36	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	544	4	68	sub-009	ses-103	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	792;2548;4256	792;2548;4256	5;16;27	157;145;85	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	792	5	157	sub-009	ses-103	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1119;2991;4665	1119;2991;4665	8;19;30	10;114;20	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1119	8	10	sub-009	ses-104	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	586;2283;4145	586;2283;4145	4;15;26	110;39;133	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	586	4	110	sub-009	ses-103	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	901;2599;4387	901;2599;4387	6;17;28	108;38;58	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	901	6	108	sub-009	ses-104	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	477;2379;4136	477;2379;4136	4;15;26	1;135;124	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	477	4	1	sub-009	ses-103	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	743;2453;4322	743;2453;4322	5;16;27	108;50;151	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	743	5	108	sub-009	ses-103	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	815;2691;4344	815;2691;4344	6;17;28	22;130;15	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	815	6	22	sub-009	ses-104	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	222;2050;3846	222;2050;3846	2;13;24	64;124;152	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	222	2	64	sub-009	ses-102	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	650;2536;4327	650;2536;4327	5;16;27	15;133;156	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	650	5	15	sub-009	ses-103	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	288;1993;3851	288;1993;3851	2;13;24	130;67;157	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	288	2	130	sub-009	ses-102	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	334;2190;3887	334;2190;3887	3;14;25	17;105;34	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	334	3	17	sub-009	ses-103	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	151;1917;3574	151;1917;3574	1;12;23	152;150;39	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	151	1	152	sub-009	ses-102	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	706;2541;4199	706;2541;4199	5;16;27	71;138;28	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	706	5	71	sub-009	ses-103	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	413;2174;3915	413;2174;3915	3;14;25	96;89;62	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	413	3	96	sub-009	ses-103	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	156;1925;3635	156;1925;3635	1;12;23	157;158;100	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	156	1	157	sub-009	ses-102	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	305;2068;3722	305;2068;3722	2;13;24	147;142;28	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	305	2	147	sub-009	ses-102	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1263;3035;4761	1263;3035;4761	8;19;30	154;158;116	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1263	8	154	sub-009	ses-104	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	766;2417;4328	766;2417;4328	5;16;27	131;14;157	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	766	5	131	sub-009	ses-103	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1151;2882;4796	1151;2882;4796	8;19;30	42;5;151	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1151	8	42	sub-009	ses-104	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	1041;2856;4498	1041;2856;4498	7;18;29	90;137;11	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1041	7	90	sub-009	ses-104	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	319;2235;3918	319;2235;3918	3;14;25	2;150;65	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	319	3	2	sub-009	ses-103	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	27;1889;3592	27;1889;3592	1;12;23	28;122;57	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	27	1	28	sub-009	ses-102	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	833;2669;4447	833;2669;4447	6;17;28	40;108;118	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	833	6	40	sub-009	ses-104	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	691;2411;4321	691;2411;4321	5;16;27	56;8;150	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	691	5	56	sub-009	ses-103	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1066;2863;4501	1066;2863;4501	7;18;29	115;144;14	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	1066	7	115	sub-009	ses-104	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1218;2933;4736	1218;2933;4736	8;19;30	109;56;91	sub-009_ses-104_task-s8;sub-009_ses-204_task-s8;sub-009_ses-303_task-s8	1218	8	109	sub-009	ses-104	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	807;2624;4340	807;2624;4340	6;17;28	14;63;11	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	807	6	14	sub-009	ses-104	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	940;2694;4449	940;2694;4449	6;17;28	147;133;120	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	940	6	147	sub-009	ses-104	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	415;2124;3962	415;2124;3962	3;14;25	98;39;109	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	415	3	98	sub-009	ses-103	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	157;1865;3627	157;1865;3627	1;12;23	158;98;92	sub-009_ses-102_task-s1;sub-009_ses-201_task-s1;sub-009_ses-301_task-s1	157	1	158	sub-009	ses-102	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	256;2062;3852	256;2062;3852	2;13;24	98;136;158	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	256	2	98	sub-009	ses-102	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	285;2069;3845	285;2069;3845	2;13;24	127;143;151	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	285	2	127	sub-009	ses-102	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	704;2535;4246	704;2535;4246	5;16;27	69;132;75	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	704	5	69	sub-009	ses-103	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	890;2696;4357	890;2696;4357	6;17;28	97;135;28	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	890	6	97	sub-009	ses-104	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	770;2554;4295	770;2554;4295	5;16;27	135;151;124	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	770	5	135	sub-009	ses-103	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	558;2345;4118	558;2345;4118	4;15;26	82;101;106	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	558	4	82	sub-009	ses-103	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	528;2392;4056	528;2392;4056	4;15;26	52;148;44	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	528	4	52	sub-009	ses-103	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	554;2260;4130	554;2260;4130	4;15;26	78;16;118	sub-009_ses-103_task-s4;sub-009_ses-202_task-s4;sub-009_ses-302_task-s4	554	4	78	sub-009	ses-103	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	439;2143;3862	439;2143;3862	3;14;25	122;58;9	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	439	3	122	sub-009	ses-103	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	651;2463;4194	651;2463;4194	5;16;27	16;60;23	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	651	5	16	sub-009	ses-103	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	354;2182;3874	354;2182;3874	3;14;25	37;97;21	sub-009_ses-103_task-s3;sub-009_ses-202_task-s3;sub-009_ses-302_task-s3	354	3	37	sub-009	ses-103	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	786;2471;4238	786;2471;4238	5;16;27	151;68;67	sub-009_ses-103_task-s5;sub-009_ses-203_task-s5;sub-009_ses-303_task-s5	786	5	151	sub-009	ses-103	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	822;2709;4372	822;2709;4372	6;17;28	29;148;43	sub-009_ses-104_task-s6;sub-009_ses-203_task-s6;sub-009_ses-303_task-s6	822	6	29	sub-009	ses-104	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	182;1953;3770	182;1953;3770	2;13;24	24;27;76	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	182	2	24	sub-009	ses-102	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	982;2798;4545	982;2798;4545	7;18;29	31;79;58	sub-009_ses-104_task-s7;sub-009_ses-204_task-s7;sub-009_ses-303_task-s7	982	7	31	sub-009	ses-104	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	202;2073;3819	202;2073;3819	2;13;24	44;147;125	sub-009_ses-102_task-s2;sub-009_ses-201_task-s2;sub-009_ses-302_task-s2	202	2	44	sub-009	ses-102	task-s2	1;2;3	2;2;2
