scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	4013	26	1	0	439	438	439	0.1622550000902265	0.1622550000902265	0	1	-0.1622550000902265	round	sub-008	ses-302	task-s4	3	4
1	4014	26	2	1	11211	1710	1711	3.9621160000097007	3.9621160000097007	4	5	0.0378839999902993	round	sub-008	ses-302	task-s4	3	4
2	4015	26	3	2	100	99	100	7.795862999977544	7.795862999977544	8	9	0.204137000022456	round	sub-008	ses-302	task-s4	3	4
3	4016	26	4	3	11159	1658	1659	11.095970000140367	11.095970000140367	11	12	-0.0959700001403671	round	sub-008	ses-302	task-s4	3	4
4	4017	26	5	4	679	678	679	15.212770000100136	15.212770000100136	15	16	-0.2127700001001358	round	sub-008	ses-302	task-s4	3	4
5	4018	26	6	6	977	976	977	23.44608199992217	23.44608199992217	23	24	-0.4460819999221712	round	sub-008	ses-302	task-s4	3	4
6	4019	26	7	7	11221	1720	1721	27.39617100008764	27.39617100008764	27	28	-0.3961710000876408	round	sub-008	ses-302	task-s4	3	4
7	4020	26	8	8	789	788	789	31.429697999963537	31.429697999963537	31	32	-0.4296979999635368	round	sub-008	ses-302	task-s4	3	4
8	4021	26	9	9	237	236	237	34.863450000062585	34.863450000062585	35	36	0.1365499999374151	round	sub-008	ses-302	task-s4	3	4
9	4022	26	10	10	612	611	612	38.29689699993469	38.29689699993469	38	39	-0.2968969999346882	round	sub-008	ses-302	task-s4	3	4
10	4023	26	11	12	415	414	415	46.030491000041366	46.030491000041366	46	47	-0.0304910000413656	round	sub-008	ses-302	task-s4	3	4
11	4024	26	12	13	976	975	976	49.280626000138	49.280626000138	49	50	-0.2806260001379996	round	sub-008	ses-302	task-s4	3	4
12	4025	26	13	14	514	513	514	52.897095000138506	52.897095000138506	53	54	0.1029049998614937	round	sub-008	ses-302	task-s4	3	4
13	4026	26	14	15	548	547	548	56.614162000129	56.614162000129	57	58	0.3858379998710006	round	sub-008	ses-302	task-s4	3	4
14	4027	26	15	16	671	670	671	60.64764600014314	60.64764600014314	61	62	0.3523539998568594	round	sub-008	ses-302	task-s4	3	4
15	4028	26	16	17	868	867	868	63.84775399998762	63.84775399998762	64	65	0.1522460000123828	round	sub-008	ses-302	task-s4	3	4
