scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3695	24	1	0	503	502	503	0.1787149999290704	0.1787149999290704	0	1	-0.1787149999290704	round	sub-003	ses-301	task-s2	3	2
1	3696	24	2	1	309	308	309	3.912475999910384	3.912475999910384	4	5	0.087524000089616	round	sub-003	ses-301	task-s2	3	2
2	3697	24	3	2	1087	1086	1087	7.612409999826923	7.612409999826923	8	9	0.387590000173077	round	sub-003	ses-301	task-s2	3	2
3	3698	24	4	3	11249	1748	1749	11.32934599998407	11.32934599998407	11	12	-0.3293459999840706	round	sub-003	ses-301	task-s2	3	2
4	3699	24	5	4	50	49	50	15.046166999964043	15.046166999964043	15	16	-0.0461669999640435	round	sub-003	ses-301	task-s2	3	2
5	3700	24	6	5	1025	1024	1025	18.44607499986887	18.44607499986887	18	19	-0.4460749998688698	round	sub-003	ses-301	task-s2	3	2
6	3701	24	7	6	299	298	299	22.37972799991257	22.37972799991257	22	23	-0.3797279999125713	round	sub-003	ses-301	task-s2	3	2
7	3702	24	8	7	959	958	959	26.14652900001965	26.14652900001965	26	27	-0.146529000019651	round	sub-003	ses-301	task-s2	3	2
8	3703	24	9	9	1045	1044	1045	33.64655700000003	33.64655700000003	34	35	0.3534429999999702	round	sub-003	ses-301	task-s2	3	2
9	3704	24	10	10	559	558	559	37.16356999985874	37.16356999985874	37	38	-0.163569999858737	round	sub-003	ses-301	task-s2	3	2
10	3705	24	11	11	74	73	74	40.96368399984203	40.96368399984203	41	42	0.0363160001579672	round	sub-003	ses-301	task-s2	3	2
11	3706	24	12	12	941	940	941	44.28046699985862	44.28046699985862	44	45	-0.2804669998586178	round	sub-003	ses-301	task-s2	3	2
12	3707	24	13	13	788	787	788	47.59695799998008	47.59695799998008	48	49	0.4030420000199228	round	sub-003	ses-301	task-s2	3	2
13	3708	24	14	14	828	827	828	50.913915999932215	50.913915999932215	51	52	0.0860840000677853	round	sub-003	ses-301	task-s2	3	2
14	3709	24	15	15	245	244	245	54.51416499982588	54.51416499982588	55	56	0.48583500017412	round	sub-003	ses-301	task-s2	3	2
15	3710	24	16	16	754	753	754	57.74758700001985	57.74758700001985	58	59	0.2524129999801516	round	sub-003	ses-301	task-s2	3	2
16	3711	24	17	17	96	95	96	61.38104099989869	61.38104099989869	61	62	-0.381040999898687	round	sub-003	ses-301	task-s2	3	2
17	3712	24	18	18	1090	1089	1090	64.68095199996606	64.68095199996606	65	66	0.3190480000339448	round	sub-003	ses-301	task-s2	3	2
18	3713	24	19	19	292	291	292	68.3808999999892	68.3808999999892	68	69	-0.3808999999891966	round	sub-003	ses-301	task-s2	3	2
19	3714	24	20	20	370	369	370	71.86412699986249	71.86412699986249	72	73	0.1358730001375079	round	sub-003	ses-301	task-s2	3	2
20	3715	24	21	22	11207	1706	1707	79.36496499995701	79.36496499995701	79	80	-0.3649649999570101	round	sub-003	ses-301	task-s2	3	2
21	3716	24	22	23	911	910	911	83.29841299983673	83.29841299983673	83	84	-0.298412999836728	round	sub-003	ses-301	task-s2	3	2
22	3717	24	23	24	694	693	694	87.39852399984375	87.39852399984375	87	88	-0.3985239998437464	round	sub-003	ses-301	task-s2	3	2
23	3718	24	24	25	589	588	589	91.33202899992466	91.33202899992466	91	92	-0.3320289999246597	round	sub-003	ses-301	task-s2	3	2
24	3719	24	25	26	222	221	222	94.6488019998651	94.6488019998651	95	96	0.3511980001349002	round	sub-003	ses-301	task-s2	3	2
25	3720	24	26	27	823	822	823	98.09873399999924	98.09873399999924	98	99	-0.09873399999924	round	sub-003	ses-301	task-s2	3	2
26	3721	24	27	28	550	549	550	102.04873499996027	102.04873499996027	102	103	-0.0487349999602741	round	sub-003	ses-301	task-s2	3	2
27	3722	24	28	29	507	506	507	105.5990649999585	105.5990649999585	106	107	0.4009350000414997	round	sub-003	ses-301	task-s2	3	2
28	3723	24	29	30	327	326	327	109.49881000001916	109.49881000001916	109	110	-0.4988100000191622	round	sub-003	ses-301	task-s2	3	2
