scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3536	23	1	0	1023	1022	1023	0.3609900001902133	0.3609900001902133	0	1	-0.3609900001902133	round	sub-003	ses-301	task-s1	3	1
1	3537	23	2	1	821	820	821	3.62781500001438	3.62781500001438	4	5	0.3721849999856199	round	sub-003	ses-301	task-s1	3	1
2	3538	23	3	2	288	287	288	7.744608000153676	7.744608000153676	8	9	0.2553919998463243	round	sub-003	ses-301	task-s1	3	1
3	3539	23	4	3	319	318	319	11.4613890000619	11.4613890000619	11	12	-0.4613890000618994	round	sub-003	ses-301	task-s1	3	1
4	3540	23	5	4	190	189	190	15.594862000085412	15.594862000085412	16	17	0.4051379999145883	round	sub-003	ses-301	task-s1	3	1
5	3541	23	6	5	303	302	303	18.91165000014007	18.91165000014007	19	20	0.088349999859929	round	sub-003	ses-301	task-s1	3	1
6	3542	23	7	6	11228	1727	1728	23.04509999998845	23.04509999998845	23	24	-0.0450999999884516	round	sub-003	ses-301	task-s1	3	1
7	3543	23	8	7	749	748	749	26.46189700020477	26.46189700020477	26	27	-0.4618970002047717	round	sub-003	ses-301	task-s1	3	1
8	3544	23	9	9	748	747	748	33.61196200014092	33.61196200014092	34	35	0.3880379998590797	round	sub-003	ses-301	task-s1	3	1
9	3545	23	10	10	11173	1672	1673	37.22891300008632	37.22891300008632	37	38	-0.2289130000863224	round	sub-003	ses-301	task-s1	3	1
10	3546	23	11	11	981	980	981	41.16237500007264	41.16237500007264	41	42	-0.1623750000726431	round	sub-003	ses-301	task-s1	3	1
11	3547	23	12	12	902	901	902	44.77897900016978	44.77897900016978	45	46	0.2210209998302232	round	sub-003	ses-301	task-s1	3	1
12	3548	23	13	13	1044	1043	1044	48.49594300007448	48.49594300007448	48	49	-0.4959430000744831	round	sub-003	ses-301	task-s1	3	1
13	3549	23	14	14	307	306	307	51.9959009999875	51.9959009999875	52	53	0.004099000012502	round	sub-003	ses-301	task-s1	3	1
14	3550	23	15	16	48	47	48	58.94630800001323	58.94630800001323	59	60	0.0536919999867677	round	sub-003	ses-301	task-s1	3	1
15	3551	23	16	17	1010	1009	1010	62.79641599999741	62.79641599999741	63	64	0.2035840000025928	round	sub-003	ses-301	task-s1	3	1
16	3552	23	17	18	427	426	427	66.3298810000997	66.3298810000997	66	67	-0.3298810000997036	round	sub-003	ses-301	task-s1	3	1
17	3553	23	18	19	11184	1683	1684	69.52990399999544	69.52990399999544	70	71	0.4700960000045597	round	sub-003	ses-301	task-s1	3	1
18	3554	23	19	20	12	11	12	72.81295300018974	72.81295300018974	73	74	0.1870469998102635	round	sub-003	ses-301	task-s1	3	1
19	3555	23	20	21	802	801	802	76.16348700015806	76.16348700015806	76	77	-0.1634870001580566	round	sub-003	ses-301	task-s1	3	1
20	3556	23	21	22	11124	1623	1624	80.29697400005534	80.29697400005534	80	81	-0.2969740000553429	round	sub-003	ses-301	task-s1	3	1
21	3557	23	22	24	568	567	568	87.64722100016661	87.64722100016661	88	89	0.3527789998333901	round	sub-003	ses-301	task-s1	3	1
22	3558	23	23	25	129	128	129	91.8973680001218	91.8973680001218	92	93	0.1026319998781986	round	sub-003	ses-301	task-s1	3	1
23	3559	23	24	26	11137	1636	1637	95.7141240001656	95.7141240001656	96	97	0.2858759998344027	round	sub-003	ses-301	task-s1	3	1
24	3560	23	25	27	1110	1109	1110	98.91429099999368	98.91429099999368	99	100	0.085709000006318	round	sub-003	ses-301	task-s1	3	1
25	3561	23	26	28	569	568	569	102.39731700019912	102.39731700019912	102	103	-0.3973170001991235	round	sub-003	ses-301	task-s1	3	1
26	3562	23	27	30	958	957	958	108.81460200017318	108.81460200017318	109	110	0.1853979998268187	round	sub-003	ses-301	task-s1	3	1
27	3563	23	28	31	86	85	86	112.8480840001721	112.8480840001721	113	114	0.1519159998279065	round	sub-003	ses-301	task-s1	3	1
28	3564	23	29	32	835	834	835	116.73146100016312	116.73146100016312	117	118	0.2685389998368777	round	sub-003	ses-301	task-s1	3	1
29	3565	23	30	33	419	418	419	120.56481700018048	120.56481700018048	121	122	0.4351829998195171	round	sub-003	ses-301	task-s1	3	1
30	3566	23	31	34	850	849	850	124.26506600016728	124.26506600016728	124	125	-0.2650660001672804	round	sub-003	ses-301	task-s1	3	1
31	3567	23	32	35	271	270	271	128.06469200016	128.06469200016	128	129	-0.0646920001599937	round	sub-003	ses-301	task-s1	3	1
32	3568	23	33	36	1097	1096	1097	131.48202700004913	131.48202700004913	131	132	-0.4820270000491291	round	sub-003	ses-301	task-s1	3	1
33	3569	23	34	38	11192	1691	1692	138.71516600018367	138.71516600018367	139	140	0.2848339998163283	round	sub-003	ses-301	task-s1	3	1
34	3570	23	35	39	361	360	361	142.04903200012632	142.04903200012632	142	143	-0.0490320001263171	round	sub-003	ses-301	task-s1	3	1
35	3571	23	36	40	643	642	643	146.24918200005777	146.24918200005777	146	147	-0.2491820000577718	round	sub-003	ses-301	task-s1	3	1
36	3572	23	37	41	468	467	468	150.08245700015686	150.08245700015686	150	151	-0.0824570001568645	round	sub-003	ses-301	task-s1	3	1
37	3573	23	38	42	920	919	920	153.8660220000893	153.8660220000893	154	155	0.1339779999107122	round	sub-003	ses-301	task-s1	3	1
38	3574	23	39	43	11183	1682	1683	157.96614200016484	157.96614200016484	158	159	0.0338579998351633	round	sub-003	ses-301	task-s1	3	1
39	3575	23	40	44	11200	1699	1700	161.86635400005616	161.86635400005616	162	163	0.1336459999438375	round	sub-003	ses-301	task-s1	3	1
40	3576	23	41	45	629	628	629	165.3831590001937	165.3831590001937	165	166	-0.3831590001937002	round	sub-003	ses-301	task-s1	3	1
41	3577	23	42	46	646	645	646	168.68318200018257	168.68318200018257	169	170	0.316817999817431	round	sub-003	ses-301	task-s1	3	1
42	3578	23	43	48	584	583	584	175.9167220001109	175.9167220001109	176	177	0.0832779998891055	round	sub-003	ses-301	task-s1	3	1
43	3579	23	44	49	506	505	506	179.73360600019805	179.73360600019805	180	181	0.2663939998019486	round	sub-003	ses-301	task-s1	3	1
44	3580	23	45	50	579	578	579	183.08354000002143	183.08354000002143	183	184	-0.0835400000214292	round	sub-003	ses-301	task-s1	3	1
45	3581	23	46	51	1063	1062	1063	186.6170970001258	186.6170970001258	187	188	0.3829029998742044	round	sub-003	ses-301	task-s1	3	1
46	3582	23	47	52	878	877	878	189.91723900008947	189.91723900008947	190	191	0.0827609999105334	round	sub-003	ses-301	task-s1	3	1
47	3583	23	48	53	1099	1098	1099	193.2340560001321	193.2340560001321	193	194	-0.2340560001321137	round	sub-003	ses-301	task-s1	3	1
