scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	4172	27	1	0	537	536	537	0.1643570000305771	0.1643570000305771	0	1	-0.1643570000305771	round	sub-003	ses-301	task-s5	3	5
1	4173	27	2	1	1062	1061	1062	3.6811289999168366	3.6811289999168366	4	5	0.3188710000831634	round	sub-003	ses-301	task-s5	3	5
2	4174	27	3	2	493	492	493	7.797937999945134	7.797937999945134	8	9	0.202062000054866	round	sub-003	ses-301	task-s5	3	5
3	4175	27	4	3	268	267	268	11.731390999862924	11.731390999862924	12	13	0.2686090001370758	round	sub-003	ses-301	task-s5	3	5
4	4176	27	5	4	747	746	747	15.764879999915138	15.764879999915138	16	17	0.2351200000848621	round	sub-003	ses-301	task-s5	3	5
5	4177	27	6	5	106	105	106	19.78148599993437	19.78148599993437	20	21	0.2185140000656282	round	sub-003	ses-301	task-s5	3	5
6	4178	27	7	6	65	64	65	22.99845499987714	22.99845499987714	23	24	0.00154500012286	round	sub-003	ses-301	task-s5	3	5
7	4179	27	8	7	903	902	903	26.63187799998559	26.63187799998559	27	28	0.3681220000144094	round	sub-003	ses-301	task-s5	3	5
8	4180	27	9	8	70	69	70	30.048673999961466	30.048673999961466	30	31	-0.0486739999614656	round	sub-003	ses-301	task-s5	3	5
9	4181	27	10	9	11140	1639	1640	34.1651609998662	34.1651609998662	34	35	-0.1651609998662024	round	sub-003	ses-301	task-s5	3	5
10	4182	27	11	10	119	118	119	37.61558400001377	37.61558400001377	38	39	0.3844159999862313	round	sub-003	ses-301	task-s5	3	5
11	4183	27	12	11	11213	1712	1713	41.61553999991156	41.61553999991156	42	43	0.3844600000884384	round	sub-003	ses-301	task-s5	3	5
12	4184	27	13	12	1086	1085	1086	45.215736999874935	45.215736999874935	45	46	-0.2157369998749345	round	sub-003	ses-301	task-s5	3	5
13	4185	27	14	13	521	520	521	49.23263099999167	49.23263099999167	49	50	-0.2326309999916702	round	sub-003	ses-301	task-s5	3	5
14	4186	27	15	14	613	612	613	52.56574500002898	52.56574500002898	53	54	0.4342549999710172	round	sub-003	ses-301	task-s5	3	5
15	4187	27	16	15	957	956	957	56.28251099982299	56.28251099982299	56	57	-0.2825109998229891	round	sub-003	ses-301	task-s5	3	5
16	4188	27	17	16	426	425	426	60.44944599992596	60.44944599992596	60	61	-0.4494459999259632	round	sub-003	ses-301	task-s5	3	5
17	4189	27	18	17	692	691	692	63.76645200001076	63.76645200001076	64	65	0.2335479999892413	round	sub-003	ses-301	task-s5	3	5
18	4190	27	19	18	906	905	906	67.31658399989828	67.31658399989828	67	68	-0.3165839998982847	round	sub-003	ses-301	task-s5	3	5
19	4191	27	20	19	248	247	248	71.41673499997705	71.41673499997705	71	72	-0.4167349999770522	round	sub-003	ses-301	task-s5	3	5
