scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	794	6	1	0	812	811	812	0.1674570000031963	0.1674570000031963	0	1	-0.1674570000031963	round	sub-003	ses-102	task-s6	1	6
1	795	6	2	1	1112	1111	1112	3.767296000005445	3.767296000005445	4	5	0.232703999994555	round	sub-003	ses-102	task-s6	1	6
2	796	6	3	2	652	651	652	7.017676999996183	7.017676999996183	7	8	-0.0176769999961834	round	sub-003	ses-102	task-s6	1	6
3	797	6	4	3	709	708	709	10.251153000004706	10.251153000004706	10	11	-0.251153000004706	round	sub-003	ses-102	task-s6	1	6
4	798	6	5	4	607	606	607	13.584539000003131	13.584539000003131	14	15	0.4154609999968688	round	sub-003	ses-102	task-s6	1	6
5	799	6	6	5	650	649	650	17.301307999994606	17.301307999994606	17	18	-0.3013079999946058	round	sub-003	ses-102	task-s6	1	6
6	800	6	7	6	630	629	630	20.73480299999937	20.73480299999937	21	22	0.2651970000006294	round	sub-003	ses-102	task-s6	1	6
7	801	6	8	7	98	97	98	24.384900999997623	24.384900999997623	24	25	-0.3849009999976225	round	sub-003	ses-102	task-s6	1	6
8	802	6	9	8	71	70	71	28.60168399999384	28.60168399999384	29	30	0.3983160000061616	round	sub-003	ses-102	task-s6	1	6
9	803	6	10	9	1096	1095	1096	31.96848399999726	31.96848399999726	32	33	0.031516000002739	round	sub-003	ses-102	task-s6	1	6
10	804	6	11	10	525	524	525	35.401583999992	35.401583999992	35	36	-0.401583999991999	round	sub-003	ses-102	task-s6	1	6
11	805	6	12	12	1040	1039	1040	42.11878400000569	42.11878400000569	42	43	-0.1187840000056894	round	sub-003	ses-102	task-s6	1	6
12	806	6	13	13	1055	1054	1055	45.63520000000426	45.63520000000426	46	47	0.3647999999957392	round	sub-003	ses-102	task-s6	1	6
13	807	6	14	14	174	173	174	48.90194899999187	48.90194899999187	49	50	0.0980510000081267	round	sub-003	ses-102	task-s6	1	6
14	808	6	15	15	901	900	901	52.48573299999407	52.48573299999407	52	53	-0.4857329999940702	round	sub-003	ses-102	task-s6	1	6
15	809	6	16	16	341	340	341	56.51907399999618	56.51907399999618	57	58	0.4809260000038193	round	sub-003	ses-102	task-s6	1	6
16	810	6	17	17	524	523	524	60.45242899999721	60.45242899999721	60	61	-0.4524289999972097	round	sub-003	ses-102	task-s6	1	6
17	811	6	18	19	621	620	621	68.33626300000469	68.33626300000469	68	69	-0.336263000004692	round	sub-003	ses-102	task-s6	1	6
18	812	6	19	20	11252	1751	1752	72.05303999999887	72.05303999999887	72	73	-0.0530399999988731	round	sub-003	ses-102	task-s6	1	6
19	813	6	20	21	626	625	626	76.2695090000052	76.2695090000052	76	77	-0.2695090000052005	round	sub-003	ses-102	task-s6	1	6
20	814	6	21	22	11169	1668	1669	80.0029760000034	80.0029760000034	80	81	-0.0029760000034002	round	sub-003	ses-102	task-s6	1	6
21	815	6	22	23	757	756	757	83.63676500000292	83.63676500000292	84	85	0.3632349999970756	round	sub-003	ses-102	task-s6	1	6
22	816	6	23	25	1098	1097	1098	91.28670699999202	91.28670699999202	91	92	-0.2867069999920204	round	sub-003	ses-102	task-s6	1	6
