scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3370	22	1	0	11001	1614	1615	0.1423190000932663	0.1423190000932663	0	1	-0.1423190000932663	round	sub-019	ses-206	task-s11	2	11
1	3371	22	2	1	9508	1538	1539	4.376332000130788	4.376332000130788	4	5	-0.3763320001307884	round	sub-019	ses-206	task-s11	2	11
2	3372	22	3	2	9026	1515	1516	8.001941000111401	8.001941000111401	8	9	-0.001941000111401	round	sub-019	ses-206	task-s11	2	11
3	3373	22	4	3	1741	1151	1152	11.7271100000944	11.7271100000944	12	13	0.2728899999055993	round	sub-019	ses-206	task-s11	2	11
4	3374	22	5	4	5173	1322	1323	15.181159999920055	15.181159999920055	15	16	-0.1811599999200552	round	sub-019	ses-206	task-s11	2	11
5	3375	22	6	5	5209	1325	1326	18.994122999953102	18.994122999953102	19	20	0.0058770000468975	round	sub-019	ses-206	task-s11	2	11
6	3376	22	7	6	7981	1463	1464	22.62733500008472	22.62733500008472	23	24	0.3726649999152798	round	sub-019	ses-206	task-s11	2	11
7	3377	22	8	7	2338	1180	1181	26.184833999956027	26.184833999956027	26	27	-0.1848339999560266	round	sub-019	ses-206	task-s11	2	11
8	3378	22	9	9	4552	1291	1292	33.38560899998993	33.38560899998993	33	34	-0.3856089999899268	round	sub-019	ses-206	task-s11	2	11
9	3379	22	10	10	6658	1397	1398	37.23440399998799	37.23440399998799	37	38	-0.2344039999879896	round	sub-019	ses-206	task-s11	2	11
10	3380	22	11	11	4417	1284	1285	41.14451100002043	41.14451100002043	41	42	-0.1445110000204295	round	sub-019	ses-206	task-s11	2	11
11	3381	22	12	12	1551	1141	1142	44.56144700013101	44.56144700013101	45	46	0.438552999868989	round	sub-019	ses-206	task-s11	2	11
12	3382	22	13	13	9108	1519	1520	48.511587999993935	48.511587999993935	49	50	0.4884120000060648	round	sub-019	ses-206	task-s11	2	11
13	3383	22	14	14	1152	1121	1122	52.14486000011675	52.14486000011675	52	53	-0.1448600001167506	round	sub-019	ses-206	task-s11	2	11
14	3384	22	15	15	9104	1518	1519	55.77850600006059	55.77850600006059	56	57	0.2214939999394118	round	sub-019	ses-206	task-s11	2	11
15	3385	22	16	16	8770	1502	1503	59.77851999993436	59.77851999993436	60	61	0.2214800000656396	round	sub-019	ses-206	task-s11	2	11
16	3386	22	17	17	6648	1396	1397	63.995441999984905	63.995441999984905	64	65	0.0045580000150948	round	sub-019	ses-206	task-s11	2	11
17	3387	22	18	18	10086	1568	1569	67.91893099993467	67.91893099993467	68	69	0.0810690000653266	round	sub-019	ses-206	task-s11	2	11
18	3388	22	19	19	11050	1616	1617	71.52889399998821	71.52889399998821	72	73	0.4711060000117868	round	sub-019	ses-206	task-s11	2	11
19	3389	22	20	21	4283	1278	1279	79.48715099995025	79.48715099995025	79	80	-0.487150999950245	round	sub-019	ses-206	task-s11	2	11
20	3390	22	21	22	3896	1258	1259	82.99600500008091	82.99600500008091	83	84	0.0039949999190866	round	sub-019	ses-206	task-s11	2	11
21	3391	22	22	23	9575	1543	1544	87.11950100003742	87.11950100003742	87	88	-0.1195010000374168	round	sub-019	ses-206	task-s11	2	11
22	3392	22	23	24	4080	1267	1268	91.2462120000273	91.2462120000273	91	92	-0.2462120000272989	round	sub-019	ses-206	task-s11	2	11
23	3393	22	24	25	6231	1375	1376	95.07049500010908	95.07049500010908	95	96	-0.0704950001090765	round	sub-019	ses-206	task-s11	2	11
24	3394	22	25	27	5879	1357	1358	102.47990199993365	102.47990199993365	102	103	-0.4799019999336451	round	sub-019	ses-206	task-s11	2	11
25	3395	22	26	28	10507	1589	1590	106.00450000003912	106.00450000003912	106	107	-0.0045000000391155	round	sub-019	ses-206	task-s11	2	11
26	3396	22	27	29	6762	1402	1403	109.24683700012974	109.24683700012974	109	110	-0.2468370001297444	round	sub-019	ses-206	task-s11	2	11
27	3397	22	28	30	5257	1326	1327	112.5698090000078	112.5698090000078	113	114	0.430190999992206	round	sub-019	ses-206	task-s11	2	11
28	3398	22	29	31	2626	1194	1195	116.70472400006838	116.70472400006838	117	118	0.2952759999316185	round	sub-019	ses-206	task-s11	2	11
29	3399	22	30	32	7672	1446	1447	120.2137980000116	120.2137980000116	120	121	-0.2137980000115931	round	sub-019	ses-206	task-s11	2	11
30	3400	22	31	33	5476	1337	1338	123.5138970001135	123.5138970001135	124	125	0.4861029998864978	round	sub-019	ses-206	task-s11	2	11
31	3401	22	32	34	2921	1210	1211	126.91429800004698	126.91429800004698	127	128	0.0857019999530166	round	sub-019	ses-206	task-s11	2	11
32	3402	22	33	35	6259	1377	1378	130.21427499991842	130.21427499991842	130	131	-0.2142749999184161	round	sub-019	ses-206	task-s11	2	11
33	3403	22	34	36	4757	1301	1302	134.34757600002922	134.34757600002922	134	135	-0.3475760000292212	round	sub-019	ses-206	task-s11	2	11
34	3404	22	35	37	8369	1483	1484	138.06458700005896	138.06458700005896	138	139	-0.0645870000589639	round	sub-019	ses-206	task-s11	2	11
35	3405	22	36	38	10028	1565	1566	141.68894200003706	141.68894200003706	142	143	0.3110579999629408	round	sub-019	ses-206	task-s11	2	11
36	3406	22	37	40	6457	1387	1388	149.51478300010783	149.51478300010783	150	151	0.4852169998921738	round	sub-019	ses-206	task-s11	2	11
37	3407	22	38	41	2537	1190	1191	152.71494200010784	152.71494200010784	153	154	0.2850579998921603	round	sub-019	ses-206	task-s11	2	11
38	3408	22	39	42	2447	1186	1187	156.8382280000951	156.8382280000951	157	158	0.1617719999048859	round	sub-019	ses-206	task-s11	2	11
39	3409	22	40	43	2761	1202	1203	160.26512599992566	160.26512599992566	160	161	-0.2651259999256581	round	sub-019	ses-206	task-s11	2	11
40	3410	22	41	44	9636	1545	1546	163.89878299995326	163.89878299995326	164	165	0.1012170000467449	round	sub-019	ses-206	task-s11	2	11
41	3411	22	42	45	5205	1324	1325	167.7486950000748	167.7486950000748	168	169	0.2513049999251961	round	sub-019	ses-206	task-s11	2	11
42	3412	22	43	46	6431	1385	1386	171.29882899997756	171.29882899997756	171	172	-0.2988289999775588	round	sub-019	ses-206	task-s11	2	11
43	3413	22	44	47	10326	1580	1581	174.81564199994318	174.81564199994318	175	176	0.1843580000568181	round	sub-019	ses-206	task-s11	2	11
44	3414	22	45	48	7621	1444	1445	178.865793999983	178.865793999983	179	180	0.1342060000170022	round	sub-019	ses-206	task-s11	2	11
45	3415	22	46	49	4620	1294	1295	182.7824890001212	182.7824890001212	183	184	0.2175109998788116	round	sub-019	ses-206	task-s11	2	11
46	3416	22	47	50	4800	1303	1304	186.50554700009525	186.50554700009525	187	188	0.4944529999047518	round	sub-019	ses-206	task-s11	2	11
47	3417	22	48	51	6689	1398	1399	190.2160229999572	190.2160229999572	190	191	-0.2160229999572038	round	sub-019	ses-206	task-s11	2	11
48	3418	22	49	52	4485	1288	1289	194.1405589999631	194.1405589999631	194	195	-0.1405589999631047	round	sub-019	ses-206	task-s11	2	11
49	3419	22	50	53	10291	1578	1579	197.54965299996547	197.54965299996547	198	199	0.450347000034526	round	sub-019	ses-206	task-s11	2	11
50	3420	22	51	54	3134	1221	1222	201.57400700007565	201.57400700007565	202	203	0.4259929999243468	round	sub-019	ses-206	task-s11	2	11
51	3421	22	52	55	8612	1494	1495	205.6165189999156	205.6165189999156	206	207	0.3834810000844015	round	sub-019	ses-206	task-s11	2	11
52	3422	22	53	57	5993	1363	1364	213.35020700003952	213.35020700003952	213	214	-0.3502070000395179	round	sub-019	ses-206	task-s11	2	11
53	3423	22	54	58	4523	1290	1291	217.46690399991348	217.46690399991348	217	218	-0.4669039999134838	round	sub-019	ses-206	task-s11	2	11
54	3424	22	55	59	2766	1203	1204	221.1898149999324	221.1898149999324	221	222	-0.1898149999323948	round	sub-019	ses-206	task-s11	2	11
55	3425	22	56	60	2101	1168	1169	224.80046400008723	224.80046400008723	225	226	0.1995359999127686	round	sub-019	ses-206	task-s11	2	11
56	3426	22	57	61	6441	1386	1387	229.02529600006528	229.02529600006528	229	230	-0.0252960000652819	round	sub-019	ses-206	task-s11	2	11
57	3427	22	58	62	10183	1573	1574	232.3340950000565	232.3340950000565	232	233	-0.334095000056493	round	sub-019	ses-206	task-s11	2	11
58	3428	22	59	63	6985	1413	1414	235.6341430000029	235.6341430000029	236	237	0.3658569999971064	round	sub-019	ses-206	task-s11	2	11
59	3429	22	60	64	1347	1131	1132	239.3676160001196	239.3676160001196	239	240	-0.3676160001195967	round	sub-019	ses-206	task-s11	2	11
60	3430	22	61	65	1827	1155	1156	243.0926540000364	243.0926540000364	243	244	-0.09265400003639	round	sub-019	ses-206	task-s11	2	11
61	3431	22	62	66	7575	1443	1444	246.60117399995207	246.60117399995207	247	248	0.3988260000479329	round	sub-019	ses-206	task-s11	2	11
62	3432	22	63	67	1469	1137	1138	250.83463099994697	250.83463099994697	251	252	0.1653690000530332	round	sub-019	ses-206	task-s11	2	11
63	3433	22	64	68	2140	1170	1171	255.056881000055	255.056881000055	255	256	-0.0568810000550001	round	sub-019	ses-206	task-s11	2	11
64	3434	22	65	69	6491	1388	1389	258.87501600012183	258.87501600012183	259	260	0.1249839998781681	round	sub-019	ses-206	task-s11	2	11
65	3435	22	66	70	2143	1171	1172	262.3018350000493	262.3018350000493	262	263	-0.3018350000493228	round	sub-019	ses-206	task-s11	2	11
66	3436	22	67	71	2199	1173	1174	266.2351319999434	266.2351319999434	266	267	-0.2351319999434054	round	sub-019	ses-206	task-s11	2	11
67	3437	22	68	72	6949	1410	1411	270.1912799999118	270.1912799999118	270	271	-0.1912799999117851	round	sub-019	ses-206	task-s11	2	11
68	3438	22	69	74	1894	1158	1159	277.6277220000047	277.6277220000047	278	279	0.3722779999952763	round	sub-019	ses-206	task-s11	2	11
69	3439	22	70	75	5619	1345	1346	281.5256149999332	281.5256149999332	282	283	0.4743850000667748	round	sub-019	ses-206	task-s11	2	11
70	3440	22	71	76	2640	1195	1196	285.0579200000502	285.0579200000502	285	286	-0.0579200000502169	round	sub-019	ses-206	task-s11	2	11
71	3441	22	72	77	3170	1223	1224	288.69361800001934	288.69361800001934	289	290	0.3063819999806583	round	sub-019	ses-206	task-s11	2	11
72	3442	22	73	78	6793	1404	1405	292.0027940000873	292.0027940000873	292	293	-0.0027940000873059	round	sub-019	ses-206	task-s11	2	11
73	3443	22	74	80	8077	1467	1468	298.58616299997084	298.58616299997084	299	300	0.4138370000291616	round	sub-019	ses-206	task-s11	2	11
74	3444	22	75	81	9264	1526	1527	302.61986099998467	302.61986099998467	303	304	0.3801390000153333	round	sub-019	ses-206	task-s11	2	11
75	3445	22	76	82	1705	1148	1149	306.640167000005	306.640167000005	307	308	0.3598329999949783	round	sub-019	ses-206	task-s11	2	11
76	3446	22	77	83	8991	1513	1514	310.0366760001052	310.0366760001052	310	311	-0.0366760001052171	round	sub-019	ses-206	task-s11	2	11
77	3447	22	78	84	1294	1128	1129	313.8532479999121	313.8532479999121	314	315	0.1467520000878721	round	sub-019	ses-206	task-s11	2	11
78	3448	22	79	85	9847	1556	1557	317.9701149999164	317.9701149999164	318	319	0.0298850000835955	round	sub-019	ses-206	task-s11	2	11
79	3449	22	80	86	5101	1319	1320	321.30368100013584	321.30368100013584	321	322	-0.303681000135839	round	sub-019	ses-206	task-s11	2	11
80	3450	22	81	87	3787	1253	1254	324.63702600006945	324.63702600006945	325	326	0.3629739999305457	round	sub-019	ses-206	task-s11	2	11
81	3451	22	82	88	1623	1145	1146	328.1601849999279	328.1601849999279	328	329	-0.1601849999278783	round	sub-019	ses-206	task-s11	2	11
82	3452	22	83	89	7251	1426	1427	331.5872480000835	331.5872480000835	332	333	0.4127519999165088	round	sub-019	ses-206	task-s11	2	11
83	3453	22	84	90	3999	1263	1264	335.2309870000463	335.2309870000463	335	336	-0.2309870000462979	round	sub-019	ses-206	task-s11	2	11
84	3454	22	85	91	4376	1283	1284	339.02559099998325	339.02559099998325	339	340	-0.025590999983251	round	sub-019	ses-206	task-s11	2	11
85	3455	22	86	92	5398	1333	1334	342.7710180000868	342.7710180000868	343	344	0.2289819999131737	round	sub-019	ses-206	task-s11	2	11
86	3456	22	87	93	10707	1598	1599	346.92087000003085	346.92087000003085	347	348	0.0791299999691546	round	sub-019	ses-206	task-s11	2	11
87	3457	22	88	94	5528	1340	1341	350.6381610000972	350.6381610000972	351	352	0.3618389999027727	round	sub-019	ses-206	task-s11	2	11
88	3458	22	89	95	3494	1238	1239	354.45461199991405	354.45461199991405	354	355	-0.4546119999140501	round	sub-019	ses-206	task-s11	2	11
89	3459	22	90	96	4488	1289	1290	357.98806899995543	357.98806899995543	358	359	0.0119310000445693	round	sub-019	ses-206	task-s11	2	11
90	3460	22	91	97	2904	1208	1209	361.7112819999456	361.7112819999456	362	363	0.2887180000544163	round	sub-019	ses-206	task-s11	2	11
91	3461	22	92	98	10835	1605	1606	365.6218799999915	365.6218799999915	366	367	0.3781200000084936	round	sub-019	ses-206	task-s11	2	11
92	3462	22	93	100	4260	1276	1277	373.13844299991615	373.13844299991615	373	374	-0.1384429999161511	round	sub-019	ses-206	task-s11	2	11
93	3463	22	94	101	8698	1498	1499	377.1619780000765	377.1619780000765	377	378	-0.1619780000764876	round	sub-019	ses-206	task-s11	2	11
94	3464	22	95	102	1904	1159	1160	380.4642880000174	380.4642880000174	380	381	-0.4642880000174045	round	sub-019	ses-206	task-s11	2	11
