scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	3203	21	1	0	3469	1237	1238	0.1777260000817477	0.1777260000817477	0	1	-0.1777260000817477	round	sub-014	ses-202	task-s10	2	10
1	3204	21	2	1	4503	1288	1289	3.902976000099443	3.902976000099443	4	5	0.0970239999005571	round	sub-014	ses-202	task-s10	2	10
2	3205	21	3	2	6850	1406	1407	7.936517000081949	7.936517000081949	8	9	0.063482999918051	round	sub-014	ses-202	task-s10	2	10
3	3206	21	4	3	2936	1210	1211	11.69450300000608	11.69450300000608	12	13	0.3054969999939203	round	sub-014	ses-202	task-s10	2	10
4	3207	21	5	4	4245	1276	1277	15.103446000022814	15.103446000022814	15	16	-0.1034460000228136	round	sub-014	ses-202	task-s10	2	10
5	3208	21	6	6	8475	1487	1488	22.903612000052817	22.903612000052817	23	24	0.0963879999471828	round	sub-014	ses-202	task-s10	2	10
6	3209	21	7	7	2200	1173	1174	26.461014000000432	26.461014000000432	26	27	-0.4610140000004321	round	sub-014	ses-202	task-s10	2	10
7	3210	21	8	8	10645	1596	1597	30.38719100004528	30.38719100004528	30	31	-0.3871910000452807	round	sub-014	ses-202	task-s10	2	10
8	3211	21	9	9	5954	1361	1362	33.86288000002969	33.86288000002969	34	35	0.1371199999703094	round	sub-014	ses-202	task-s10	2	10
9	3212	21	10	10	5870	1357	1358	37.30388500005938	37.30388500005938	37	38	-0.3038850000593811	round	sub-014	ses-202	task-s10	2	10
10	3213	21	11	11	8137	1470	1471	41.33747999998741	41.33747999998741	41	42	-0.3374799999874085	round	sub-014	ses-202	task-s10	2	10
11	3214	21	12	13	8312	1479	1480	48.9543330000015	48.9543330000015	49	50	0.0456669999985024	round	sub-014	ses-202	task-s10	2	10
12	3215	21	13	14	8915	1509	1510	52.971052000066265	52.971052000066265	53	54	0.0289479999337345	round	sub-014	ses-202	task-s10	2	10
13	3216	21	14	15	6573	1392	1393	56.711627000011504	56.711627000011504	57	58	0.2883729999884963	round	sub-014	ses-202	task-s10	2	10
14	3217	21	15	16	3173	1222	1223	60.95467300002929	60.95467300002929	61	62	0.0453269999707117	round	sub-014	ses-202	task-s10	2	10
15	3218	21	16	17	5354	1331	1332	64.38816500001121	64.38816500001121	64	65	-0.3881650000112131	round	sub-014	ses-202	task-s10	2	10
16	3219	21	17	18	8486	1488	1489	67.92155199998524	67.92155199998524	68	69	0.0784480000147596	round	sub-014	ses-202	task-s10	2	10
17	3220	21	18	20	2217	1175	1176	75.17854800005443	75.17854800005443	75	76	-0.1785480000544339	round	sub-014	ses-202	task-s10	2	10
18	3221	21	19	21	2940	1211	1212	78.98856800002977	78.98856800002977	79	80	0.0114319999702274	round	sub-014	ses-202	task-s10	2	10
19	3222	21	20	22	2341	1181	1182	83.03059600002598	83.03059600002598	83	84	-0.0305960000259801	round	sub-014	ses-202	task-s10	2	10
20	3223	21	21	23	5987	1363	1364	86.3557870000368	86.3557870000368	86	87	-0.3557870000367984	round	sub-014	ses-202	task-s10	2	10
21	3224	21	22	24	1972	1162	1163	89.98892100004014	89.98892100004014	90	91	0.0110789999598637	round	sub-014	ses-202	task-s10	2	10
22	3225	21	23	25	3728	1250	1251	93.92246900009924	93.92246900009924	94	95	0.0775309999007589	round	sub-014	ses-202	task-s10	2	10
23	3226	21	24	26	3087	1218	1219	97.27262800000608	97.27262800000608	97	98	-0.2726280000060797	round	sub-014	ses-202	task-s10	2	10
24	3227	21	25	27	7128	1420	1421	101.0105179999955	101.0105179999955	101	102	-0.0105179999954998	round	sub-014	ses-202	task-s10	2	10
25	3228	21	26	28	1533	1141	1142	104.38185000000522	104.38185000000522	104	105	-0.3818500000052154	round	sub-014	ses-202	task-s10	2	10
26	3229	21	27	29	9057	1517	1518	108.32298500009348	108.32298500009348	108	109	-0.3229850000934817	round	sub-014	ses-202	task-s10	2	10
27	3230	21	28	30	10830	1605	1606	112.47292900003958	112.47292900003958	112	113	-0.4729290000395849	round	sub-014	ses-202	task-s10	2	10
28	3231	21	29	32	9657	1546	1547	120.30659600009676	120.30659600009676	120	121	-0.3065960000967607	round	sub-014	ses-202	task-s10	2	10
29	3232	21	30	33	5668	1347	1348	123.64781800005584	123.64781800005584	124	125	0.3521819999441646	round	sub-014	ses-202	task-s10	2	10
30	3233	21	31	34	5104	1319	1320	126.95686999999452	126.95686999999452	127	128	0.0431300000054761	round	sub-014	ses-202	task-s10	2	10
31	3234	21	32	35	4836	1305	1306	131.0306270000292	131.0306270000292	131	132	-0.0306270000291988	round	sub-014	ses-202	task-s10	2	10
32	3235	21	33	36	1561	1142	1143	134.95722500002012	134.95722500002012	135	136	0.0427749999798834	round	sub-014	ses-202	task-s10	2	10
33	3236	21	34	37	1633	1145	1146	139.20739100000355	139.20739100000355	139	140	-0.2073910000035539	round	sub-014	ses-202	task-s10	2	10
34	3237	21	35	38	6074	1366	1367	143.0574440000346	143.0574440000346	143	144	-0.057444000034593	round	sub-014	ses-202	task-s10	2	10
35	3238	21	36	39	7394	1433	1434	146.8981330000097	146.8981330000097	147	148	0.1018669999903068	round	sub-014	ses-202	task-s10	2	10
36	3239	21	37	41	2252	1176	1177	153.8245960000204	153.8245960000204	154	155	0.1754039999796077	round	sub-014	ses-202	task-s10	2	10
37	3240	21	38	42	1788	1153	1154	157.98153400002047	157.98153400002047	158	159	0.0184659999795258	round	sub-014	ses-202	task-s10	2	10
38	3241	21	39	43	4534	1290	1291	161.6081140000606	161.6081140000606	162	163	0.3918859999394044	round	sub-014	ses-202	task-s10	2	10
39	3242	21	40	44	6782	1404	1405	165.36667700007092	165.36667700007092	165	166	-0.3666770000709221	round	sub-014	ses-202	task-s10	2	10
40	3243	21	41	45	7372	1432	1433	169.49147000000812	169.49147000000812	169	170	-0.4914700000081211	round	sub-014	ses-202	task-s10	2	10
41	3244	21	42	46	4873	1307	1308	172.7416310000699	172.7416310000699	173	174	0.2583689999300986	round	sub-014	ses-202	task-s10	2	10
42	3245	21	43	47	9685	1548	1549	176.71487400005572	176.71487400005572	177	178	0.2851259999442845	round	sub-014	ses-202	task-s10	2	10
