scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
12	13	12	13	3	3	trialwise	905;2569;4475	905;2569;4475	6;17;28	112;8;146	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	905	6	112	sub-014	ses-105	task-s6	1;2;3	6;6;6
13	14	13	14	3	3	trialwise	474;2091;3920	474;2091;3920	3;14;25	157;6;67	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	474	3	157	sub-014	ses-103	task-s3	1;2;3	3;3;3
14	15	14	15	3	3	trialwise	1243;2976;4720	1243;2976;4720	8;19;30	134;99;75	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1243	8	134	sub-014	ses-105	task-s8	1;2;3	8;8;8
15	16	15	16	3	3	trialwise	750;2461;4326	750;2461;4326	5;16;27	115;58;155	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	750	5	115	sub-014	ses-106	task-s5	1;2;3	5;5;5
16	17	16	17	3	3	trialwise	415;2242;3947	415;2242;3947	3;14;25	98;157;94	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	415	3	98	sub-014	ses-103	task-s3	1;2;3	3;3;3
17	18	17	18	3	3	trialwise	1230;2991;4669	1230;2991;4669	8;19;30	121;114;24	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1230	8	121	sub-014	ses-105	task-s8	1;2;3	8;8;8
18	19	18	19	3	3	trialwise	854;2577;4478	854;2577;4478	6;17;28	61;16;149	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	854	6	61	sub-014	ses-105	task-s6	1;2;3	6;6;6
19	20	19	20	3	3	trialwise	870;2711;4410	870;2711;4410	6;17;28	77;150;81	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	870	6	77	sub-014	ses-105	task-s6	1;2;3	6;6;6
20	21	20	21	3	3	trialwise	372;2155;3913	372;2155;3913	3;14;25	55;70;60	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	372	3	55	sub-014	ses-103	task-s3	1;2;3	3;3;3
21	22	21	22	3	3	trialwise	770;2460;4285	770;2460;4285	5;16;27	135;57;114	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	770	5	135	sub-014	ses-106	task-s5	1;2;3	5;5;5
22	23	22	23	3	3	trialwise	772;2477;4271	772;2477;4271	5;16;27	137;74;100	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	772	5	137	sub-014	ses-106	task-s5	1;2;3	5;5;5
23	24	23	24	3	3	trialwise	304;1994;3788	304;1994;3788	2;13;24	146;68;94	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	304	2	146	sub-014	ses-103	task-s2	1;2;3	2;2;2
24	25	24	25	3	3	trialwise	97;1831;3548	97;1831;3548	1;12;23	98;64;13	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	97	1	98	sub-014	ses-107	task-s1	1;2;3	1;1;1
25	26	25	26	3	3	trialwise	269;2084;3752	269;2084;3752	2;13;24	111;158;58	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	269	2	111	sub-014	ses-103	task-s2	1;2;3	2;2;2
26	27	26	27	3	3	trialwise	1080;2737;4529	1080;2737;4529	7;18;29	129;18;42	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	1080	7	129	sub-014	ses-105	task-s7	1;2;3	7;7;7
27	28	27	28	3	3	trialwise	470;2149;3858	470;2149;3858	3;14;25	153;64;5	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	470	3	153	sub-014	ses-103	task-s3	1;2;3	3;3;3
28	29	28	29	3	3	trialwise	595;2344;4088	595;2344;4088	4;15;26	119;100;76	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	595	4	119	sub-014	ses-104	task-s4	1;2;3	4;4;4
29	30	29	30	3	3	trialwise	656;2495;4310	656;2495;4310	5;16;27	21;92;139	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	656	5	21	sub-014	ses-106	task-s5	1;2;3	5;5;5
30	31	30	31	3	3	trialwise	284;1974;3746	284;1974;3746	2;13;24	126;48;52	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	284	2	126	sub-014	ses-103	task-s2	1;2;3	2;2;2
31	32	31	32	3	3	trialwise	974;2843;4521	974;2843;4521	7;18;29	23;124;34	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	974	7	23	sub-014	ses-105	task-s7	1;2;3	7;7;7
32	33	32	33	3	3	trialwise	1039;2800;4642	1039;2800;4642	7;18;29	88;81;155	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	1039	7	88	sub-014	ses-105	task-s7	1;2;3	7;7;7
33	34	33	34	3	3	trialwise	957;2876;4579	957;2876;4579	7;18;29	6;157;92	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	957	7	6	sub-014	ses-105	task-s7	1;2;3	7;7;7
34	35	34	35	3	3	trialwise	658;2490;4229	658;2490;4229	5;16;27	23;87;58	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	658	5	23	sub-014	ses-106	task-s5	1;2;3	5;5;5
35	36	35	36	3	3	trialwise	510;2294;4095	510;2294;4095	4;15;26	34;50;83	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	510	4	34	sub-014	ses-104	task-s4	1;2;3	4;4;4
36	37	36	37	3	3	trialwise	280;2066;3704	280;2066;3704	2;13;24	122;140;10	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	280	2	122	sub-014	ses-103	task-s2	1;2;3	2;2;2
37	38	37	38	3	3	trialwise	1217;2895;4754	1217;2895;4754	8;19;30	108;18;109	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1217	8	108	sub-014	ses-105	task-s8	1;2;3	8;8;8
38	39	38	39	3	3	trialwise	876;2656;4435	876;2656;4435	6;17;28	83;95;106	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	876	6	83	sub-014	ses-105	task-s6	1;2;3	6;6;6
39	40	39	40	3	3	trialwise	1265;2935;4668	1265;2935;4668	8;19;30	156;58;23	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1265	8	156	sub-014	ses-105	task-s8	1;2;3	8;8;8
40	41	40	41	3	3	trialwise	1123;2939;4679	1123;2939;4679	8;19;30	14;62;34	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1123	8	14	sub-014	ses-105	task-s8	1;2;3	8;8;8
41	42	41	42	3	3	trialwise	354;2186;3922	354;2186;3922	3;14;25	37;101;69	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	354	3	37	sub-014	ses-103	task-s3	1;2;3	3;3;3
42	43	42	43	3	3	trialwise	100;1802;3610	100;1802;3610	1;12;23	101;35;75	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	100	1	101	sub-014	ses-107	task-s1	1;2;3	1;1;1
43	44	43	44	3	3	trialwise	230;1956;3763	230;1956;3763	2;13;24	72;30;69	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	230	2	72	sub-014	ses-103	task-s2	1;2;3	2;2;2
44	45	44	45	3	3	trialwise	383;2229;3960	383;2229;3960	3;14;25	66;144;107	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	383	3	66	sub-014	ses-103	task-s3	1;2;3	3;3;3
45	46	45	46	3	3	trialwise	247;1992;3779	247;1992;3779	2;13;24	89;66;85	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	247	2	89	sub-014	ses-103	task-s2	1;2;3	2;2;2
46	47	46	47	3	3	trialwise	1154;3032;4660	1154;3032;4660	8;19;30	45;155;15	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1154	8	45	sub-014	ses-105	task-s8	1;2;3	8;8;8
47	48	47	48	3	3	trialwise	87;1784;3563	87;1784;3563	1;12;23	88;17;28	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	87	1	88	sub-014	ses-107	task-s1	1;2;3	1;1;1
48	49	48	49	3	3	trialwise	93;1829;3588	93;1829;3588	1;12;23	94;62;53	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	93	1	94	sub-014	ses-107	task-s1	1;2;3	1;1;1
49	50	49	50	3	3	trialwise	171;2057;3843	171;2057;3843	2;13;24	13;131;149	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	171	2	13	sub-014	ses-103	task-s2	1;2;3	2;2;2
50	51	50	51	3	3	trialwise	428;2183;3855	428;2183;3855	3;14;25	111;98;2	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	428	3	111	sub-014	ses-103	task-s3	1;2;3	3;3;3
51	52	51	52	3	3	trialwise	355;2152;3910	355;2152;3910	3;14;25	38;67;57	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	355	3	38	sub-014	ses-103	task-s3	1;2;3	3;3;3
52	53	52	53	3	3	trialwise	830;2675;4423	830;2675;4423	6;17;28	37;114;94	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	830	6	37	sub-014	ses-105	task-s6	1;2;3	6;6;6
53	54	53	54	3	3	trialwise	1170;2886;4655	1170;2886;4655	8;19;30	61;9;10	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1170	8	61	sub-014	ses-105	task-s8	1;2;3	8;8;8
54	55	54	55	3	3	trialwise	962;2828;4545	962;2828;4545	7;18;29	11;109;58	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	962	7	11	sub-014	ses-105	task-s7	1;2;3	7;7;7
55	56	55	56	3	3	trialwise	722;2516;4311	722;2516;4311	5;16;27	87;113;140	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	722	5	87	sub-014	ses-106	task-s5	1;2;3	5;5;5
56	57	56	57	3	3	trialwise	649;2431;4243	649;2431;4243	5;16;27	14;28;72	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	649	5	14	sub-014	ses-106	task-s5	1;2;3	5;5;5
57	58	57	58	3	3	trialwise	815;2605;4404	815;2605;4404	6;17;28	22;44;75	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	815	6	22	sub-014	ses-105	task-s6	1;2;3	6;6;6
58	59	58	59	3	3	trialwise	1003;2808;4622	1003;2808;4622	7;18;29	52;89;135	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	1003	7	52	sub-014	ses-105	task-s7	1;2;3	7;7;7
59	60	59	60	3	3	trialwise	1028;2841;4586	1028;2841;4586	7;18;29	77;122;99	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	1028	7	77	sub-014	ses-105	task-s7	1;2;3	7;7;7
60	61	60	61	3	3	trialwise	136;1853;3685	136;1853;3685	1;12;23	137;86;150	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	136	1	137	sub-014	ses-107	task-s1	1;2;3	1;1;1
61	62	61	62	3	3	trialwise	1024;2867;4610	1024;2867;4610	7;18;29	73;148;123	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	1024	7	73	sub-014	ses-105	task-s7	1;2;3	7;7;7
62	63	62	63	3	3	trialwise	419;2163;3906	419;2163;3906	3;14;25	102;78;53	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	419	3	102	sub-014	ses-103	task-s3	1;2;3	3;3;3
63	64	63	64	3	3	trialwise	624;2285;4137	624;2285;4137	4;15;26	148;41;125	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	624	4	148	sub-014	ses-104	task-s4	1;2;3	4;4;4
64	65	64	65	3	3	trialwise	739;2421;4236	739;2421;4236	5;16;27	104;18;65	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	739	5	104	sub-014	ses-106	task-s5	1;2;3	5;5;5
65	66	65	66	3	3	trialwise	1137;2924;4695	1137;2924;4695	8;19;30	28;47;50	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1137	8	28	sub-014	ses-105	task-s8	1;2;3	8;8;8
66	67	66	67	3	3	trialwise	594;2271;4155	594;2271;4155	4;15;26	118;27;143	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	594	4	118	sub-014	ses-104	task-s4	1;2;3	4;4;4
67	68	67	68	3	3	trialwise	797;2666;4369	797;2666;4369	6;17;28	4;105;40	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	797	6	4	sub-014	ses-105	task-s6	1;2;3	6;6;6
68	69	68	69	3	3	trialwise	500;2373;4037	500;2373;4037	4;15;26	24;129;25	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	500	4	24	sub-014	ses-104	task-s4	1;2;3	4;4;4
69	70	69	70	3	3	trialwise	791;2427;4325	791;2427;4325	5;16;27	156;24;154	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	791	5	156	sub-014	ses-106	task-s5	1;2;3	5;5;5
70	71	70	71	3	3	trialwise	861;2709;4337	861;2709;4337	6;17;28	68;148;8	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	861	6	68	sub-014	ses-105	task-s6	1;2;3	6;6;6
71	72	71	72	3	3	trialwise	207;1972;3715	207;1972;3715	2;13;24	49;46;21	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	207	2	49	sub-014	ses-103	task-s2	1;2;3	2;2;2
72	73	72	73	3	3	trialwise	778;2557;4197	778;2557;4197	5;16;27	143;154;26	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	778	5	143	sub-014	ses-106	task-s5	1;2;3	5;5;5
73	74	73	74	3	3	trialwise	167;2069;3708	167;2069;3708	2;13;24	9;143;14	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	167	2	9	sub-014	ses-103	task-s2	1;2;3	2;2;2
74	75	74	75	3	3	trialwise	389;2119;3900	389;2119;3900	3;14;25	72;34;47	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	389	3	72	sub-014	ses-103	task-s3	1;2;3	3;3;3
75	76	75	76	3	3	trialwise	70;1825;3655	70;1825;3655	1;12;23	71;58;120	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	70	1	71	sub-014	ses-107	task-s1	1;2;3	1;1;1
76	77	76	77	3	3	trialwise	775;2499;4276	775;2499;4276	5;16;27	140;96;105	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	775	5	140	sub-014	ses-106	task-s5	1;2;3	5;5;5
77	78	77	78	3	3	trialwise	384;2139;3972	384;2139;3972	3;14;25	67;54;119	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	384	3	67	sub-014	ses-103	task-s3	1;2;3	3;3;3
78	79	78	79	3	3	trialwise	29;1898;3598	29;1898;3598	1;12;23	30;131;63	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	29	1	30	sub-014	ses-107	task-s1	1;2;3	1;1;1
79	80	79	80	3	3	trialwise	227;1993;3799	227;1993;3799	2;13;24	69;67;105	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	227	2	69	sub-014	ses-103	task-s2	1;2;3	2;2;2
80	81	80	81	3	3	trialwise	1139;2890;4742	1139;2890;4742	8;19;30	30;13;97	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1139	8	30	sub-014	ses-105	task-s8	1;2;3	8;8;8
81	82	81	82	3	3	trialwise	756;2441;4249	756;2441;4249	5;16;27	121;38;78	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	756	5	121	sub-014	ses-106	task-s5	1;2;3	5;5;5
82	83	82	83	3	3	trialwise	1145;2968;4747	1145;2968;4747	8;19;30	36;91;102	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1145	8	36	sub-014	ses-105	task-s8	1;2;3	8;8;8
83	84	83	84	3	3	trialwise	1053;2873;4623	1053;2873;4623	7;18;29	102;154;136	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	1053	7	102	sub-014	ses-105	task-s7	1;2;3	7;7;7
84	85	84	85	3	3	trialwise	374;2216;3903	374;2216;3903	3;14;25	57;131;50	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	374	3	57	sub-014	ses-103	task-s3	1;2;3	3;3;3
85	86	85	86	3	3	trialwise	51;1856;3596	51;1856;3596	1;12;23	52;89;61	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	51	1	52	sub-014	ses-107	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	842;2564;4363	842;2564;4363	6;17;28	49;3;34	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	842	6	49	sub-014	ses-105	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	650;2500;4181	650;2500;4181	5;16;27	15;97;10	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	650	5	15	sub-014	ses-106	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1091;2820;4627	1091;2820;4627	7;18;29	140;101;140	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	1091	7	140	sub-014	ses-105	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1167;3022;4712	1167;3022;4712	8;19;30	58;145;67	sub-014_ses-105_task-s8;sub-014_ses-202_task-s8;sub-014_ses-302_task-s8	1167	8	58	sub-014	ses-105	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	914;2649;4412	914;2649;4412	6;17;28	121;88;83	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	914	6	121	sub-014	ses-105	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	798;2660;4463	798;2660;4463	6;17;28	5;99;134	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	798	6	5	sub-014	ses-105	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	469;2100;3951	469;2100;3951	3;14;25	152;15;98	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	469	3	152	sub-014	ses-103	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	32;1891;3654	32;1891;3654	1;12;23	33;124;119	sub-014_ses-107_task-s1;sub-014_ses-201_task-s1;sub-014_ses-301_task-s1	32	1	33	sub-014	ses-107	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	238;1991;3826	238;1991;3826	2;13;24	80;65;132	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	238	2	80	sub-014	ses-103	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	172;1966;3811	172;1966;3811	2;13;24	14;40;117	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	172	2	14	sub-014	ses-103	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	769;2489;4304	769;2489;4304	5;16;27	134;86;133	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	769	5	134	sub-014	ses-106	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	841;2588;4331	841;2588;4331	6;17;28	48;27;2	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	841	6	48	sub-014	ses-105	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	690;2418;4195	690;2418;4195	5;16;27	55;15;24	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	690	5	55	sub-014	ses-106	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	573;2332;4131	573;2332;4131	4;15;26	97;88;119	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	573	4	97	sub-014	ses-104	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	553;2347;4029	553;2347;4029	4;15;26	77;103;17	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	553	4	77	sub-014	ses-104	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	478;2276;4031	478;2276;4031	4;15;26	2;32;19	sub-014_ses-104_task-s4;sub-014_ses-201_task-s4;sub-014_ses-301_task-s4	478	4	2	sub-014	ses-104	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	375;2087;3888	375;2087;3888	3;14;25	58;2;35	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	375	3	58	sub-014	ses-103	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	648;2472;4179	648;2472;4179	5;16;27	13;69;8	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	648	5	13	sub-014	ses-106	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	465;2179;3933	465;2179;3933	3;14;25	148;94;80	sub-014_ses-103_task-s3;sub-014_ses-201_task-s3;sub-014_ses-301_task-s3	465	3	148	sub-014	ses-103	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	701;2453;4233	701;2453;4233	5;16;27	66;50;62	sub-014_ses-106_task-s5;sub-014_ses-202_task-s5;sub-014_ses-302_task-s5	701	5	66	sub-014	ses-106	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	816;2696;4340	816;2696;4340	6;17;28	23;135;11	sub-014_ses-105_task-s6;sub-014_ses-202_task-s6;sub-014_ses-302_task-s6	816	6	23	sub-014	ses-105	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	268;2013;3849	268;2013;3849	2;13;24	110;87;155	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	268	2	110	sub-014	ses-103	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	982;2849;4495	982;2849;4495	7;18;29	31;130;8	sub-014_ses-105_task-s7;sub-014_ses-202_task-s7;sub-014_ses-302_task-s7	982	7	31	sub-014	ses-105	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	187;2017;3834	187;2017;3834	2;13;24	29;91;140	sub-014_ses-103_task-s2;sub-014_ses-201_task-s2;sub-014_ses-301_task-s2	187	2	29	sub-014	ses-103	task-s2	1;2;3	2;2;2
