scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	318	3	1	0	998	997	998	0.1910170000046491	0.1910170000046491	0	1	-0.1910170000046491	round	sub-003	ses-101	task-s3	1	3
1	319	3	2	1	28	27	28	4.057808000012301	4.057808000012301	4	5	-0.0578080000123009	round	sub-003	ses-101	task-s3	1	3
2	320	3	3	2	163	162	163	7.724599000008311	7.724599000008311	8	9	0.2754009999916889	round	sub-003	ses-101	task-s3	1	3
3	321	3	4	3	304	303	304	11.391400000007708	11.391400000007708	11	12	-0.3914000000077084	round	sub-003	ses-101	task-s3	1	3
4	322	3	5	4	950	949	950	14.958147000012104	14.958147000012104	15	16	0.0418529999878956	round	sub-003	ses-101	task-s3	1	3
5	323	3	6	5	75	74	75	19.124554000009084	19.124554000009084	19	20	-0.1245540000090841	round	sub-003	ses-101	task-s3	1	3
6	324	3	7	6	689	688	689	23.075067000012496	23.075067000012496	23	24	-0.0750670000124955	round	sub-003	ses-101	task-s3	1	3
7	325	3	8	7	822	821	822	27.22522000000754	27.22522000000754	27	28	-0.225220000007539	round	sub-003	ses-101	task-s3	1	3
8	326	3	9	8	882	881	882	30.591645000007706	30.591645000007706	31	32	0.4083549999922944	round	sub-003	ses-101	task-s3	1	3
9	327	3	10	9	173	172	173	33.92514300000039	33.92514300000039	34	35	0.0748569999996107	round	sub-003	ses-101	task-s3	1	3
10	328	3	11	10	431	430	431	37.25886600000376	37.25886600000376	37	38	-0.2588660000037635	round	sub-003	ses-101	task-s3	1	3
11	329	3	12	11	553	552	553	40.69228500001191	40.69228500001191	41	42	0.307714999988093	round	sub-003	ses-101	task-s3	1	3
12	330	3	13	12	605	604	605	44.292170000000624	44.292170000000624	44	45	-0.292170000000624	round	sub-003	ses-101	task-s3	1	3
13	331	3	14	13	711	710	711	48.20890500000678	48.20890500000678	48	49	-0.20890500000678	round	sub-003	ses-101	task-s3	1	3
14	332	3	15	14	750	749	750	52.04265600000508	52.04265600000508	52	53	-0.0426560000050812	round	sub-003	ses-101	task-s3	1	3
