scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	1110	8	1	0	818	817	818	0.170739000022877	0.170739000022877	0	1	-0.170739000022877	round	sub-006	ses-103	task-s8	1	8
1	1111	8	2	1	1094	1093	1094	3.39067000002251	3.39067000002251	3	4	-0.39067000002251	round	sub-006	ses-103	task-s8	1	8
2	1112	8	3	2	322	321	322	6.701568000018597	6.701568000018597	7	8	0.2984319999814033	round	sub-006	ses-103	task-s8	1	8
3	1113	8	4	3	647	646	647	10.809064000000944	10.809064000000944	11	12	0.1909359999990556	round	sub-006	ses-103	task-s8	1	8
4	1114	8	5	4	916	915	916	14.81853200000478	14.81853200000478	15	16	0.1814679999952204	round	sub-006	ses-103	task-s8	1	8
5	1115	8	6	5	864	863	864	18.135235000023386	18.135235000023386	18	19	-0.1352350000233855	round	sub-006	ses-103	task-s8	1	8
6	1116	8	7	7	324	323	324	26.135564000025624	26.135564000025624	26	27	-0.1355640000256244	round	sub-006	ses-103	task-s8	1	8
7	1117	8	8	8	490	489	490	30.16900900000473	30.16900900000473	30	31	-0.1690090000047313	round	sub-006	ses-103	task-s8	1	8
8	1118	8	9	9	11199	1698	1699	34.06904700002633	34.06904700002633	34	35	-0.0690470000263303	round	sub-006	ses-103	task-s8	1	8
9	1119	8	10	10	410	409	410	37.86946100002388	37.86946100002388	38	39	0.1305389999761175	round	sub-006	ses-103	task-s8	1	8
10	1120	8	11	11	486	485	486	41.49233300000196	41.49233300000196	41	42	-0.4923330000019632	round	sub-006	ses-103	task-s8	1	8
11	1121	8	12	13	11180	1679	1680	48.68633500000578	48.68633500000578	49	50	0.3136649999942165	round	sub-006	ses-103	task-s8	1	8
12	1122	8	13	14	11121	1620	1621	52.8363450000179	52.8363450000179	53	54	0.1636549999820999	round	sub-006	ses-103	task-s8	1	8
13	1123	8	14	15	454	453	454	56.45307500002673	56.45307500002673	56	57	-0.4530750000267289	round	sub-006	ses-103	task-s8	1	8
14	1124	8	15	16	729	728	729	59.75657100000535	59.75657100000535	60	61	0.2434289999946486	round	sub-006	ses-103	task-s8	1	8
15	1125	8	16	17	586	585	586	63.170028000022285	63.170028000022285	63	64	-0.1700280000222847	round	sub-006	ses-103	task-s8	1	8
16	1126	8	17	18	90	89	90	67.20349700000952	67.20349700000952	67	68	-0.2034970000095199	round	sub-006	ses-103	task-s8	1	8
17	1127	8	18	19	11246	1745	1746	71.11093000002438	71.11093000002438	71	72	-0.110930000024382	round	sub-006	ses-103	task-s8	1	8
18	1128	8	19	20	133	132	133	75.03709700002219	75.03709700002219	75	76	-0.0370970000221859	round	sub-006	ses-103	task-s8	1	8
19	1129	8	20	21	530	529	530	78.55411600001389	78.55411600001389	79	80	0.4458839999861084	round	sub-006	ses-103	task-s8	1	8
20	1130	8	21	22	1043	1042	1043	82.57066399999894	82.57066399999894	83	84	0.429336000001058	round	sub-006	ses-103	task-s8	1	8
21	1131	8	22	23	832	831	832	86.1874180000159	86.1874180000159	86	87	-0.1874180000158958	round	sub-006	ses-103	task-s8	1	8
22	1132	8	23	24	1066	1065	1066	89.70971300001838	89.70971300001838	90	91	0.2902869999816175	round	sub-006	ses-103	task-s8	1	8
23	1133	8	24	25	137	136	137	93.20454500001506	93.20454500001506	93	94	-0.2045450000150594	round	sub-006	ses-103	task-s8	1	8
24	1134	8	25	26	328	327	328	97.20449200001894	97.20449200001894	97	98	-0.2044920000189449	round	sub-006	ses-103	task-s8	1	8
25	1135	8	26	27	637	636	637	101.0263060000143	101.0263060000143	101	102	-0.0263060000143013	round	sub-006	ses-103	task-s8	1	8
26	1136	8	27	29	653	652	653	107.53546600000118	107.53546600000118	108	109	0.4645339999988209	round	sub-006	ses-103	task-s8	1	8
27	1137	8	28	30	606	605	606	111.18411500001092	111.18411500001092	111	112	-0.1841150000109195	round	sub-006	ses-103	task-s8	1	8
28	1138	8	29	31	326	325	326	114.82561300002271	114.82561300002271	115	116	0.1743869999772869	round	sub-006	ses-103	task-s8	1	8
29	1139	8	30	32	1020	1019	1020	118.6334570000181	118.6334570000181	119	120	0.3665429999819025	round	sub-006	ses-103	task-s8	1	8
30	1140	8	31	33	206	205	206	122.58408700002474	122.58408700002474	123	124	0.4159129999752622	round	sub-006	ses-103	task-s8	1	8
31	1141	8	32	34	40	39	40	126.57659300000525	126.57659300000525	127	128	0.4234069999947536	round	sub-006	ses-103	task-s8	1	8
32	1142	8	33	35	147	146	147	129.91894300002605	129.91894300002605	130	131	0.0810569999739527	round	sub-006	ses-103	task-s8	1	8
