scalar_index_0based	_trial_index_0based	run_index_1based	local_trial_index	orig_event_index	condition_id	condition_col_0based	condition_col_1based	onset_sec	onset_tr_float	onset_tr_0based	onset_tr_1based	onset_error_sec	onset_binning	sub_label	ses_label	task_label	repeat_index	task_index
0	794	6	1	0	591	590	591	0.0631090000097174	0.0631090000097174	0	1	-0.0631090000097174	round	sub-006	ses-103	task-s6	1	6
1	795	6	2	1	444	443	444	3.5373020000115503	3.5373020000115503	4	5	0.4626979999884497	round	sub-006	ses-103	task-s6	1	6
2	796	6	3	2	1074	1073	1074	7.289021000004141	7.289021000004141	7	8	-0.2890210000041406	round	sub-006	ses-103	task-s6	1	6
3	797	6	4	3	994	993	994	11.15605200000573	11.15605200000573	11	12	-0.1560520000057295	round	sub-006	ses-103	task-s6	1	6
4	798	6	5	4	972	971	972	15.091328000009526	15.091328000009526	15	16	-0.0913280000095255	round	sub-006	ses-103	task-s6	1	6
5	799	6	6	5	1040	1039	1040	19.126195000018924	19.126195000018924	19	20	-0.1261950000189244	round	sub-006	ses-103	task-s6	1	6
6	800	6	7	6	639	638	639	22.57587700002477	22.57587700002477	23	24	0.4241229999752285	round	sub-006	ses-103	task-s6	1	6
7	801	6	8	7	743	742	743	25.77429400000256	25.77429400000256	26	27	0.2257059999974409	round	sub-006	ses-103	task-s6	1	6
8	802	6	9	8	1055	1054	1055	29.20287000000826	29.20287000000826	29	30	-0.2028700000082608	round	sub-006	ses-103	task-s6	1	6
9	803	6	10	9	116	115	116	32.56286700000055	32.56286700000055	33	34	0.4371329999994486	round	sub-006	ses-103	task-s6	1	6
10	804	6	11	10	91	90	91	36.21419400000013	36.21419400000013	36	37	-0.214194000000127	round	sub-006	ses-103	task-s6	1	6
11	805	6	12	11	341	340	341	39.66139000002295	39.66139000002295	40	41	0.3386099999770522	round	sub-006	ses-103	task-s6	1	6
12	806	6	13	13	1103	1102	1103	47.39960300002713	47.39960300002713	47	48	-0.3996030000271275	round	sub-006	ses-103	task-s6	1	6
13	807	6	14	14	922	921	922	51.07693000001018	51.07693000001018	51	52	-0.0769300000101793	round	sub-006	ses-103	task-s6	1	6
14	808	6	15	15	13	12	13	54.42191699999967	54.42191699999967	54	55	-0.4219169999996666	round	sub-006	ses-103	task-s6	1	6
15	809	6	16	16	174	173	174	58.16653400001815	58.16653400001815	58	59	-0.166534000018153	round	sub-006	ses-103	task-s6	1	6
16	810	6	17	17	132	131	132	61.7476500000048	61.7476500000048	62	63	0.2523499999951966	round	sub-006	ses-103	task-s6	1	6
17	811	6	18	18	11169	1668	1669	65.48738500001491	65.48738500001491	65	66	-0.4873850000149105	round	sub-006	ses-103	task-s6	1	6
18	812	6	19	19	495	494	495	69.39569400000619	69.39569400000619	69	70	-0.3956940000061877	round	sub-006	ses-103	task-s6	1	6
19	813	6	20	21	223	222	223	76.79571000000578	76.79571000000578	77	78	0.2042899999942165	round	sub-006	ses-103	task-s6	1	6
20	814	6	21	22	423	422	423	80.34080100001302	80.34080100001302	80	81	-0.3408010000130161	round	sub-006	ses-103	task-s6	1	6
21	815	6	22	23	11142	1641	1642	83.82947900000727	83.82947900000727	84	85	0.1705209999927319	round	sub-006	ses-103	task-s6	1	6
22	816	6	23	24	135	134	135	87.54650000002584	87.54650000002584	88	89	0.4534999999741558	round	sub-006	ses-103	task-s6	1	6
23	817	6	24	25	233	232	233	90.87457600000198	90.87457600000198	91	92	0.12542399999802	round	sub-006	ses-103	task-s6	1	6
24	818	6	25	26	140	139	140	94.31617000000551	94.31617000000551	94	95	-0.3161700000055134	round	sub-006	ses-103	task-s6	1	6
25	819	6	26	27	1078	1077	1078	97.9624870000116	97.9624870000116	98	99	0.0375129999883938	round	sub-006	ses-103	task-s6	1	6
26	820	6	27	28	1096	1095	1096	101.10010500001954	101.10010500001954	101	102	-0.1001050000195391	round	sub-006	ses-103	task-s6	1	6
27	821	6	28	29	927	926	927	104.8482490000024	104.8482490000024	105	106	0.1517509999976027	round	sub-006	ses-103	task-s6	1	6
28	822	6	29	31	891	890	891	111.64934600002016	111.64934600002016	112	113	0.3506539999798406	round	sub-006	ses-103	task-s6	1	6
29	823	6	30	32	650	649	650	115.29018100001848	115.29018100001848	115	116	-0.2901810000184781	round	sub-006	ses-103	task-s6	1	6
30	824	6	31	33	901	900	901	118.93387400000938	118.93387400000938	119	120	0.0661259999906178	round	sub-006	ses-103	task-s6	1	6
31	825	6	32	34	525	524	525	122.31708500001696	122.31708500001696	122	123	-0.3170850000169594	round	sub-006	ses-103	task-s6	1	6
32	826	6	33	35	11129	1628	1629	126.16145700000924	126.16145700000924	126	127	-0.1614570000092356	round	sub-006	ses-103	task-s6	1	6
33	827	6	34	36	565	564	565	129.81530000001658	129.81530000001658	130	131	0.1846999999834224	round	sub-006	ses-103	task-s6	1	6
34	828	6	35	37	662	661	662	133.79670000000624	133.79670000000624	134	135	0.2032999999937601	round	sub-006	ses-103	task-s6	1	6
35	829	6	36	38	300	299	300	137.5048700000043	137.5048700000043	138	139	0.4951299999956973	round	sub-006	ses-103	task-s6	1	6
36	830	6	37	39	1039	1038	1039	140.80970700000762	140.80970700000762	141	142	0.1902929999923799	round	sub-006	ses-103	task-s6	1	6
37	831	6	38	41	189	188	189	147.8828350000258	147.8828350000258	148	149	0.117164999974193	round	sub-006	ses-103	task-s6	1	6
38	832	6	39	42	595	594	595	151.08464900002582	151.08464900002582	151	152	-0.0846490000258199	round	sub-006	ses-103	task-s6	1	6
39	833	6	40	43	931	930	931	154.50542100000894	154.50542100000894	155	156	0.494578999991063	round	sub-006	ses-103	task-s6	1	6
40	834	6	41	44	633	632	633	157.86859000002733	157.86859000002733	158	159	0.131409999972675	round	sub-006	ses-103	task-s6	1	6
41	835	6	42	45	403	402	403	161.07466000001295	161.07466000001295	161	162	-0.0746600000129547	round	sub-006	ses-103	task-s6	1	6
42	836	6	43	46	685	684	685	164.6029710000148	164.6029710000148	165	166	0.3970289999851957	round	sub-006	ses-103	task-s6	1	6
43	837	6	44	47	862	861	862	167.78473500002292	167.78473500002292	168	169	0.2152649999770801	round	sub-006	ses-103	task-s6	1	6
44	838	6	45	48	366	365	366	171.9184790000145	171.9184790000145	172	173	0.0815209999855142	round	sub-006	ses-103	task-s6	1	6
45	839	6	46	50	257	256	257	180.13992600000347	180.13992600000347	180	181	-0.1399260000034701	round	sub-006	ses-103	task-s6	1	6
46	840	6	47	51	11205	1704	1705	183.55455900001107	183.55455900001107	184	185	0.4454409999889321	round	sub-006	ses-103	task-s6	1	6
47	841	6	48	52	624	623	624	187.5704890000052	187.5704890000052	188	189	0.4295109999947897	round	sub-006	ses-103	task-s6	1	6
48	842	6	49	53	1098	1097	1098	190.9840370000165	190.9840370000165	191	192	0.0159629999834862	round	sub-006	ses-103	task-s6	1	6
49	843	6	50	54	277	276	277	194.1792580000183	194.1792580000183	194	195	-0.1792580000183079	round	sub-006	ses-103	task-s6	1	6
50	844	6	51	56	777	776	777	200.718469000014	200.718469000014	201	202	0.2815309999859892	round	sub-006	ses-103	task-s6	1	6
51	845	6	52	57	53	52	53	204.8285120000073	204.8285120000073	205	206	0.1714879999927063	round	sub-006	ses-103	task-s6	1	6
